invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
454388,Office Chair,42,2021-02-05 03:00,63.91,0.19,23.62,Apparel,In-store,Not Returned,High,2684.22,VIP
944464,White Mug,31,2021-02-05 08:00,35.88,0.16,9.87,Apparel,Online,Not Returned,Medium,1112.28,VIP
818730,Desk Lamp,37,2021-02-06 19:00,40.13,0.19,14.77,Apparel,In-store,Not Returned,High,1484.8100000000002,VIP
628839,Wireless Mouse,37,2021-02-06 20:00,37.4,0.37,13.49,Apparel,Online,Not Returned,Medium,1383.8,VIP
766110,Desk Lamp,42,2021-02-08 21:00,27.29,0.01,5.4,Apparel,Online,Not Returned,High,1146.18,VIP
914299,Backpack,43,2021-02-09 06:00,55.36,0.44,17.77,Apparel,Online,Not Returned,Low,2380.48,VIP
557576,T-shirt,28,2021-02-09 14:00,86.39,0.33,15.62,Apparel,Online,Not Returned,Medium,2418.92,VIP
966164,Wireless Mouse,29,2021-02-09 20:00,39.63,0.04,22.94,Apparel,Online,Not Returned,Medium,1149.27,VIP
619493,T-shirt,31,2021-02-10 10:00,84.04,0.14,18.3,Apparel,Online,Not Returned,Medium,2605.24,VIP
264404,Blue Pen,49,2021-02-10 11:00,88.77,0.28,5.54,Apparel,In-store,Not Returned,High,4349.73,VIP
584353,Desk Lamp,36,2021-02-10 13:00,86.27,0.11,20.18,Apparel,Online,Not Returned,High,3105.72,VIP
985540,USB Cable,18,2021-02-10 15:00,77.3,0.47,12.5,Apparel,Online,Not Returned,High,1391.4,VIP
906434,USB Cable,37,2021-02-11 18:00,95.85,0.49,12.63,Apparel,Online,Not Returned,Low,3546.45,VIP
804463,T-shirt,48,2021-02-11 22:00,94.06,0.48,7.49,Apparel,Online,Not Returned,Low,4514.88,VIP
150755,USB Cable,17,2021-02-12 13:00,77.43,0.15,7.91,Apparel,Online,Not Returned,Low,1316.3100000000002,VIP
641770,Blue Pen,31,2021-02-12 18:00,93.21,0.5,15.52,Apparel,Online,Not Returned,High,2889.51,VIP
113288,USB Cable,34,2021-02-13 15:00,95.05,0.15,28.37,Apparel,In-store,Not Returned,Medium,3231.7,VIP
689428,Office Chair,38,2021-02-13 22:00,33.37,0.39,22.1,Apparel,In-store,Not Returned,High,1268.06,VIP
612438,Headphones,44,2021-02-14 09:00,80.67,0.35,18.25,Apparel,In-store,Not Returned,High,3549.48,VIP
822648,Wireless Mouse,23,2021-02-14 10:00,50.22,0.07,5.87,Apparel,In-store,Not Returned,High,1155.06,VIP
360529,Blue Pen,47,2021-02-15 07:00,38.46,0.26,16.93,Apparel,Online,Not Returned,High,1807.62,VIP
814261,USB Cable,32,2021-02-15 11:00,89.24,0.09,16.9,Apparel,Online,Not Returned,Low,2855.68,VIP
331807,Blue Pen,37,2021-02-15 15:00,43.11,0.23,28.8,Apparel,Online,Not Returned,Low,1595.07,VIP
417953,Blue Pen,18,2021-02-16 06:00,76.13,0.16,15.89,Apparel,In-store,Not Returned,Medium,1370.34,VIP
271236,Desk Lamp,21,2021-02-16 19:00,98.05,0.5,22.22,Apparel,Online,Not Returned,High,2059.05,VIP
816112,Headphones,25,2021-02-17 03:00,99.24,0.1,23.44,Apparel,In-store,Not Returned,High,2481.0,VIP
530000,White Mug,31,2021-02-18 10:00,68.39,0.36,9.52,Apparel,In-store,Not Returned,Medium,2120.09,VIP
123723,T-shirt,27,2021-02-18 11:00,47.77,0.1,23.81,Apparel,Online,Returned,Low,1289.7900000000002,VIP
666134,T-shirt,41,2021-02-19 12:00,39.59,0.22,25.63,Apparel,Online,Returned,Low,1623.19,VIP
600827,Desk Lamp,49,2021-02-19 15:00,28.09,0.23,21.89,Apparel,In-store,Not Returned,Medium,1376.41,VIP
306724,T-shirt,42,2021-02-19 20:00,96.01,0.47,6.7,Apparel,Online,Not Returned,Low,4032.42,VIP
715326,Office Chair,26,2021-02-19 23:00,82.68,0.05,28.39,Apparel,Online,Not Returned,High,2149.6800000000003,VIP
558365,USB Cable,30,2021-02-20 02:00,67.75,0.28,23.67,Apparel,In-store,Not Returned,Low,2032.5,VIP
708952,Backpack,25,2021-02-20 08:00,93.74,0.11,21.56,Apparel,Online,Returned,High,2343.5,VIP
117194,Office Chair,49,2021-02-22 08:00,58.32,0.13,27.84,Apparel,In-store,Not Returned,High,2857.68,VIP
958809,Wireless Mouse,41,2021-02-22 10:00,75.61,0.44,14.23,Apparel,Online,Not Returned,Medium,3100.01,VIP
755152,USB Cable,14,2021-02-22 11:00,75.16,0.13,21.7,Apparel,Online,Not Returned,Low,1052.24,VIP
939934,USB Cable,30,2021-02-23 07:00,73.56,0.32,23.02,Apparel,In-store,Not Returned,High,2206.8,VIP
764093,USB Cable,45,2021-02-23 10:00,56.12,0.3,20.81,Apparel,Online,Not Returned,Low,2525.4,VIP
341535,White Mug,43,2021-02-24 00:00,91.46,0.02,5.56,Apparel,Online,Not Returned,High,3932.78,VIP
271999,Wireless Mouse,30,2021-02-24 06:00,91.52,0.34,9.58,Apparel,Online,Not Returned,High,2745.6,VIP
855737,Blue Pen,44,2021-02-24 07:00,26.63,0.42,20.02,Apparel,Online,Not Returned,Low,1171.72,VIP
386674,USB Cable,40,2021-02-24 18:00,78.6,0.39,10.8,Apparel,Online,Not Returned,Low,3144.0,VIP
560522,Blue Pen,14,2021-02-25 17:00,93.15,0.23,20.22,Apparel,Online,Not Returned,Low,1304.1,VIP
270534,Notebook,35,2021-02-26 00:00,31.23,0.23,14.01,Apparel,In-store,Not Returned,Low,1093.05,VIP
860649,Notebook,36,2021-02-26 19:00,95.22,0.1,13.05,Apparel,In-store,Not Returned,Medium,3427.92,VIP
966453,Wall Clock,25,2021-02-27 02:00,64.2,0.26,6.2,Apparel,In-store,Not Returned,Low,1605.0,VIP
377749,White Mug,30,2021-02-27 03:00,81.29,0.31,25.16,Apparel,In-store,Not Returned,Low,2438.7000000000003,VIP
191656,Blue Pen,17,2021-02-27 20:00,90.51,0.44,9.94,Apparel,Online,Not Returned,High,1538.67,VIP
266963,Desk Lamp,27,2021-02-27 22:00,90.99,0.37,10.39,Apparel,In-store,Not Returned,High,2456.73,VIP
586134,Wireless Mouse,38,2021-02-28 07:00,66.27,0.03,11.1,Apparel,In-store,Not Returned,Low,2518.26,VIP
448292,Office Chair,34,2021-02-28 17:00,97.87,0.39,15.66,Apparel,Online,Not Returned,Low,3327.58,VIP
670178,Blue Pen,21,2021-02-28 18:00,95.32,0.31,26.7,Apparel,Online,Not Returned,High,2001.72,VIP
500010,Blue Pen,18,2021-02-28 19:00,86.98,0.21,26.57,Apparel,Online,Not Returned,Medium,1565.64,VIP
597163,Wireless Mouse,47,2021-03-01 03:00,73.51,0.5,20.55,Apparel,Online,Not Returned,Medium,3454.9700000000003,VIP
547617,Office Chair,38,2021-03-01 06:00,84.38,0.01,9.15,Apparel,In-store,Not Returned,High,3206.44,VIP
787823,White Mug,17,2021-03-01 08:00,97.22,0.26,25.58,Apparel,In-store,Not Returned,Low,1652.74,VIP
765078,Headphones,24,2021-03-01 12:00,67.27,0.17,28.22,Apparel,In-store,Not Returned,Medium,1614.48,VIP
147599,White Mug,42,2021-03-01 15:00,96.37,0.07,19.8,Apparel,Online,Not Returned,Low,4047.54,VIP
154943,Wireless Mouse,42,2021-03-02 01:00,88.64,0.21,21.17,Apparel,In-store,Returned,Medium,3722.88,VIP
706962,Wireless Mouse,38,2021-03-02 03:00,91.37,0.47,13.73,Apparel,Online,Not Returned,Medium,3472.0600000000004,VIP
710682,Office Chair,34,2021-03-03 04:00,54.22,0.01,10.57,Apparel,Online,Not Returned,Medium,1843.48,VIP
790681,Office Chair,48,2021-03-03 11:00,39.8,0.39,13.2,Apparel,Online,Not Returned,Medium,1910.4,VIP
509675,Desk Lamp,39,2021-03-03 13:00,83.76,0.47,10.39,Apparel,In-store,Not Returned,High,3266.6400000000003,VIP
367201,Backpack,49,2021-03-03 15:00,69.04,0.31,20.8,Apparel,In-store,Not Returned,High,3382.9600000000005,VIP
519204,USB Cable,17,2021-03-04 23:00,81.64,0.3,5.51,Apparel,In-store,Not Returned,Medium,1387.88,VIP
591860,Wall Clock,24,2021-03-05 02:00,62.6,0.13,15.16,Apparel,In-store,Not Returned,High,1502.4,VIP
502968,USB Cable,14,2021-03-05 10:00,87.92,0.19,21.87,Apparel,In-store,Not Returned,Low,1230.88,VIP
961864,T-shirt,15,2021-03-05 15:00,81.74,0.36,9.24,Apparel,In-store,Not Returned,Low,1226.1,VIP
199122,USB Cable,18,2021-03-05 19:00,72.66,0.37,17.41,Apparel,Online,Not Returned,Low,1307.88,VIP
720804,Blue Pen,24,2021-03-06 05:00,57.39,0.22,21.38,Apparel,Online,Not Returned,High,1377.36,VIP
347541,White Mug,45,2021-03-06 17:00,77.29,0.15,6.02,Apparel,In-store,Not Returned,Low,3478.05,VIP
274001,Notebook,15,2021-03-06 20:00,88.64,0.28,22.75,Apparel,Online,Not Returned,Medium,1329.6,VIP
860691,T-shirt,25,2021-03-07 01:00,57.29,0.4,26.86,Apparel,In-store,Not Returned,Medium,1432.25,VIP
980624,USB Cable,26,2021-03-08 00:00,54.31,0.38,16.38,Apparel,In-store,Not Returned,High,1412.06,VIP
703910,Wall Clock,34,2021-03-08 08:00,57.28,0.32,14.24,Apparel,In-store,Not Returned,Low,1947.52,VIP
586626,Wireless Mouse,43,2021-03-08 15:00,55.26,0.32,14.96,Apparel,In-store,Not Returned,Medium,2376.18,VIP
711868,Office Chair,46,2021-03-08 18:00,54.1,0.25,14.3,Apparel,In-store,Not Returned,High,2488.6,VIP
649264,T-shirt,26,2021-03-09 03:00,69.57,0.5,14.97,Apparel,Online,Not Returned,High,1808.82,VIP
451863,Desk Lamp,25,2021-03-10 04:00,64.35,0.1,22.56,Apparel,In-store,Not Returned,High,1608.7499999999998,VIP
170400,Wireless Mouse,22,2021-03-12 03:00,75.86,0.5,8.07,Apparel,In-store,Not Returned,Low,1668.92,VIP
951853,Office Chair,44,2021-03-12 12:00,45.42,0.09,17.17,Apparel,In-store,Not Returned,High,1998.48,VIP
327600,Wireless Mouse,41,2021-03-12 23:00,86.94,0.27,23.69,Apparel,Online,Not Returned,Medium,3564.54,VIP
579551,Blue Pen,42,2021-03-13 18:00,63.13,0.31,28.82,Apparel,Online,Not Returned,Medium,2651.46,VIP
537743,T-shirt,26,2021-03-14 08:00,38.79,0.22,12.66,Apparel,Online,Returned,Low,1008.54,VIP
225604,Wall Clock,17,2021-03-14 15:00,59.38,0.47,19.1,Apparel,Online,Returned,Low,1009.46,VIP
219324,USB Cable,25,2021-03-14 17:00,52.93,0.13,24.64,Apparel,Online,Not Returned,Medium,1323.25,VIP
939763,Notebook,25,2021-03-14 23:00,46.09,0.24,19.52,Apparel,In-store,Not Returned,High,1152.25,VIP
938821,Headphones,18,2021-03-15 05:00,81.86,0.41,12.22,Apparel,In-store,Not Returned,Low,1473.48,VIP
436243,T-shirt,42,2021-03-17 01:00,66.21,0.17,24.6,Apparel,Online,Not Returned,Low,2780.82,VIP
618790,USB Cable,22,2021-03-18 14:00,70.37,0.36,11.12,Apparel,Online,Not Returned,Low,1548.14,VIP
249725,Wall Clock,45,2021-03-18 15:00,28.12,0.3,18.46,Apparel,Online,Returned,High,1265.4,VIP
755915,T-shirt,33,2021-03-19 12:00,71.45,0.44,10.31,Apparel,In-store,Not Returned,Low,2357.85,VIP
153019,T-shirt,37,2021-03-20 03:00,84.46,0.11,14.21,Apparel,In-store,Not Returned,Low,3125.02,VIP
588161,Notebook,37,2021-03-21 07:00,71.68,0.15,23.86,Apparel,In-store,Not Returned,High,2652.1600000000003,VIP
946462,Headphones,43,2021-03-21 09:00,27.78,0.08,28.91,Apparel,In-store,Not Returned,Medium,1194.54,VIP
122936,Headphones,27,2021-03-22 02:00,83.31,0.02,7.54,Apparel,Online,Not Returned,Medium,2249.37,VIP
936614,Notebook,48,2021-03-22 03:00,94.3,0.19,20.67,Apparel,In-store,Not Returned,High,4526.4,VIP
354870,Blue Pen,37,2021-03-22 20:00,93.59,0.46,19.48,Apparel,In-store,Not Returned,Medium,3462.83,VIP
876646,Notebook,24,2021-03-22 22:00,88.89,0.22,23.72,Apparel,In-store,Not Returned,High,2133.36,VIP
233177,Blue Pen,19,2021-03-23 03:00,93.45,0.14,15.25,Apparel,In-store,Not Returned,Medium,1775.55,VIP
616379,Notebook,-36,2021-03-24 06:00,-86.75,0.27,,Apparel,In-store,Not Returned,High,3123.0,VIP
138346,T-shirt,11,2021-03-24 20:00,98.15,0.49,13.64,Apparel,Online,Not Returned,Medium,1079.65,VIP
377255,Notebook,18,2021-03-26 13:00,87.69,0.46,10.95,Apparel,Online,Not Returned,High,1578.42,VIP
884681,Notebook,28,2021-03-26 15:00,78.74,0.14,14.16,Apparel,Online,Not Returned,High,2204.72,VIP
500706,USB Cable,23,2021-03-27 03:00,85.4,0.19,20.55,Apparel,In-store,Not Returned,Low,1964.2,VIP
927543,T-shirt,14,2021-03-27 08:00,81.76,0.42,25.11,Apparel,Online,Not Returned,High,1144.64,VIP
722561,Wall Clock,22,2021-03-27 09:00,71.1,0.02,16.86,Apparel,In-store,Not Returned,High,1564.1999999999998,VIP
267973,USB Cable,45,2021-03-27 18:00,33.03,0.02,28.33,Apparel,In-store,Not Returned,Low,1486.35,VIP
846631,T-shirt,35,2021-03-27 19:00,30.99,0.11,19.53,Apparel,Online,Not Returned,Medium,1084.65,VIP
152021,Wireless Mouse,32,2021-03-27 20:00,32.93,0.44,22.27,Apparel,In-store,Not Returned,High,1053.76,VIP
990733,Wall Clock,22,2021-03-28 06:00,90.81,0.47,27.77,Apparel,Online,Not Returned,Medium,1997.82,VIP
747049,Wall Clock,43,2021-03-29 10:00,89.75,0.39,11.52,Apparel,In-store,Not Returned,Low,3859.25,VIP
791750,Blue Pen,40,2021-03-29 17:00,56.61,0.19,17.6,Apparel,Online,Not Returned,Low,2264.4,VIP
623238,Blue Pen,29,2021-03-29 21:00,57.83,0.3,28.85,Apparel,Online,Not Returned,Medium,1677.07,VIP
199083,Notebook,23,2021-03-30 03:00,78.19,0.22,11.04,Apparel,In-store,Not Returned,Medium,1798.37,VIP
549542,Desk Lamp,32,2021-03-30 23:00,49.75,0.46,6.94,Apparel,Online,Not Returned,Low,1592.0,VIP
416790,Headphones,21,2021-03-31 13:00,48.77,0.11,23.41,Apparel,Online,Not Returned,Medium,1024.17,VIP
499489,Blue Pen,43,2021-03-31 19:00,57.9,0.42,22.86,Apparel,Online,Not Returned,Medium,2489.7,VIP
314560,Wall Clock,39,2021-04-01 07:00,34.61,0.02,6.01,Apparel,In-store,Not Returned,Low,1349.79,VIP
278157,Office Chair,45,2021-04-02 20:00,53.59,0.04,28.31,Apparel,Online,Not Returned,High,2411.55,VIP
602394,T-shirt,49,2021-04-03 12:00,22.11,0.29,14.01,Apparel,Online,Not Returned,High,1083.39,VIP
357137,Wireless Mouse,31,2021-04-03 15:00,77.76,0.09,14.0,Apparel,In-store,Not Returned,Medium,2410.56,VIP
836786,Wireless Mouse,24,2021-04-03 20:00,72.42,0.38,13.4,Apparel,Online,Not Returned,Medium,1738.08,VIP
882920,Backpack,27,2021-04-04 13:00,45.16,0.04,16.83,Apparel,In-store,Not Returned,Medium,1219.32,VIP
671224,USB Cable,37,2021-04-04 17:00,28.12,0.04,7.08,Apparel,Online,Not Returned,High,1040.44,VIP
661669,Headphones,22,2021-04-04 19:00,76.63,0.06,28.05,Apparel,In-store,Not Returned,Medium,1685.86,VIP
369357,Notebook,15,2021-04-06 02:00,88.86,0.19,10.72,Apparel,Online,Not Returned,Medium,1332.9,VIP
802682,USB Cable,13,2021-04-08 04:00,96.05,0.06,26.32,Apparel,Online,Returned,High,1248.65,VIP
934938,Wall Clock,36,2021-04-08 13:00,48.36,0.07,11.38,Apparel,Online,Not Returned,Medium,1740.96,VIP
489821,Wall Clock,43,2021-04-08 15:00,97.12,0.26,28.83,Apparel,In-store,Not Returned,Medium,4176.16,VIP
313678,USB Cable,45,2021-04-08 16:00,61.01,0.02,28.49,Apparel,In-store,Returned,High,2745.45,VIP
521153,Headphones,35,2021-04-08 17:00,35.81,0.03,29.13,Apparel,In-store,Not Returned,Low,1253.35,VIP
634252,Wall Clock,33,2021-04-09 21:00,88.16,0.12,10.61,Apparel,In-store,Not Returned,Low,2909.28,VIP
832288,Desk Lamp,31,2021-04-10 02:00,87.01,0.4,29.65,Apparel,In-store,Not Returned,Low,2697.31,VIP
948182,Wireless Mouse,47,2021-04-10 09:00,97.58,0.14,25.35,Apparel,Online,Not Returned,Medium,4586.26,VIP
311979,Blue Pen,16,2021-04-10 22:00,74.31,0.03,25.35,Apparel,Online,Not Returned,Medium,1188.96,VIP
894301,USB Cable,47,2021-04-11 18:00,45.55,0.17,17.63,Apparel,Online,Returned,High,2140.85,VIP
812222,Wireless Mouse,34,2021-04-11 20:00,93.48,0.48,22.66,Apparel,In-store,Not Returned,Medium,3178.32,VIP
379100,Backpack,31,2021-04-13 03:00,72.13,0.35,19.81,Apparel,In-store,Not Returned,Medium,2236.03,VIP
988513,Wireless Mouse,27,2021-04-13 10:00,70.12,0.21,28.43,Apparel,Online,Not Returned,Low,1893.24,VIP
269746,Blue Pen,48,2021-04-13 11:00,51.89,0.09,29.03,Apparel,Online,Not Returned,Medium,2490.7200000000003,VIP
867128,T-shirt,19,2021-04-13 21:00,78.75,0.01,22.0,Apparel,Online,Returned,Medium,1496.25,VIP
934569,Wireless Mouse,44,2021-04-14 04:00,80.23,0.5,14.08,Apparel,Online,Not Returned,High,3530.1200000000003,VIP
173704,Office Chair,46,2021-04-14 16:00,72.66,0.06,17.7,Apparel,In-store,Not Returned,Medium,3342.36,VIP
713008,USB Cable,19,2021-04-15 04:00,54.35,0.48,8.28,Apparel,In-store,Not Returned,High,1032.65,VIP
599471,Backpack,31,2021-04-16 02:00,66.54,0.3,17.72,Apparel,In-store,Not Returned,High,2062.74,VIP
658811,Wireless Mouse,29,2021-04-16 06:00,44.59,0.03,29.21,Apparel,In-store,Not Returned,High,1293.11,VIP
733389,Blue Pen,42,2021-04-16 20:00,89.12,0.37,28.17,Apparel,In-store,Returned,Medium,3743.04,VIP
719225,Wireless Mouse,31,2021-04-17 01:00,67.87,0.47,23.46,Apparel,In-store,Not Returned,High,2103.9700000000003,VIP
750558,Office Chair,22,2021-04-17 08:00,47.1,0.15,29.36,Apparel,In-store,Not Returned,High,1036.2,VIP
523471,Office Chair,33,2021-04-17 10:00,94.17,0.06,25.18,Apparel,In-store,Not Returned,High,3107.61,VIP
405163,White Mug,30,2021-04-17 13:00,52.0,0.41,29.68,Apparel,Online,Not Returned,Low,1560.0,VIP
455992,White Mug,38,2021-04-18 22:00,69.83,0.32,23.42,Apparel,In-store,Not Returned,Medium,2653.54,VIP
899458,Backpack,47,2021-04-19 08:00,28.29,0.15,29.2,Apparel,Online,Not Returned,Low,1329.63,VIP
160561,White Mug,16,2021-04-20 02:00,83.04,0.31,27.24,Apparel,In-store,Not Returned,Medium,1328.64,VIP
921633,Headphones,15,2021-04-20 12:00,79.06,0.05,11.63,Apparel,In-store,Not Returned,High,1185.9,VIP
502993,Office Chair,44,2021-04-21 04:00,32.4,0.16,15.77,Apparel,In-store,Not Returned,Medium,1425.6,VIP
242321,Office Chair,37,2021-04-21 05:00,48.27,0.44,10.89,Apparel,Online,Not Returned,Medium,1785.99,VIP
120369,Office Chair,22,2021-04-21 08:00,96.81,0.42,21.71,Apparel,Online,Not Returned,High,2129.82,VIP
567543,Office Chair,-44,2021-04-21 12:00,-45.23,1.1518912627493336,,Apparel,In-store,Not Returned,Low,1990.12,VIP
495412,Wall Clock,30,2021-04-22 08:00,76.95,0.35,20.58,Apparel,Online,Not Returned,Low,2308.5,VIP
492573,Desk Lamp,44,2021-04-22 16:00,56.2,0.28,22.75,Apparel,Online,Not Returned,Medium,2472.8,VIP
798093,T-shirt,21,2021-04-23 10:00,87.56,0.12,10.07,Apparel,In-store,Not Returned,High,1838.76,VIP
723538,Desk Lamp,30,2021-04-23 14:00,34.88,0.08,16.21,Apparel,In-store,Not Returned,Low,1046.4,VIP
496474,Blue Pen,23,2021-04-24 05:00,44.01,0.47,7.62,Apparel,Online,Not Returned,High,1012.23,VIP
569791,Wall Clock,40,2021-04-24 11:00,31.3,0.07,29.02,Apparel,In-store,Not Returned,Medium,1252.0,VIP
256390,Wall Clock,15,2021-04-24 23:00,87.31,0.44,13.36,Apparel,Online,Not Returned,High,1309.65,VIP
133734,Wall Clock,28,2021-04-25 00:00,60.09,0.43,9.14,Apparel,In-store,Not Returned,Low,1682.52,VIP
242728,USB Cable,21,2021-04-25 03:00,59.23,0.47,8.44,Apparel,Online,Not Returned,Medium,1243.83,VIP
512111,USB Cable,43,2021-04-26 07:00,37.42,0.32,24.04,Apparel,In-store,Returned,Medium,1609.0600000000002,VIP
876644,Headphones,37,2021-04-26 08:00,69.29,0.11,26.96,Apparel,In-store,Not Returned,Low,2563.73,VIP
103196,Office Chair,42,2021-04-26 16:00,37.69,0.01,5.95,Apparel,In-store,Not Returned,High,1582.98,VIP
236262,Backpack,40,2021-04-28 21:00,82.2,0.06,5.37,Apparel,In-store,Returned,Low,3288.0,VIP
699559,USB Cable,25,2021-04-30 00:00,78.24,0.34,26.26,Apparel,In-store,Not Returned,Medium,1956.0,VIP
294243,Blue Pen,49,2021-04-30 06:00,75.97,0.3,13.51,Apparel,Online,Returned,Low,3722.53,VIP
176675,Wireless Mouse,38,2021-05-01 02:00,54.56,0.03,25.41,Apparel,Online,Not Returned,High,2073.28,VIP
978908,Headphones,32,2021-05-01 11:00,44.75,0.31,16.02,Apparel,In-store,Not Returned,Low,1432.0,VIP
545899,USB Cable,21,2021-05-03 16:00,51.25,0.15,21.32,Apparel,Online,Not Returned,High,1076.25,VIP
308542,Backpack,48,2021-05-05 13:00,66.13,0.26,21.31,Apparel,In-store,Not Returned,Low,3174.24,VIP
894044,Wireless Mouse,41,2021-05-05 17:00,67.34,0.36,21.25,Apparel,Online,Not Returned,Low,2760.94,VIP
675932,Wireless Mouse,39,2021-05-05 18:00,47.49,0.29,6.3,Apparel,Online,Not Returned,Low,1852.11,VIP
287805,USB Cable,30,2021-05-06 12:00,75.59,0.28,7.58,Apparel,In-store,Not Returned,Low,2267.7000000000003,VIP
581438,White Mug,43,2021-05-06 22:00,97.99,0.46,23.37,Apparel,In-store,Not Returned,Low,4213.57,VIP
999751,Wall Clock,29,2021-05-08 00:00,52.72,0.3,9.6,Apparel,Online,Not Returned,Low,1528.88,VIP
757846,Headphones,40,2021-05-08 08:00,58.96,0.38,17.85,Apparel,In-store,Not Returned,High,2358.4,VIP
166691,White Mug,39,2021-05-08 09:00,67.68,0.4,20.53,Apparel,In-store,Not Returned,High,2639.5200000000004,VIP
107086,Wireless Mouse,33,2021-05-08 13:00,50.72,0.19,15.61,Apparel,In-store,Not Returned,High,1673.76,VIP
884403,Blue Pen,24,2021-05-09 02:00,97.68,0.22,20.43,Apparel,In-store,Not Returned,Medium,2344.32,VIP
196494,Desk Lamp,43,2021-05-09 03:00,27.87,0.28,23.71,Apparel,Online,Not Returned,Medium,1198.41,VIP
373438,Blue Pen,26,2021-05-09 07:00,57.6,0.44,18.03,Apparel,In-store,Not Returned,Low,1497.6,VIP
954727,Wall Clock,40,2021-05-09 16:00,96.61,0.35,9.85,Apparel,Online,Not Returned,Low,3864.4,VIP
862803,Notebook,23,2021-05-10 18:00,72.43,0.23,5.72,Apparel,In-store,Not Returned,High,1665.89,VIP
991907,Office Chair,44,2021-05-10 19:00,35.06,0.07,24.95,Apparel,In-store,Not Returned,Medium,1542.64,VIP
312826,Wireless Mouse,43,2021-05-11 04:00,63.33,0.48,22.33,Apparel,Online,Not Returned,Medium,2723.19,VIP
829523,Headphones,46,2021-05-11 06:00,76.24,0.22,11.58,Apparel,In-store,Not Returned,High,3507.04,VIP
775331,Desk Lamp,46,2021-05-11 13:00,37.0,0.0,5.35,Apparel,Online,Not Returned,Medium,1702.0,VIP
631598,Office Chair,49,2021-05-12 17:00,74.13,0.2,25.74,Apparel,Online,Not Returned,Medium,3632.37,VIP
765751,Headphones,18,2021-05-12 21:00,86.79,0.09,26.69,Apparel,In-store,Not Returned,High,1562.22,VIP
402138,Office Chair,33,2021-05-13 16:00,80.37,0.33,9.02,Apparel,In-store,Not Returned,High,2652.21,VIP
488026,Notebook,29,2021-05-14 01:00,60.7,0.15,11.18,Apparel,Online,Not Returned,Low,1760.3000000000002,VIP
112120,USB Cable,34,2021-05-15 15:00,62.91,0.23,29.16,Apparel,In-store,Not Returned,Low,2138.94,VIP
639251,Headphones,47,2021-05-15 21:00,68.78,0.22,19.26,Apparel,In-store,Not Returned,High,3232.66,VIP
754282,Office Chair,25,2021-05-16 17:00,46.64,0.43,21.72,Apparel,In-store,Not Returned,High,1166.0,VIP
816358,Wall Clock,44,2021-05-16 20:00,74.54,0.12,25.39,Apparel,In-store,Not Returned,High,3279.76,VIP
815220,Wireless Mouse,33,2021-05-17 14:00,69.02,0.14,8.44,Apparel,In-store,Returned,High,2277.66,VIP
697823,Blue Pen,37,2021-05-17 21:00,79.79,0.49,7.78,Apparel,In-store,Not Returned,Medium,2952.23,VIP
520840,Desk Lamp,32,2021-05-19 01:00,64.1,0.16,6.94,Apparel,In-store,Not Returned,Low,2051.2,VIP
761809,White Mug,46,2021-05-19 18:00,55.41,0.03,16.61,Apparel,In-store,Not Returned,Medium,2548.86,VIP
437735,Wall Clock,24,2021-05-20 05:00,57.93,0.03,29.38,Apparel,Online,Not Returned,High,1390.32,VIP
771064,Wireless Mouse,39,2021-05-20 22:00,94.32,0.33,8.42,Apparel,In-store,Not Returned,High,3678.48,VIP
462355,Notebook,23,2021-05-22 12:00,90.81,0.39,24.11,Apparel,In-store,Not Returned,High,2088.63,VIP
543148,Wall Clock,13,2021-05-22 14:00,86.67,0.29,14.1,Apparel,In-store,Not Returned,Low,1126.71,VIP
270923,Backpack,22,2021-05-24 00:00,91.54,0.01,18.69,Apparel,In-store,Not Returned,Medium,2013.88,VIP
945075,Office Chair,36,2021-05-24 04:00,51.43,0.36,8.86,Apparel,In-store,Not Returned,High,1851.48,VIP
220627,Notebook,16,2021-05-24 22:00,89.67,0.14,28.62,Apparel,In-store,Not Returned,High,1434.72,VIP
853772,T-shirt,28,2021-05-25 08:00,85.17,0.41,17.22,Apparel,Online,Returned,Low,2384.76,VIP
530037,USB Cable,32,2021-05-25 12:00,55.13,0.25,25.12,Apparel,In-store,Not Returned,Low,1764.16,VIP
287965,Wall Clock,47,2021-05-25 22:00,43.19,0.39,8.12,Apparel,In-store,Not Returned,High,2029.93,VIP
417798,USB Cable,29,2021-05-26 06:00,82.18,0.11,25.75,Apparel,Online,Not Returned,Medium,2383.2200000000003,VIP
276637,Backpack,26,2021-05-27 06:00,86.69,0.18,18.2,Apparel,Online,Not Returned,Low,2253.94,VIP
951379,Wall Clock,40,2021-05-27 10:00,64.01,0.22,19.27,Apparel,Online,Not Returned,Low,2560.4,VIP
989566,Wall Clock,34,2021-05-27 14:00,88.75,0.27,28.94,Apparel,Online,Not Returned,Low,3017.5,VIP
497693,Desk Lamp,41,2021-05-27 22:00,44.27,0.45,13.08,Apparel,Online,Not Returned,Medium,1815.07,VIP
778756,Headphones,31,2021-05-28 01:00,95.03,0.14,19.47,Apparel,Online,Not Returned,High,2945.93,VIP
756225,USB Cable,19,2021-05-28 03:00,68.09,0.48,8.6,Apparel,Online,Not Returned,Medium,1293.71,VIP
888447,Backpack,34,2021-05-28 12:00,62.59,0.39,22.52,Apparel,In-store,Not Returned,Low,2128.06,VIP
