invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
411385,Office Chair,38,2020-10-12 07:00,37.14,0.35,27.68,Accessories,In-store,Not Returned,High,1411.32,VIP
727407,Backpack,15,2020-10-12 08:00,98.38,0.08,12.99,Accessories,In-store,Not Returned,Medium,1475.6999999999998,VIP
676291,Headphones,48,2020-10-12 09:00,41.16,0.01,6.61,Accessories,In-store,Not Returned,High,1975.68,VIP
953062,Backpack,38,2020-10-12 18:00,74.71,0.15,22.67,Accessories,Online,Not Returned,Low,2838.98,VIP
169518,USB Cable,21,2020-10-13 00:00,95.01,0.47,16.25,Accessories,In-store,Not Returned,High,1995.21,VIP
496308,Backpack,29,2020-10-13 06:00,43.28,0.45,5.81,Accessories,In-store,Not Returned,Medium,1255.12,VIP
528565,Desk Lamp,26,2020-10-14 12:00,93.72,0.41,13.43,Accessories,In-store,Not Returned,Low,2436.72,VIP
756051,Office Chair,23,2020-10-14 13:00,62.25,0.08,5.95,Accessories,In-store,Not Returned,Medium,1431.75,VIP
821827,Office Chair,21,2020-10-14 16:00,63.91,0.09,10.54,Accessories,Online,Not Returned,High,1342.11,VIP
684668,T-shirt,19,2020-10-15 13:00,72.02,0.17,5.58,Accessories,In-store,Not Returned,High,1368.38,VIP
744905,Desk Lamp,34,2020-10-15 16:00,31.36,0.21,5.09,Accessories,Online,Not Returned,High,1066.24,VIP
110068,Wireless Mouse,30,2020-10-16 01:00,97.56,0.0,27.83,Accessories,In-store,Not Returned,Medium,2926.8,VIP
468655,White Mug,26,2020-10-16 16:00,42.01,0.04,8.3,Accessories,In-store,Not Returned,High,1092.26,VIP
264726,Notebook,48,2020-10-17 01:00,33.17,0.18,28.29,Accessories,Online,Not Returned,Low,1592.16,VIP
959466,Wireless Mouse,43,2020-10-18 02:00,45.12,0.01,13.95,Accessories,In-store,Not Returned,Medium,1940.16,VIP
424703,T-shirt,35,2020-10-18 21:00,93.33,0.48,24.11,Accessories,In-store,Not Returned,Medium,3266.55,VIP
218843,T-shirt,22,2020-10-20 12:00,56.74,0.37,16.79,Accessories,Online,Not Returned,Medium,1248.28,VIP
579809,Notebook,47,2020-10-20 13:00,82.37,0.38,13.16,Accessories,In-store,Not Returned,High,3871.39,VIP
818837,Notebook,30,2020-10-20 18:00,44.42,0.15,14.76,Accessories,In-store,Returned,High,1332.6,VIP
242157,Wall Clock,36,2020-10-21 10:00,64.76,0.14,24.28,Accessories,Online,Returned,High,2331.36,VIP
693805,Blue Pen,47,2020-10-21 13:00,42.56,0.15,14.84,Accessories,Online,Not Returned,High,2000.32,VIP
482706,Headphones,26,2020-10-22 17:00,57.22,0.43,12.45,Accessories,Online,Not Returned,Medium,1487.72,VIP
334318,Backpack,47,2020-10-23 21:00,34.84,0.37,16.4,Accessories,In-store,Not Returned,High,1637.4800000000002,VIP
509925,USB Cable,44,2020-10-24 17:00,57.72,0.45,5.24,Accessories,In-store,Not Returned,Low,2539.68,VIP
109726,Notebook,37,2020-10-24 18:00,68.26,0.38,18.69,Accessories,Online,Not Returned,Low,2525.6200000000003,VIP
140542,Office Chair,44,2020-10-24 20:00,90.63,0.29,15.53,Accessories,Online,Not Returned,High,3987.72,VIP
991490,Headphones,23,2020-10-25 17:00,64.1,0.23,20.42,Accessories,In-store,Not Returned,Medium,1474.3,VIP
416527,T-shirt,44,2020-10-26 09:00,38.19,0.42,5.48,Accessories,In-store,Not Returned,Low,1680.36,VIP
629882,White Mug,17,2020-10-26 15:00,77.68,0.25,6.18,Accessories,Online,Not Returned,High,1320.5600000000002,VIP
751539,Office Chair,48,2020-10-26 20:00,25.87,0.26,23.29,Accessories,Online,Not Returned,Low,1241.76,VIP
773243,USB Cable,48,2020-10-27 11:00,27.54,0.12,19.45,Accessories,In-store,Not Returned,High,1321.92,VIP
577294,T-shirt,33,2020-10-27 13:00,97.96,0.32,25.22,Accessories,In-store,Not Returned,High,3232.68,VIP
592443,Blue Pen,27,2020-10-28 04:00,40.77,0.25,17.12,Accessories,Online,Not Returned,Medium,1100.7900000000002,VIP
505831,T-shirt,35,2020-10-29 08:00,29.19,0.18,20.81,Accessories,In-store,Not Returned,Low,1021.65,VIP
392717,Notebook,17,2020-10-29 19:00,87.79,0.22,15.93,Accessories,Online,Not Returned,Low,1492.43,VIP
402619,Wireless Mouse,30,2020-10-30 23:00,78.54,0.03,18.6,Accessories,In-store,Not Returned,Medium,2356.2000000000003,VIP
706954,Blue Pen,31,2020-10-31 00:00,89.14,0.13,11.28,Accessories,In-store,Not Returned,Medium,2763.34,VIP
813016,Office Chair,28,2020-10-31 02:00,58.35,0.04,6.19,Accessories,Online,Not Returned,High,1633.8,VIP
440687,Notebook,46,2020-10-31 17:00,35.86,0.23,11.62,Accessories,Online,Not Returned,Low,1649.56,VIP
696543,T-shirt,-37,2020-11-01 04:00,-47.93,0.34,,Accessories,In-store,Not Returned,Medium,1773.41,VIP
580751,Wireless Mouse,43,2020-11-01 21:00,81.46,0.28,9.8,Accessories,In-store,Not Returned,Medium,3502.78,VIP
817176,Desk Lamp,46,2020-11-03 05:00,81.5,0.36,8.92,Accessories,In-store,Not Returned,Medium,3749.0,VIP
195761,Backpack,42,2020-11-04 08:00,33.36,0.11,19.46,Accessories,In-store,Not Returned,Medium,1401.12,VIP
475897,Notebook,40,2020-11-04 09:00,92.95,0.06,29.01,Accessories,Online,Not Returned,Medium,3718.0,VIP
542065,T-shirt,23,2020-11-06 10:00,85.97,0.09,28.17,Accessories,Online,Not Returned,Low,1977.31,VIP
935488,Desk Lamp,31,2020-11-06 15:00,39.67,0.03,22.59,Accessories,In-store,Not Returned,High,1229.77,VIP
851993,Headphones,28,2020-11-06 19:00,90.16,0.31,20.22,Accessories,In-store,Not Returned,Medium,2524.48,VIP
825571,Backpack,16,2020-11-06 20:00,88.07,0.4,6.54,Accessories,Online,Not Returned,Medium,1409.12,VIP
389987,Wall Clock,47,2020-11-06 23:00,55.72,0.03,18.07,Accessories,Online,Not Returned,High,2618.84,VIP
424464,Desk Lamp,31,2020-11-07 00:00,99.7,0.01,20.38,Accessories,Online,Not Returned,High,3090.7000000000003,VIP
423966,Blue Pen,42,2020-11-07 04:00,93.3,0.1,7.89,Accessories,Online,Not Returned,Low,3918.6,VIP
437462,Wireless Mouse,21,2020-11-07 10:00,51.62,0.26,13.81,Accessories,Online,Not Returned,High,1084.02,VIP
466330,USB Cable,16,2020-11-07 11:00,69.36,0.26,21.91,Accessories,In-store,Not Returned,Medium,1109.76,VIP
568379,Blue Pen,34,2020-11-07 16:00,52.67,0.04,7.03,Accessories,In-store,Not Returned,High,1790.78,VIP
218542,Wireless Mouse,29,2020-11-08 13:00,51.97,0.45,10.99,Accessories,Online,Not Returned,Low,1507.13,VIP
724987,Headphones,14,2020-11-08 21:00,74.03,0.1,5.93,Accessories,In-store,Not Returned,Low,1036.42,VIP
165524,Backpack,42,2020-11-10 03:00,43.08,0.47,20.51,Accessories,In-store,Not Returned,High,1809.36,VIP
267896,USB Cable,18,2020-11-10 20:00,82.34,0.38,20.8,Accessories,Online,Not Returned,Medium,1482.12,VIP
721912,Desk Lamp,15,2020-11-10 23:00,82.94,0.32,17.52,Accessories,Online,Not Returned,Low,1244.1,VIP
126026,T-shirt,37,2020-11-11 09:00,77.12,0.48,18.97,Accessories,In-store,Not Returned,Medium,2853.44,VIP
427210,Blue Pen,39,2020-11-11 13:00,63.4,0.46,11.44,Accessories,In-store,Not Returned,High,2472.6,VIP
710414,Headphones,41,2020-11-12 00:00,45.54,0.17,9.05,Accessories,In-store,Not Returned,Low,1867.14,VIP
204215,Blue Pen,31,2020-11-12 16:00,57.47,0.26,23.53,Accessories,In-store,Not Returned,Medium,1781.57,VIP
132230,USB Cable,28,2020-11-12 18:00,92.13,0.2,27.38,Accessories,In-store,Not Returned,Medium,2579.64,VIP
446717,Wireless Mouse,49,2020-11-12 19:00,73.02,0.46,25.9,Accessories,Online,Not Returned,Low,3577.98,VIP
317033,White Mug,18,2020-11-13 06:00,57.17,0.38,13.77,Accessories,In-store,Not Returned,High,1029.06,VIP
877130,Wall Clock,-46,2020-11-14 06:00,-99.72,1.8037622551554489,,Accessories,In-store,Not Returned,Medium,4587.12,VIP
482811,Headphones,17,2020-11-14 15:00,99.5,0.19,29.41,Accessories,Online,Not Returned,Medium,1691.5,VIP
294795,Office Chair,44,2020-11-15 20:00,80.53,0.35,5.12,Accessories,In-store,Not Returned,Low,3543.32,VIP
510226,Wireless Mouse,-44,2020-11-16 07:00,-90.65,1.990399705980221,,Accessories,In-store,Not Returned,Medium,3988.6,VIP
121398,T-shirt,23,2020-11-17 00:00,56.6,0.31,20.76,Accessories,In-store,Not Returned,High,1301.8,VIP
570192,T-shirt,37,2020-11-18 01:00,51.04,0.3,11.01,Accessories,Online,Not Returned,Medium,1888.48,VIP
601233,Desk Lamp,48,2020-11-18 14:00,60.57,0.2,7.03,Accessories,Online,Returned,High,2907.36,VIP
866722,USB Cable,49,2020-11-19 00:00,89.17,0.27,20.03,Accessories,In-store,Not Returned,Low,4369.33,VIP
351839,White Mug,43,2020-11-19 07:00,39.35,0.32,25.59,Accessories,In-store,Not Returned,Low,1692.05,VIP
696860,Wall Clock,40,2020-11-19 09:00,81.56,0.39,17.62,Accessories,In-store,Not Returned,High,3262.4,VIP
181441,Wireless Mouse,45,2020-11-20 16:00,41.26,0.43,7.63,Accessories,Online,Not Returned,High,1856.7,VIP
900607,Office Chair,26,2020-11-20 22:00,86.83,0.09,24.52,Accessories,In-store,Not Returned,Low,2257.58,VIP
729507,Notebook,-26,2020-11-22 12:00,-85.5,0.43,,Accessories,In-store,Not Returned,Low,2223.0,VIP
800606,Headphones,25,2020-11-22 22:00,44.17,0.03,9.41,Accessories,In-store,Not Returned,High,1104.25,VIP
924930,Office Chair,22,2020-11-23 04:00,87.02,0.37,13.88,Accessories,Online,Not Returned,High,1914.44,VIP
326377,Office Chair,42,2020-11-23 12:00,61.3,0.14,27.2,Accessories,In-store,Not Returned,Medium,2574.6,VIP
263639,Notebook,23,2020-11-23 18:00,89.86,0.2,7.29,Accessories,In-store,Not Returned,Medium,2066.78,VIP
799597,Wall Clock,41,2020-11-24 00:00,40.77,0.41,18.48,Accessories,Online,Not Returned,High,1671.5700000000002,VIP
434977,Backpack,18,2020-11-24 13:00,70.6,0.05,10.91,Accessories,In-store,Not Returned,High,1270.8,VIP
413559,Wireless Mouse,27,2020-11-25 14:00,54.92,0.02,23.94,Accessories,Online,Returned,High,1482.84,VIP
101515,Office Chair,17,2020-11-25 19:00,71.36,0.13,5.32,Accessories,Online,Returned,High,1213.12,VIP
655474,Notebook,49,2020-11-26 03:00,91.49,0.42,10.59,Accessories,Online,Not Returned,Medium,4483.009999999999,VIP
644999,Office Chair,44,2020-11-26 09:00,73.3,0.44,22.95,Accessories,Online,Not Returned,Low,3225.2,VIP
679250,White Mug,29,2020-11-26 10:00,97.98,0.39,17.81,Accessories,Online,Not Returned,High,2841.42,VIP
872268,T-shirt,40,2020-11-26 18:00,53.68,0.18,25.6,Accessories,In-store,Not Returned,High,2147.2,VIP
836777,USB Cable,15,2020-11-26 21:00,79.8,0.07,29.05,Accessories,In-store,Returned,Medium,1197.0,VIP
799774,USB Cable,14,2020-11-27 13:00,94.87,0.36,16.59,Accessories,In-store,Not Returned,Low,1328.18,VIP
867303,Wall Clock,46,2020-11-28 06:00,39.33,0.16,23.77,Accessories,Online,Not Returned,Low,1809.18,VIP
359590,USB Cable,35,2020-11-29 01:00,96.12,0.09,10.81,Accessories,In-store,Not Returned,Low,3364.2000000000003,VIP
170474,White Mug,20,2020-11-29 09:00,89.74,0.17,7.41,Accessories,In-store,Not Returned,High,1794.8,VIP
273615,Backpack,35,2020-11-29 23:00,93.14,0.43,10.11,Accessories,Online,Not Returned,Medium,3259.9,VIP
633090,Blue Pen,-21,2020-11-30 04:00,-66.64,1.036815659547602,,Accessories,Online,Not Returned,Medium,1399.44,VIP
915518,T-shirt,41,2020-11-30 10:00,39.62,0.48,13.44,Accessories,In-store,Not Returned,Medium,1624.4199999999998,VIP
278838,White Mug,37,2020-11-30 16:00,52.84,0.47,17.9,Accessories,Online,Not Returned,Low,1955.08,VIP
221635,Wireless Mouse,32,2020-12-01 03:00,42.17,0.34,14.71,Accessories,Online,Not Returned,High,1349.44,VIP
742974,Wireless Mouse,41,2020-12-02 06:00,92.07,0.49,10.79,Accessories,In-store,Not Returned,High,3774.87,VIP
365919,Wireless Mouse,43,2020-12-02 07:00,52.84,0.33,8.5,Accessories,Online,Not Returned,High,2272.1200000000003,VIP
242429,Notebook,11,2020-12-02 20:00,98.49,0.47,10.54,Accessories,Online,Not Returned,Medium,1083.39,VIP
413940,Office Chair,41,2020-12-02 23:00,95.91,0.19,16.82,Accessories,Online,Not Returned,Low,3932.31,VIP
205072,T-shirt,45,2020-12-03 07:00,47.06,0.18,11.64,Accessories,Online,Not Returned,High,2117.7000000000003,VIP
330881,T-shirt,21,2020-12-03 17:00,83.51,0.12,5.73,Accessories,In-store,Returned,High,1753.71,VIP
207357,Notebook,37,2020-12-03 18:00,42.45,0.27,26.42,Accessories,Online,Not Returned,Medium,1570.65,VIP
987395,T-shirt,34,2020-12-04 13:00,45.23,0.29,25.42,Accessories,In-store,Not Returned,Low,1537.82,VIP
486486,Notebook,48,2020-12-04 19:00,44.77,0.18,9.91,Accessories,Online,Not Returned,High,2148.96,VIP
929690,Notebook,23,2020-12-04 22:00,60.48,0.31,13.8,Accessories,Online,Not Returned,High,1391.04,VIP
516704,Desk Lamp,42,2020-12-05 01:00,25.45,0.03,12.59,Accessories,In-store,Not Returned,High,1068.9,VIP
171537,T-shirt,37,2020-12-05 21:00,76.28,0.37,13.31,Accessories,Online,Not Returned,High,2822.36,VIP
497783,Notebook,31,2020-12-05 23:00,83.79,0.33,7.84,Accessories,Online,Not Returned,Medium,2597.49,VIP
661340,USB Cable,35,2020-12-06 10:00,62.44,0.38,20.09,Accessories,In-store,Not Returned,Low,2185.4,VIP
604910,T-shirt,29,2020-12-06 13:00,93.57,0.24,24.32,Accessories,Online,Not Returned,Medium,2713.53,VIP
610472,Wireless Mouse,44,2020-12-07 15:00,56.6,0.27,24.3,Accessories,In-store,Not Returned,High,2490.4,VIP
893897,Wall Clock,47,2020-12-07 19:00,49.92,0.43,16.07,Accessories,In-store,Not Returned,Medium,2346.24,VIP
329047,Wall Clock,46,2020-12-07 21:00,68.65,0.01,16.75,Accessories,In-store,Returned,High,3157.9,VIP
996197,T-shirt,35,2020-12-07 23:00,92.86,0.23,24.54,Accessories,In-store,Not Returned,High,3250.1,VIP
656862,White Mug,34,2020-12-08 14:00,36.26,0.1,13.0,Accessories,Online,Not Returned,High,1232.84,VIP
196426,Blue Pen,18,2020-12-11 02:00,86.47,0.19,15.07,Accessories,Online,Not Returned,High,1556.46,VIP
111962,White Mug,32,2020-12-11 04:00,45.18,0.28,6.19,Accessories,In-store,Not Returned,Medium,1445.76,VIP
133302,Office Chair,33,2020-12-11 05:00,64.46,0.33,14.49,Accessories,Online,Not Returned,High,2127.18,VIP
298763,Backpack,15,2020-12-11 09:00,68.08,0.2,19.1,Accessories,Online,Not Returned,Low,1021.2,VIP
744942,Wall Clock,18,2020-12-11 10:00,88.73,0.09,9.17,Accessories,Online,Not Returned,Low,1597.14,VIP
703151,Office Chair,38,2020-12-11 16:00,70.51,0.29,15.54,Accessories,In-store,Not Returned,High,2679.38,VIP
880721,Blue Pen,32,2020-12-11 21:00,53.3,0.33,13.29,Accessories,Online,Not Returned,Low,1705.6,VIP
900812,Wireless Mouse,26,2020-12-12 14:00,44.13,0.02,27.33,Accessories,Online,Not Returned,Medium,1147.38,VIP
213793,Backpack,43,2020-12-13 11:00,52.01,0.42,13.18,Accessories,Online,Not Returned,Low,2236.43,VIP
734402,Desk Lamp,16,2020-12-13 23:00,75.24,0.07,13.09,Accessories,In-store,Not Returned,Medium,1203.84,VIP
737506,Backpack,28,2020-12-14 00:00,61.28,0.05,6.86,Accessories,In-store,Returned,Medium,1715.84,VIP
987196,Headphones,35,2020-12-14 02:00,35.04,0.34,10.6,Accessories,In-store,Returned,High,1226.4,VIP
425800,Wireless Mouse,23,2020-12-14 05:00,90.06,0.29,7.95,Accessories,In-store,Not Returned,Low,2071.38,VIP
410272,T-shirt,26,2020-12-14 17:00,97.94,0.06,25.09,Accessories,In-store,Returned,Low,2546.44,VIP
183123,Headphones,48,2020-12-14 19:00,45.31,0.22,19.6,Accessories,In-store,Not Returned,High,2174.88,VIP
499017,Office Chair,25,2020-12-15 12:00,44.62,0.49,17.18,Accessories,In-store,Not Returned,Low,1115.5,VIP
301528,Backpack,28,2020-12-17 11:00,37.63,0.38,12.5,Accessories,Online,Not Returned,Low,1053.64,VIP
151567,White Mug,18,2020-12-17 23:00,83.07,0.23,22.71,Accessories,Online,Not Returned,High,1495.2599999999998,VIP
191229,Blue Pen,15,2020-12-18 00:00,69.59,0.12,10.34,Accessories,Online,Returned,High,1043.85,VIP
615447,Wireless Mouse,36,2020-12-19 02:00,92.55,0.22,17.15,Accessories,In-store,Not Returned,Low,3331.8,VIP
938489,White Mug,27,2020-12-19 15:00,81.89,0.37,28.32,Accessories,In-store,Not Returned,Low,2211.03,VIP
475233,Desk Lamp,45,2020-12-20 03:00,82.79,0.4,20.83,Accessories,In-store,Not Returned,Low,3725.55,VIP
494002,Backpack,41,2020-12-20 05:00,49.02,0.1,18.22,Accessories,In-store,Not Returned,High,2009.82,VIP
764704,Backpack,39,2020-12-21 06:00,73.53,0.02,12.68,Accessories,Online,Not Returned,Low,2867.67,VIP
125739,Blue Pen,36,2020-12-22 18:00,38.63,0.2,29.71,Accessories,Online,Not Returned,Low,1390.68,VIP
850774,Office Chair,28,2020-12-23 17:00,76.89,0.49,18.53,Accessories,In-store,Returned,Medium,2152.92,VIP
963787,Blue Pen,23,2020-12-24 02:00,60.63,0.19,21.51,Accessories,Online,Not Returned,Low,1394.49,VIP
985259,Headphones,42,2020-12-24 10:00,90.98,0.01,21.03,Accessories,Online,Not Returned,High,3821.16,VIP
622820,Desk Lamp,36,2020-12-25 11:00,63.05,0.29,17.5,Accessories,In-store,Returned,Low,2269.8,VIP
998704,Blue Pen,34,2020-12-26 15:00,68.17,0.11,23.82,Accessories,In-store,Not Returned,Low,2317.78,VIP
715362,T-shirt,49,2020-12-26 16:00,52.96,0.43,25.38,Accessories,Online,Not Returned,Low,2595.04,VIP
524041,Backpack,18,2020-12-27 01:00,65.24,0.09,10.4,Accessories,In-store,Not Returned,High,1174.32,VIP
805377,Notebook,44,2020-12-27 12:00,35.34,0.26,21.38,Accessories,In-store,Returned,High,1554.96,VIP
750506,Wall Clock,32,2020-12-27 17:00,33.05,0.0,12.61,Accessories,In-store,Not Returned,Low,1057.6,VIP
850593,Blue Pen,33,2020-12-27 23:00,85.37,0.22,13.92,Accessories,In-store,Not Returned,Medium,2817.21,VIP
495783,Office Chair,20,2020-12-28 00:00,61.09,0.1,9.38,Accessories,Online,Not Returned,Medium,1221.8000000000002,VIP
700699,White Mug,-50,2020-12-28 02:00,-65.63,1.3049354226225516,,Accessories,In-store,Not Returned,Medium,3281.5,VIP
503708,Blue Pen,34,2020-12-28 10:00,65.05,0.44,21.6,Accessories,In-store,Returned,Medium,2211.7,VIP
289167,Office Chair,33,2020-12-28 12:00,97.78,0.28,18.48,Accessories,Online,Not Returned,Low,3226.74,VIP
113440,Wall Clock,47,2020-12-29 02:00,73.91,0.4,28.4,Accessories,Online,Not Returned,Low,3473.77,VIP
708811,White Mug,33,2020-12-29 09:00,99.82,0.12,10.97,Accessories,In-store,Not Returned,Medium,3294.06,VIP
894865,USB Cable,42,2020-12-29 16:00,42.62,0.16,14.56,Accessories,Online,Returned,High,1790.04,VIP
728274,Wall Clock,23,2020-12-29 19:00,89.18,0.31,26.59,Accessories,In-store,Not Returned,Medium,2051.1400000000003,VIP
935002,Wireless Mouse,37,2020-12-30 08:00,63.01,0.5,13.46,Accessories,Online,Not Returned,Medium,2331.37,VIP
758139,Headphones,48,2020-12-30 11:00,23.97,0.43,16.43,Accessories,Online,Not Returned,Medium,1150.56,VIP
231827,Headphones,45,2020-12-30 13:00,83.93,0.1,13.15,Accessories,In-store,Not Returned,Medium,3776.85,VIP
222989,Desk Lamp,48,2020-12-30 18:00,78.82,0.14,28.7,Accessories,Online,Not Returned,Low,3783.36,VIP
449982,USB Cable,45,2020-12-31 10:00,27.52,0.17,9.27,Accessories,Online,Not Returned,Low,1238.4,VIP
937860,Wall Clock,48,2020-12-31 17:00,35.66,0.46,25.01,Accessories,Online,Not Returned,Medium,1711.6799999999998,VIP
281789,Desk Lamp,18,2021-01-01 05:00,75.01,0.17,8.66,Accessories,Online,Not Returned,Medium,1350.18,VIP
739169,T-shirt,36,2021-01-01 11:00,54.54,0.14,5.49,Accessories,In-store,Not Returned,Medium,1963.44,VIP
312803,Headphones,41,2021-01-01 20:00,76.06,0.12,14.38,Accessories,In-store,Not Returned,Medium,3118.46,VIP
459698,White Mug,41,2021-01-02 02:00,57.31,0.4,6.41,Accessories,Online,Not Returned,Medium,2349.71,VIP
408474,Wall Clock,43,2021-01-02 05:00,31.39,0.11,16.41,Accessories,In-store,Not Returned,High,1349.77,VIP
178840,Office Chair,48,2021-01-02 13:00,96.22,0.17,16.8,Accessories,In-store,Not Returned,Low,4618.56,VIP
265767,T-shirt,25,2021-01-02 14:00,73.46,0.14,22.36,Accessories,Online,Not Returned,Medium,1836.5,VIP
125938,USB Cable,12,2021-01-02 22:00,93.95,0.27,13.48,Accessories,Online,Not Returned,Low,1127.4,VIP
547746,Wireless Mouse,29,2021-01-03 00:00,92.57,0.0,25.88,Accessories,In-store,Not Returned,High,2684.53,VIP
930222,Desk Lamp,43,2021-01-04 03:00,42.74,0.06,10.96,Accessories,Online,Not Returned,Medium,1837.82,VIP
105636,Wireless Mouse,33,2021-01-04 05:00,49.44,0.48,10.17,Accessories,In-store,Not Returned,Medium,1631.52,VIP
988559,USB Cable,17,2021-01-04 22:00,75.27,0.29,12.68,Accessories,Online,Not Returned,Medium,1279.59,VIP
993182,Notebook,22,2021-01-05 22:00,90.11,0.13,14.61,Accessories,Online,Returned,Medium,1982.42,VIP
706306,Office Chair,23,2021-01-06 14:00,60.24,0.32,11.98,Accessories,In-store,Not Returned,Low,1385.52,VIP
983302,Headphones,45,2021-01-06 20:00,28.83,0.42,23.42,Accessories,In-store,Not Returned,High,1297.35,VIP
626925,T-shirt,20,2021-01-07 01:00,53.94,0.36,21.69,Accessories,Online,Not Returned,Medium,1078.8,VIP
390886,Backpack,24,2021-01-07 08:00,83.69,0.1,20.88,Accessories,In-store,Not Returned,Medium,2008.56,VIP
610473,Blue Pen,28,2021-01-07 23:00,67.37,0.19,10.16,Accessories,In-store,Not Returned,High,1886.36,VIP
257699,Office Chair,49,2021-01-08 02:00,30.76,0.46,12.49,Accessories,In-store,Not Returned,Medium,1507.24,VIP
730759,Notebook,37,2021-01-08 06:00,52.73,0.14,25.73,Accessories,In-store,Not Returned,Medium,1951.01,VIP
857666,White Mug,41,2021-01-08 17:00,34.31,0.22,27.26,Accessories,In-store,Not Returned,High,1406.71,VIP
345160,Blue Pen,39,2021-01-09 02:00,99.73,0.08,19.62,Accessories,Online,Not Returned,Low,3889.47,VIP
883566,Office Chair,27,2021-01-09 05:00,53.68,0.35,5.51,Accessories,In-store,Not Returned,Low,1449.36,VIP
914107,White Mug,32,2021-01-09 06:00,72.99,0.36,18.6,Accessories,In-store,Not Returned,High,2335.68,VIP
565483,Wireless Mouse,22,2021-01-09 08:00,67.29,0.41,16.46,Accessories,Online,Not Returned,High,1480.38,VIP
684942,Blue Pen,28,2021-01-10 19:00,58.79,0.19,6.64,Accessories,In-store,Not Returned,Medium,1646.12,VIP
466378,White Mug,15,2021-01-11 01:00,81.35,0.45,18.37,Accessories,In-store,Not Returned,High,1220.25,VIP
266991,Desk Lamp,29,2021-01-11 06:00,66.58,0.14,13.62,Accessories,In-store,Not Returned,High,1930.82,VIP
947214,Headphones,29,2021-01-11 08:00,60.61,0.26,19.28,Accessories,In-store,Not Returned,High,1757.69,VIP
771088,Desk Lamp,47,2021-01-11 21:00,93.09,0.06,9.91,Accessories,In-store,Not Returned,Medium,4375.2300000000005,VIP
103317,Wall Clock,37,2021-01-12 12:00,63.26,0.12,11.08,Accessories,In-store,Not Returned,High,2340.62,VIP
929590,Wall Clock,-40,2021-01-12 16:00,-46.67,1.1763871118567424,,Accessories,In-store,Not Returned,Medium,1866.8,VIP
419532,USB Cable,17,2021-01-13 03:00,74.29,0.37,20.62,Accessories,In-store,Not Returned,Medium,1262.93,VIP
555796,USB Cable,26,2021-01-13 16:00,38.5,0.37,13.89,Accessories,In-store,Not Returned,High,1001.0,VIP
386100,Blue Pen,34,2021-01-14 10:00,48.35,0.11,15.07,Accessories,Online,Not Returned,High,1643.9,VIP
921726,T-shirt,23,2021-01-14 23:00,70.07,0.15,28.3,Accessories,In-store,Not Returned,Medium,1611.61,VIP
130270,Backpack,36,2021-01-15 05:00,29.42,0.04,6.31,Accessories,In-store,Not Returned,Medium,1059.12,VIP
678432,Backpack,34,2021-01-15 21:00,57.43,0.36,21.54,Accessories,Online,Not Returned,Low,1952.62,VIP
830070,Blue Pen,30,2021-01-16 07:00,98.01,0.46,12.25,Accessories,In-store,Not Returned,Low,2940.3,VIP
114390,Wall Clock,48,2021-01-17 09:00,69.82,0.05,16.38,Accessories,Online,Not Returned,Medium,3351.36,VIP
597619,Office Chair,18,2021-01-17 10:00,62.63,0.14,21.59,Accessories,Online,Not Returned,High,1127.34,VIP
351063,Wall Clock,30,2021-01-17 15:00,79.47,0.39,6.87,Accessories,Online,Not Returned,Low,2384.1,VIP
373326,Desk Lamp,47,2021-01-18 14:00,33.45,0.13,7.14,Accessories,Online,Not Returned,Medium,1572.15,VIP
976801,Wall Clock,-18,2021-01-18 15:00,-96.68,1.4346347823127337,,Accessories,In-store,Not Returned,High,1740.2400000000002,VIP
777236,Backpack,31,2021-01-18 22:00,43.76,0.06,8.76,Accessories,Online,Not Returned,Medium,1356.56,VIP
240021,USB Cable,47,2021-01-18 23:00,82.8,0.26,6.77,Accessories,In-store,Not Returned,Low,3891.6,VIP
726701,White Mug,33,2021-01-19 15:00,44.81,0.47,8.64,Accessories,In-store,Not Returned,Medium,1478.73,VIP
230193,T-shirt,29,2021-01-19 17:00,54.75,0.45,15.69,Accessories,Online,Not Returned,Medium,1587.75,VIP
211825,Backpack,28,2021-01-19 21:00,37.33,0.22,17.12,Accessories,In-store,Not Returned,Medium,1045.24,VIP
682943,Office Chair,42,2021-01-20 04:00,28.0,0.15,9.83,Accessories,In-store,Not Returned,Medium,1176.0,VIP
396956,Desk Lamp,32,2021-01-20 11:00,52.11,0.27,6.18,Accessories,Online,Not Returned,High,1667.52,VIP
312986,Office Chair,32,2021-01-21 15:00,52.12,0.28,7.23,Accessories,Online,Not Returned,Low,1667.84,VIP
520661,T-shirt,37,2021-01-21 22:00,37.79,0.49,9.39,Accessories,Online,Not Returned,Low,1398.23,VIP
879518,Desk Lamp,14,2021-01-22 12:00,92.84,0.32,15.97,Accessories,In-store,Not Returned,Medium,1299.76,VIP
900889,Office Chair,38,2021-01-24 04:00,31.16,0.45,29.27,Accessories,In-store,Not Returned,High,1184.08,VIP
591638,T-shirt,38,2021-01-24 16:00,96.22,0.44,8.73,Accessories,Online,Not Returned,High,3656.36,VIP
922450,Wall Clock,36,2021-01-24 23:00,40.46,0.38,25.52,Accessories,Online,Not Returned,High,1456.56,VIP
370001,Backpack,27,2021-01-25 06:00,85.25,0.12,16.1,Accessories,In-store,Not Returned,Low,2301.75,VIP
