invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
453076,Backpack,38,2020-08-21 17:00,78.66,0.43,17.55,Stationery,In-store,Returned,Medium,2989.08,VIP
243888,Blue Pen,28,2020-08-21 21:00,67.41,0.04,18.95,Stationery,In-store,Not Returned,Low,1887.48,VIP
136468,Backpack,12,2020-08-22 05:00,93.43,0.29,16.32,Stationery,Online,Not Returned,Medium,1121.16,VIP
873952,Headphones,19,2020-08-22 14:00,69.32,0.0,14.32,Stationery,Online,Not Returned,Low,1317.08,VIP
661836,Wireless Mouse,25,2020-08-24 06:00,42.21,0.42,13.08,Stationery,Online,Not Returned,High,1055.25,VIP
867669,Backpack,48,2020-08-24 20:00,45.2,0.14,8.21,Stationery,In-store,Not Returned,Medium,2169.6000000000004,VIP
978499,Office Chair,37,2020-08-26 01:00,69.14,0.08,16.4,Stationery,In-store,Not Returned,High,2558.18,VIP
963731,Headphones,39,2020-08-26 10:00,88.51,0.01,10.63,Stationery,In-store,Not Returned,Low,3451.8900000000003,VIP
388213,Blue Pen,45,2020-08-27 09:00,55.09,0.28,6.05,Stationery,Online,Not Returned,High,2479.05,VIP
554151,Notebook,35,2020-08-27 16:00,61.84,0.33,22.7,Stationery,In-store,Not Returned,Medium,2164.4,VIP
298237,Office Chair,28,2020-08-28 00:00,62.7,0.18,17.98,Stationery,Online,Not Returned,Low,1755.6,VIP
939385,White Mug,26,2020-08-28 06:00,69.64,0.4,18.63,Stationery,Online,Returned,Medium,1810.64,VIP
498102,Blue Pen,30,2020-08-28 11:00,87.06,0.48,23.88,Stationery,Online,Not Returned,Low,2611.8,VIP
307352,Blue Pen,15,2020-08-28 17:00,66.78,0.14,11.36,Stationery,In-store,Not Returned,High,1001.7,VIP
284514,Backpack,38,2020-08-28 19:00,77.95,0.28,28.36,Stationery,Online,Not Returned,High,2962.1,VIP
787069,Wall Clock,46,2020-08-29 01:00,54.7,0.02,15.75,Stationery,Online,Not Returned,Low,2516.2000000000003,VIP
253939,Blue Pen,32,2020-08-29 18:00,51.74,0.3,14.24,Stationery,In-store,Not Returned,Low,1655.68,VIP
715168,White Mug,36,2020-08-29 21:00,93.43,0.18,21.75,Stationery,In-store,Not Returned,Medium,3363.4800000000005,VIP
336094,Wireless Mouse,22,2020-08-29 23:00,71.9,0.23,14.24,Stationery,Online,Not Returned,Medium,1581.8000000000002,VIP
281429,Notebook,42,2020-08-31 00:00,28.02,0.37,13.59,Stationery,Online,Not Returned,High,1176.84,VIP
399372,T-shirt,47,2020-08-31 12:00,40.29,0.4,25.78,Stationery,In-store,Not Returned,High,1893.63,VIP
604158,Wall Clock,-34,2020-08-31 15:00,-36.41,1.567501564407467,,Stationery,Online,Not Returned,Medium,1237.9399999999998,VIP
293839,Wall Clock,38,2020-09-01 06:00,36.38,0.49,17.44,Stationery,In-store,Not Returned,High,1382.44,VIP
893076,T-shirt,49,2020-09-01 07:00,39.48,0.03,7.5,Stationery,Online,Not Returned,Medium,1934.52,VIP
526903,Office Chair,45,2020-09-01 12:00,22.83,0.04,15.85,Stationery,In-store,Not Returned,Low,1027.35,VIP
799746,Office Chair,47,2020-09-01 22:00,68.0,0.44,9.41,Stationery,In-store,Not Returned,Low,3196.0,VIP
853492,Wireless Mouse,28,2020-09-02 02:00,67.26,0.41,26.86,Stationery,In-store,Not Returned,Low,1883.28,VIP
766282,USB Cable,29,2020-09-02 09:00,82.56,0.01,22.75,Stationery,In-store,Not Returned,Low,2394.24,VIP
401994,Backpack,34,2020-09-02 13:00,66.53,0.13,25.12,Stationery,In-store,Returned,Low,2262.02,VIP
210130,Desk Lamp,22,2020-09-03 02:00,88.21,0.13,13.11,Stationery,In-store,Not Returned,Low,1940.62,VIP
638314,Wireless Mouse,41,2020-09-03 11:00,49.87,0.5,6.67,Stationery,Online,Not Returned,Medium,2044.67,VIP
849450,Office Chair,23,2020-09-03 12:00,88.86,0.48,14.86,Stationery,In-store,Not Returned,High,2043.78,VIP
425329,USB Cable,24,2020-09-03 17:00,69.91,0.05,26.1,Stationery,Online,Not Returned,Low,1677.84,VIP
618420,T-shirt,31,2020-09-03 20:00,48.84,0.19,23.58,Stationery,Online,Returned,Medium,1514.0400000000002,VIP
374336,Notebook,40,2020-09-05 01:00,46.06,0.4,16.99,Stationery,In-store,Not Returned,Medium,1842.4,VIP
299298,Wireless Mouse,32,2020-09-05 10:00,52.91,0.44,10.01,Stationery,In-store,Returned,Medium,1693.12,VIP
808387,T-shirt,45,2020-09-05 20:00,37.41,0.03,9.54,Stationery,In-store,Returned,Low,1683.4499999999998,VIP
885945,Notebook,23,2020-09-05 22:00,91.46,0.16,20.05,Stationery,Online,Not Returned,Low,2103.58,VIP
621244,Backpack,30,2020-09-06 06:00,55.09,0.02,18.4,Stationery,In-store,Not Returned,Medium,1652.7,VIP
975564,Headphones,37,2020-09-06 20:00,70.45,0.14,21.41,Stationery,In-store,Not Returned,Low,2606.65,VIP
740233,Wireless Mouse,39,2020-09-07 10:00,48.68,0.25,28.88,Stationery,Online,Not Returned,Low,1898.52,VIP
440912,USB Cable,43,2020-09-08 01:00,83.51,0.2,6.27,Stationery,Online,Returned,Medium,3590.9300000000003,VIP
931257,Office Chair,44,2020-09-10 00:00,62.03,0.27,20.62,Stationery,Online,Not Returned,High,2729.32,VIP
597599,White Mug,33,2020-09-10 05:00,60.61,0.29,6.24,Stationery,In-store,Not Returned,High,2000.13,VIP
773623,Headphones,37,2020-09-10 08:00,66.86,0.12,18.36,Stationery,In-store,Not Returned,Low,2473.82,VIP
701982,Wall Clock,37,2020-09-10 09:00,34.37,0.49,28.19,Stationery,Online,Not Returned,High,1271.6899999999998,VIP
800033,Notebook,47,2020-09-10 12:00,29.03,0.31,23.44,Stationery,In-store,Not Returned,Low,1364.41,VIP
234445,Office Chair,46,2020-09-10 16:00,50.96,0.37,29.21,Stationery,Online,Not Returned,High,2344.16,VIP
669829,Blue Pen,30,2020-09-10 19:00,82.68,0.25,5.97,Stationery,In-store,Not Returned,Low,2480.4,VIP
510834,T-shirt,16,2020-09-13 00:00,79.04,0.05,21.93,Stationery,Online,Not Returned,Low,1264.64,VIP
657242,Wall Clock,40,2020-09-13 11:00,96.85,0.31,29.6,Stationery,In-store,Not Returned,High,3874.0,VIP
769260,Wall Clock,36,2020-09-13 19:00,67.91,0.32,7.58,Stationery,Online,Not Returned,Low,2444.76,VIP
966491,Blue Pen,23,2020-09-13 20:00,95.69,0.5,20.01,Stationery,Online,Not Returned,High,2200.87,VIP
838854,Headphones,42,2020-09-14 01:00,33.29,0.0,12.71,Stationery,In-store,Not Returned,Low,1398.18,VIP
369045,Office Chair,44,2020-09-14 15:00,90.29,0.12,16.4,Stationery,Online,Not Returned,Low,3972.76,VIP
419165,Wall Clock,34,2020-09-15 14:00,76.52,0.5,22.11,Stationery,Online,Not Returned,Low,2601.68,VIP
902348,Headphones,40,2020-09-16 02:00,78.64,0.25,28.63,Stationery,Online,Not Returned,High,3145.6,VIP
282220,Notebook,28,2020-09-16 15:00,48.43,0.18,17.99,Stationery,Online,Not Returned,Low,1356.04,VIP
436199,Notebook,22,2020-09-17 01:00,58.46,0.19,25.32,Stationery,In-store,Returned,Low,1286.12,VIP
985050,Desk Lamp,35,2020-09-17 03:00,84.74,0.06,5.13,Stationery,Online,Not Returned,Medium,2965.9,VIP
476036,Office Chair,30,2020-09-17 08:00,58.82,0.41,19.86,Stationery,Online,Not Returned,Medium,1764.6,VIP
182806,Wireless Mouse,36,2020-09-17 13:00,90.62,0.31,25.1,Stationery,Online,Not Returned,Medium,3262.32,VIP
979617,Headphones,35,2020-09-17 14:00,99.56,0.2,22.76,Stationery,Online,Not Returned,Low,3484.6,VIP
950525,T-shirt,36,2020-09-18 04:00,87.51,0.11,18.12,Stationery,In-store,Not Returned,Medium,3150.36,VIP
598512,T-shirt,20,2020-09-18 08:00,74.24,0.04,29.06,Stationery,Online,Returned,Medium,1484.8,VIP
867442,Wall Clock,32,2020-09-18 10:00,74.31,0.39,16.27,Stationery,Online,Not Returned,High,2377.92,VIP
479593,Blue Pen,34,2020-09-18 15:00,81.5,0.0,27.07,Stationery,In-store,Not Returned,Low,2771.0,VIP
396629,Wall Clock,34,2020-09-19 02:00,63.48,0.31,15.26,Stationery,Online,Not Returned,High,2158.32,VIP
824687,Backpack,30,2020-09-19 09:00,65.1,0.08,12.44,Stationery,Online,Not Returned,Medium,1953.0,VIP
800757,Notebook,49,2020-09-20 19:00,49.82,0.44,22.98,Stationery,In-store,Not Returned,Low,2441.18,VIP
728423,White Mug,44,2020-09-21 03:00,69.94,0.15,23.68,Stationery,In-store,Returned,Medium,3077.36,VIP
585514,Wall Clock,31,2020-09-21 08:00,42.25,0.2,10.47,Stationery,Online,Not Returned,High,1309.75,VIP
420961,Wireless Mouse,46,2020-09-21 13:00,85.15,0.33,14.42,Stationery,Online,Not Returned,Medium,3916.9,VIP
996961,White Mug,29,2020-09-22 01:00,96.26,0.36,23.08,Stationery,Online,Not Returned,High,2791.54,VIP
832835,T-shirt,45,2020-09-22 10:00,46.97,0.18,8.4,Stationery,In-store,Not Returned,Low,2113.65,VIP
636785,Notebook,31,2020-09-23 07:00,43.36,0.1,22.18,Stationery,In-store,Not Returned,Low,1344.16,VIP
235639,T-shirt,30,2020-09-23 11:00,51.56,0.2,7.83,Stationery,In-store,Not Returned,Low,1546.8000000000002,VIP
103358,Wall Clock,40,2020-09-23 21:00,88.63,0.15,7.09,Stationery,Online,Returned,Low,3545.2,VIP
307596,Blue Pen,40,2020-09-24 01:00,74.08,0.37,5.17,Stationery,In-store,Not Returned,Low,2963.2,VIP
328129,Wireless Mouse,20,2020-09-24 04:00,61.69,0.25,8.55,Stationery,Online,Not Returned,High,1233.8,VIP
368449,Desk Lamp,20,2020-09-25 06:00,74.46,0.43,15.42,Stationery,Online,Not Returned,High,1489.1999999999998,VIP
522739,Headphones,24,2020-09-26 01:00,54.44,0.09,5.25,Stationery,Online,Not Returned,Medium,1306.56,VIP
457226,Wall Clock,-49,2020-09-26 22:00,-76.93,1.168900557326901,,Stationery,In-store,Not Returned,Medium,3769.57,VIP
306486,USB Cable,49,2020-09-27 09:00,76.45,0.03,15.64,Stationery,Online,Returned,Low,3746.05,VIP
238419,Desk Lamp,43,2020-09-27 14:00,35.74,0.46,6.32,Stationery,Online,Not Returned,High,1536.8200000000002,VIP
510184,Notebook,17,2020-09-28 06:00,94.85,0.41,21.43,Stationery,Online,Not Returned,Medium,1612.4499999999998,VIP
380539,White Mug,19,2020-09-28 14:00,79.37,0.05,11.64,Stationery,In-store,Not Returned,Medium,1508.0300000000002,VIP
746012,Desk Lamp,47,2020-09-28 22:00,69.76,0.1,13.91,Stationery,Online,Not Returned,Low,3278.7200000000003,VIP
450164,Wall Clock,37,2020-09-29 06:00,31.82,0.26,9.8,Stationery,Online,Not Returned,Medium,1177.34,VIP
445783,White Mug,36,2020-09-29 07:00,71.32,0.1,23.56,Stationery,In-store,Not Returned,High,2567.5199999999995,VIP
342934,Office Chair,42,2020-09-29 10:00,49.13,0.49,22.35,Stationery,Online,Not Returned,High,2063.46,VIP
383028,Desk Lamp,35,2020-09-30 00:00,89.27,0.02,8.25,Stationery,In-store,Returned,Medium,3124.45,VIP
228652,T-shirt,49,2020-09-30 13:00,21.3,0.04,10.31,Stationery,In-store,Not Returned,High,1043.7,VIP
479653,USB Cable,24,2020-09-30 19:00,48.45,0.15,19.37,Stationery,Online,Not Returned,High,1162.8000000000002,VIP
337069,USB Cable,15,2020-09-30 22:00,85.85,0.14,6.05,Stationery,In-store,Not Returned,Low,1287.75,VIP
342318,Notebook,47,2020-10-01 02:00,44.69,0.49,24.34,Stationery,Online,Not Returned,Low,2100.43,VIP
753881,White Mug,33,2020-10-01 14:00,65.7,0.41,21.24,Stationery,In-store,Not Returned,Low,2168.1,VIP
491180,Office Chair,46,2020-10-02 11:00,85.88,0.05,24.16,Stationery,Online,Not Returned,Low,3950.48,VIP
508302,Backpack,39,2020-10-02 20:00,34.27,0.3,5.35,Stationery,Online,Not Returned,High,1336.5300000000002,VIP
642307,Desk Lamp,32,2020-10-03 02:00,70.42,0.19,11.19,Stationery,In-store,Not Returned,Medium,2253.44,VIP
793023,Notebook,30,2020-10-03 16:00,97.84,0.37,5.9,Stationery,In-store,Not Returned,Medium,2935.2000000000003,VIP
895775,Headphones,19,2020-10-03 21:00,70.35,0.08,29.23,Stationery,Online,Not Returned,Medium,1336.65,VIP
962605,Backpack,32,2020-10-03 22:00,87.42,0.06,10.94,Stationery,Online,Returned,High,2797.44,VIP
196143,Notebook,27,2020-10-04 08:00,61.73,0.32,13.75,Stationery,In-store,Not Returned,Medium,1666.7099999999998,VIP
390951,Backpack,34,2020-10-04 17:00,47.56,0.4,13.36,Stationery,Online,Not Returned,Medium,1617.04,VIP
811238,T-shirt,41,2020-10-05 01:00,82.76,0.12,12.83,Stationery,In-store,Returned,Low,3393.1600000000003,VIP
789129,T-shirt,41,2020-10-05 04:00,88.2,0.47,10.81,Stationery,In-store,Not Returned,High,3616.2,VIP
875292,USB Cable,30,2020-10-05 05:00,42.79,0.15,21.58,Stationery,In-store,Not Returned,Low,1283.7,VIP
941900,Blue Pen,15,2020-10-05 21:00,92.02,0.03,29.0,Stationery,Online,Not Returned,Medium,1380.3,VIP
888089,White Mug,41,2020-10-06 03:00,37.09,0.21,19.97,Stationery,In-store,Not Returned,Low,1520.69,VIP
193078,Headphones,26,2020-10-06 09:00,91.66,0.18,15.41,Stationery,Online,Not Returned,High,2383.16,VIP
795391,Blue Pen,35,2020-10-07 03:00,40.02,0.34,6.08,Stationery,In-store,Not Returned,Medium,1400.7,VIP
834595,Wall Clock,40,2020-10-07 04:00,49.77,0.11,7.47,Stationery,Online,Not Returned,Medium,1990.8,VIP
964285,USB Cable,32,2020-10-08 22:00,77.08,0.28,22.27,Stationery,In-store,Not Returned,Low,2466.56,VIP
397883,Office Chair,31,2020-10-09 00:00,89.53,0.27,22.51,Stationery,In-store,Not Returned,Low,2775.43,VIP
780913,Office Chair,44,2020-10-10 12:00,38.5,0.02,20.12,Stationery,In-store,Not Returned,Medium,1694.0,VIP
465898,Blue Pen,-48,2020-10-10 15:00,-63.09,1.059378306796154,,Stationery,Online,Not Returned,High,3028.32,VIP
254599,Wall Clock,42,2020-10-11 18:00,41.91,0.41,10.18,Stationery,In-store,Not Returned,Medium,1760.2199999999998,VIP
330780,Blue Pen,22,2020-10-12 22:00,74.46,0.12,19.91,Stationery,In-store,Not Returned,Low,1638.12,VIP
276355,Headphones,38,2020-10-13 01:00,99.86,0.03,5.55,Stationery,In-store,Not Returned,Medium,3794.68,VIP
220243,Backpack,46,2020-10-13 04:00,24.76,0.06,26.56,Stationery,Online,Not Returned,Low,1138.96,VIP
779222,Blue Pen,30,2020-10-13 10:00,42.9,0.5,14.36,Stationery,Online,Not Returned,High,1287.0,VIP
970261,Office Chair,39,2020-10-14 09:00,93.88,0.32,25.52,Stationery,In-store,Not Returned,Medium,3661.32,VIP
719886,T-shirt,33,2020-10-14 15:00,71.4,0.01,21.07,Stationery,In-store,Not Returned,High,2356.2000000000003,VIP
157062,Wireless Mouse,13,2020-10-14 18:00,97.7,0.2,13.23,Stationery,In-store,Not Returned,Medium,1270.1,VIP
387635,USB Cable,35,2020-10-15 07:00,35.3,0.49,13.57,Stationery,In-store,Not Returned,Medium,1235.5,VIP
925992,T-shirt,28,2020-10-15 17:00,75.68,0.44,9.01,Stationery,In-store,Not Returned,Low,2119.04,VIP
670706,Backpack,32,2020-10-16 04:00,87.6,0.09,15.77,Stationery,Online,Not Returned,High,2803.2,VIP
111984,Backpack,49,2020-10-17 09:00,93.57,0.31,14.41,Stationery,Online,Not Returned,High,4584.929999999999,VIP
189312,Desk Lamp,39,2020-10-17 10:00,49.36,0.12,11.76,Stationery,In-store,Not Returned,Medium,1925.04,VIP
292458,Blue Pen,47,2020-10-17 11:00,58.42,0.35,26.44,Stationery,Online,Returned,High,2745.74,VIP
146250,USB Cable,38,2020-10-18 01:00,70.97,0.19,22.95,Stationery,Online,Not Returned,Medium,2696.86,VIP
627297,T-shirt,23,2020-10-18 10:00,54.11,0.25,15.24,Stationery,In-store,Not Returned,High,1244.53,VIP
803803,Wall Clock,40,2020-10-18 14:00,95.2,0.09,18.38,Stationery,In-store,Not Returned,High,3808.0,VIP
639317,Desk Lamp,35,2020-10-18 15:00,46.17,0.35,8.87,Stationery,In-store,Not Returned,High,1615.95,VIP
956841,T-shirt,14,2020-10-18 23:00,79.05,0.44,25.33,Stationery,In-store,Not Returned,High,1106.7,VIP
248725,Blue Pen,34,2020-10-19 10:00,44.04,0.27,18.51,Stationery,Online,Not Returned,Medium,1497.36,VIP
448627,Notebook,37,2020-10-19 15:00,53.59,0.07,19.81,Stationery,In-store,Not Returned,Medium,1982.83,VIP
186803,Notebook,29,2020-10-20 10:00,35.36,0.16,21.37,Stationery,Online,Not Returned,High,1025.44,VIP
653280,Backpack,45,2020-10-20 14:00,59.41,0.35,25.57,Stationery,Online,Not Returned,High,2673.45,VIP
954140,Backpack,24,2020-10-21 04:00,42.04,0.48,9.18,Stationery,Online,Not Returned,Low,1008.96,VIP
776513,Desk Lamp,30,2020-10-21 14:00,52.14,0.16,8.48,Stationery,In-store,Not Returned,High,1564.2,VIP
438767,Wall Clock,31,2020-10-22 00:00,86.99,0.19,10.1,Stationery,In-store,Not Returned,Low,2696.69,VIP
231004,Backpack,21,2020-10-22 01:00,90.69,0.46,11.52,Stationery,Online,Not Returned,Low,1904.49,VIP
605187,Headphones,29,2020-10-22 02:00,95.46,0.18,24.57,Stationery,Online,Not Returned,Low,2768.34,VIP
829282,T-shirt,39,2020-10-22 11:00,67.04,0.44,10.0,Stationery,In-store,Not Returned,Low,2614.5600000000004,VIP
633903,Backpack,48,2020-10-22 13:00,59.17,0.33,18.69,Stationery,In-store,Not Returned,Medium,2840.16,VIP
815879,Notebook,-20,2020-10-22 16:00,-54.77,0.33,,Stationery,Online,Not Returned,High,1095.4,VIP
172684,Desk Lamp,37,2020-10-23 00:00,46.1,0.12,10.73,Stationery,In-store,Not Returned,High,1705.7,VIP
881712,Headphones,29,2020-10-23 09:00,68.26,0.05,7.22,Stationery,Online,Not Returned,Low,1979.54,VIP
730532,T-shirt,32,2020-10-23 13:00,98.61,0.35,6.44,Stationery,In-store,Not Returned,Medium,3155.52,VIP
798476,Wall Clock,17,2020-10-23 14:00,88.42,0.37,14.25,Stationery,In-store,Not Returned,Medium,1503.14,VIP
489919,T-shirt,17,2020-10-24 08:00,81.56,0.3,18.69,Stationery,Online,Not Returned,Low,1386.52,VIP
291896,Office Chair,46,2020-10-24 19:00,81.05,0.09,5.34,Stationery,In-store,Not Returned,Low,3728.3,VIP
998902,Office Chair,43,2020-10-25 07:00,62.33,0.26,10.41,Stationery,In-store,Not Returned,Medium,2680.19,VIP
235150,Desk Lamp,31,2020-10-25 10:00,45.22,0.37,29.77,Stationery,Online,Not Returned,Medium,1401.82,VIP
692399,Notebook,44,2020-10-25 16:00,58.12,0.31,16.83,Stationery,In-store,Not Returned,High,2557.28,VIP
824640,Backpack,40,2020-10-26 11:00,86.53,0.46,24.44,Stationery,In-store,Not Returned,Medium,3461.2,VIP
752962,Blue Pen,43,2020-10-26 13:00,97.97,0.21,17.18,Stationery,Online,Not Returned,High,4212.71,VIP
771986,Wall Clock,-29,2020-10-27 00:00,-38.21,0.13,,Stationery,In-store,Returned,Low,1108.09,VIP
808024,Headphones,42,2020-10-27 09:00,59.04,0.1,9.22,Stationery,Online,Not Returned,Medium,2479.68,VIP
533961,Wall Clock,41,2020-10-27 22:00,54.5,0.3,27.25,Stationery,In-store,Not Returned,Medium,2234.5,VIP
677263,Office Chair,27,2020-10-28 00:00,94.32,0.43,15.8,Stationery,Online,Not Returned,Medium,2546.64,VIP
286806,Notebook,39,2020-10-28 15:00,51.86,0.31,15.93,Stationery,In-store,Not Returned,Low,2022.54,VIP
422341,Wall Clock,30,2020-10-28 20:00,92.71,0.43,26.3,Stationery,Online,Not Returned,Medium,2781.3,VIP
888325,Notebook,36,2020-10-29 18:00,62.09,0.32,24.3,Stationery,Online,Not Returned,Low,2235.24,VIP
252271,Wall Clock,40,2020-10-30 02:00,74.44,0.38,16.94,Stationery,In-store,Not Returned,Low,2977.6,VIP
750587,USB Cable,-34,2020-10-30 17:00,-53.96,0.16,,Stationery,Online,Not Returned,Low,1834.64,VIP
458766,Headphones,16,2020-10-31 01:00,77.98,0.11,13.9,Stationery,In-store,Not Returned,Low,1247.68,VIP
207573,Desk Lamp,38,2020-10-31 05:00,68.66,0.41,8.61,Stationery,Online,Not Returned,Medium,2609.08,VIP
932978,Office Chair,32,2020-10-31 07:00,41.95,0.4,13.59,Stationery,Online,Returned,Low,1342.4,VIP
769774,Wall Clock,20,2020-10-31 22:00,79.54,0.29,23.53,Stationery,Online,Not Returned,Medium,1590.8000000000002,VIP
536048,Desk Lamp,32,2020-11-01 14:00,35.47,0.48,19.55,Stationery,Online,Not Returned,Low,1135.04,VIP
656016,Wireless Mouse,19,2020-11-01 15:00,55.45,0.15,14.96,Stationery,Online,Not Returned,Medium,1053.55,VIP
100390,T-shirt,-13,2020-11-01 20:00,-95.71,1.2663948629871449,,Stationery,In-store,Not Returned,High,1244.23,VIP
892299,Desk Lamp,43,2020-11-02 04:00,57.29,0.26,9.76,Stationery,In-store,Not Returned,High,2463.47,VIP
859066,Backpack,29,2020-11-03 03:00,61.25,0.08,24.83,Stationery,In-store,Not Returned,Medium,1776.25,VIP
270205,Wireless Mouse,31,2020-11-04 06:00,45.02,0.14,21.15,Stationery,In-store,Not Returned,Medium,1395.62,VIP
536606,Notebook,12,2020-11-04 14:00,94.12,0.31,17.33,Stationery,Online,Not Returned,Medium,1129.44,VIP
499749,Headphones,17,2020-11-04 19:00,72.81,0.09,6.08,Stationery,In-store,Not Returned,High,1237.77,VIP
429760,Notebook,38,2020-11-05 09:00,83.12,0.14,8.33,Stationery,Online,Not Returned,Medium,3158.5600000000004,VIP
526888,Notebook,49,2020-11-05 16:00,43.65,0.12,21.03,Stationery,In-store,Not Returned,Low,2138.85,VIP
510869,Wireless Mouse,44,2020-11-05 17:00,41.23,0.17,9.5,Stationery,Online,Returned,Low,1814.12,VIP
777555,Wall Clock,23,2020-11-06 01:00,64.81,0.15,25.63,Stationery,In-store,Not Returned,Low,1490.63,VIP
497172,Blue Pen,24,2020-11-06 03:00,78.96,0.42,20.33,Stationery,Online,Not Returned,Low,1895.04,VIP
854085,Headphones,27,2020-11-06 12:00,87.39,0.25,26.97,Stationery,Online,Not Returned,Medium,2359.53,VIP
848728,White Mug,49,2020-11-07 08:00,65.98,0.21,22.58,Stationery,Online,Not Returned,High,3233.02,VIP
882479,USB Cable,25,2020-11-07 12:00,94.5,0.2,27.09,Stationery,Online,Not Returned,Medium,2362.5,VIP
897711,Wall Clock,40,2020-11-09 19:00,72.17,0.09,21.18,Stationery,In-store,Not Returned,High,2886.8,VIP
376452,USB Cable,32,2020-11-10 11:00,37.25,0.48,22.3,Stationery,In-store,Returned,High,1192.0,VIP
634125,Notebook,45,2020-11-10 17:00,34.31,0.03,10.93,Stationery,Online,Not Returned,Low,1543.95,VIP
520497,Headphones,45,2020-11-11 16:00,71.45,0.2,6.6,Stationery,Online,Not Returned,High,3215.25,VIP
107235,Backpack,41,2020-11-12 07:00,99.57,0.34,24.1,Stationery,Online,Not Returned,Medium,4082.37,VIP
225849,T-shirt,35,2020-11-12 13:00,68.97,0.32,20.4,Stationery,In-store,Not Returned,Low,2413.95,VIP
931635,Notebook,48,2020-11-13 00:00,87.17,0.43,16.21,Stationery,Online,Not Returned,Low,4184.16,VIP
121650,Desk Lamp,49,2020-11-13 17:00,64.0,0.0,15.74,Stationery,In-store,Not Returned,Low,3136.0,VIP
538976,Headphones,42,2020-11-14 04:00,95.95,0.28,29.57,Stationery,In-store,Not Returned,Medium,4029.9,VIP
468117,Desk Lamp,39,2020-11-14 09:00,34.77,0.45,9.25,Stationery,Online,Not Returned,Medium,1356.0300000000002,VIP
601691,White Mug,33,2020-11-14 16:00,77.02,0.16,27.17,Stationery,In-store,Not Returned,High,2541.66,VIP
538963,Wireless Mouse,26,2020-11-14 20:00,49.74,0.08,12.68,Stationery,Online,Not Returned,Low,1293.24,VIP
895308,USB Cable,37,2020-11-15 17:00,75.33,0.33,8.71,Stationery,Online,Not Returned,Medium,2787.21,VIP
988916,Backpack,-30,2020-11-16 00:00,-71.54,0.43,,Stationery,In-store,Not Returned,Medium,2146.2000000000003,VIP
231562,Wireless Mouse,21,2020-11-16 16:00,81.31,0.11,9.82,Stationery,In-store,Not Returned,Medium,1707.51,VIP
103729,White Mug,49,2020-11-16 17:00,75.41,0.15,13.23,Stationery,In-store,Not Returned,Medium,3695.09,VIP
134924,Blue Pen,46,2020-11-17 17:00,53.33,0.11,22.1,Stationery,In-store,Not Returned,Low,2453.18,VIP
673228,Wall Clock,45,2020-11-17 23:00,64.18,0.28,28.84,Stationery,In-store,Returned,Low,2888.1000000000004,VIP
540420,Office Chair,49,2020-11-18 04:00,32.65,0.12,11.86,Stationery,Online,Not Returned,Low,1599.85,VIP
865328,Desk Lamp,38,2020-11-18 08:00,95.58,0.41,25.78,Stationery,Online,Not Returned,Medium,3632.04,VIP
340970,USB Cable,20,2020-11-18 16:00,52.25,0.27,5.92,Stationery,Online,Not Returned,Low,1045.0,VIP
469738,Blue Pen,19,2020-11-18 20:00,85.55,0.23,17.75,Stationery,In-store,Not Returned,Medium,1625.45,VIP
587063,Office Chair,27,2020-11-19 04:00,53.4,0.49,28.52,Stationery,Online,Not Returned,Low,1441.8,VIP
826546,Wall Clock,41,2020-11-19 05:00,37.36,0.21,7.99,Stationery,Online,Not Returned,Medium,1531.76,VIP
421395,Wireless Mouse,21,2020-11-19 08:00,62.35,0.24,28.92,Stationery,In-store,Not Returned,Low,1309.35,VIP
191873,Wall Clock,26,2020-11-19 23:00,49.44,0.24,11.32,Stationery,Online,Not Returned,Medium,1285.44,VIP
418488,Wall Clock,32,2020-11-20 03:00,63.43,0.23,16.44,Stationery,In-store,Not Returned,Low,2029.76,VIP
968220,Blue Pen,48,2020-11-20 18:00,28.3,0.12,25.16,Stationery,In-store,Not Returned,High,1358.4,VIP
652144,Headphones,13,2020-11-21 23:00,79.47,0.42,12.27,Stationery,Online,Not Returned,High,1033.11,VIP
946090,Notebook,33,2020-11-23 03:00,98.77,0.03,25.71,Stationery,In-store,Not Returned,High,3259.41,VIP
898204,USB Cable,28,2020-11-23 06:00,58.08,0.4,10.38,Stationery,Online,Not Returned,Low,1626.24,VIP
124648,Notebook,37,2020-11-23 14:00,77.49,0.05,16.52,Stationery,In-store,Not Returned,Low,2867.13,VIP
346331,USB Cable,23,2020-11-23 19:00,74.73,0.1,27.01,Stationery,In-store,Returned,Medium,1718.7900000000002,VIP
142598,Blue Pen,33,2020-11-23 20:00,45.33,0.22,26.69,Stationery,Online,Not Returned,Low,1495.89,VIP
117118,Backpack,23,2020-11-24 04:00,83.13,0.44,20.6,Stationery,In-store,Not Returned,Medium,1911.99,VIP
259094,Headphones,14,2020-11-24 20:00,94.58,0.1,6.51,Stationery,In-store,Not Returned,High,1324.12,VIP
723982,Backpack,41,2020-11-25 10:00,44.99,0.25,20.85,Stationery,In-store,Returned,Medium,1844.59,VIP
838447,Office Chair,33,2020-11-26 06:00,93.88,0.01,12.83,Stationery,In-store,Not Returned,High,3098.04,VIP
958326,Office Chair,25,2020-11-27 03:00,44.52,0.29,6.53,Stationery,Online,Returned,Low,1113.0,VIP
