user_id,variant,impression,click,purchase,revenue,country,device
100536,1,2,0.0,0.0,0.0,ES,desktop
100537,0,2,0.0,0.0,0.0,DE,desktop
100538,0,2,0.0,0.0,0.0,DE,tablet
100539,1,1,0.0,0.0,0.0,ES,desktop
100540,0,3,1.0,0.0,0.0,UK,mobile
100541,1,1,0.0,0.0,0.0,FR,mobile
100542,0,1,0.0,0.0,0.0,ES,desktop
100543,1,2,1.0,0.0,0.0,UK,mobile
100544,0,2,0.0,0.0,0.0,DE,mobile
100545,1,1,1.0,0.0,0.0,FR,mobile
100546,0,3,0.0,0.0,0.0,FR,mobile
100547,0,3,0.0,0.0,0.0,DE,mobile
100548,1,2,0.0,0.0,0.0,ES,mobile
100549,0,2,0.0,0.0,0.0,DE,desktop
100550,0,1,0.0,0.0,0.0,UK,mobile
100551,1,3,1.0,1.0,34943.88,ES,mobile
100552,1,2,0.0,0.0,0.0,UK,mobile
100553,0,2,0.0,0.0,0.0,UK,mobile
100554,1,2,1.0,0.0,0.0,FR,mobile
100555,1,2,0.0,0.0,0.0,FR,mobile
100556,0,2,1.0,1.0,9171.19,UK,mobile
100557,0,2,0.0,0.0,0.0,ES,mobile
100558,1,1,0.0,0.0,0.0,DE,mobile
100559,0,2,0.0,0.0,0.0,FR,mobile
100560,1,2,1.0,0.0,0.0,UK,mobile
100561,1,2,0.0,0.0,0.0,ES,mobile
100562,0,1,0.0,0.0,0.0,ES,mobile
100563,0,1,0.0,0.0,0.0,DE,desktop
100564,0,3,1.0,1.0,56769.82,UK,mobile
100565,0,2,0.0,0.0,0.0,UK,mobile
100566,1,2,1.0,0.0,0.0,UK,mobile
100567,0,1,0.0,0.0,0.0,UK,desktop
100568,1,1,0.0,0.0,0.0,UK,desktop
100569,0,1,0.0,0.0,0.0,ES,desktop
100570,1,1,1.0,0.0,0.0,FR,desktop
100571,1,2,0.0,0.0,0.0,UK,mobile
100572,1,2,0.0,0.0,0.0,UK,desktop
100573,0,3,0.0,0.0,0.0,UK,mobile
100574,1,3,2.0,0.0,0.0,UK,mobile
100575,1,1,1.0,0.0,0.0,UK,mobile
100576,1,2,0.0,0.0,0.0,UK,mobile
100577,0,2,0.0,0.0,0.0,DE,desktop
100578,0,2,1.0,1.0,31634.35,ES,mobile
100579,0,2,0.0,0.0,0.0,UK,desktop
100580,1,2,0.0,0.0,0.0,UK,mobile
100581,0,1,0.0,0.0,0.0,DE,mobile
100582,0,3,1.0,1.0,33304.32,UK,mobile
100583,0,2,0.0,0.0,0.0,UK,mobile
100584,1,1,0.0,0.0,0.0,ES,desktop
100585,0,2,0.0,0.0,0.0,UK,mobile
100586,1,3,1.0,0.0,0.0,FR,mobile
100587,1,2,0.0,0.0,0.0,FR,desktop
100588,1,1,1.0,0.0,0.0,UK,mobile
100589,1,2,1.0,1.0,27179.43,UK,tablet
100590,0,1,0.0,0.0,0.0,DE,mobile
100591,1,2,1.0,1.0,24527.53,UK,mobile
100592,0,1,0.0,0.0,0.0,UK,mobile
100593,0,1,0.0,0.0,0.0,DE,mobile
100594,1,2,0.0,0.0,0.0,FR,mobile
100595,1,2,0.0,0.0,0.0,UK,desktop
100596,1,1,0.0,0.0,0.0,ES,desktop
100597,0,1,1.0,0.0,0.0,UK,desktop
100598,1,2,1.0,1.0,43536.46,DE,mobile
100599,0,1,0.0,0.0,0.0,DE,mobile
100600,0,1,0.0,0.0,0.0,FR,mobile
100601,0,2,0.0,0.0,0.0,FR,mobile
100602,1,1,0.0,0.0,0.0,ES,desktop
100603,1,2,0.0,0.0,0.0,UK,mobile
100604,1,2,0.0,0.0,0.0,DE,mobile
100605,0,2,1.0,0.0,0.0,UK,mobile
100606,0,2,1.0,1.0,45862.57,UK,tablet
100607,1,1,0.0,0.0,0.0,UK,mobile
100608,0,1,0.0,0.0,0.0,ES,mobile
100609,1,1,0.0,0.0,0.0,ES,mobile
100610,1,1,1.0,1.0,32888.24,UK,mobile
100611,0,1,0.0,0.0,0.0,UK,mobile
100612,0,2,1.0,0.0,0.0,DE,mobile
100613,1,2,0.0,0.0,0.0,UK,desktop
100614,1,1,0.0,0.0,0.0,UK,mobile
100615,0,1,0.0,0.0,0.0,DE,desktop
100616,1,2,1.0,0.0,0.0,FR,tablet
100617,1,2,1.0,0.0,0.0,ES,desktop
100618,0,2,0.0,0.0,0.0,UK,mobile
100619,1,1,0.0,0.0,0.0,UK,mobile
100620,0,2,1.0,0.0,0.0,FR,mobile
100621,0,2,1.0,0.0,0.0,DE,desktop
100622,1,1,0.0,0.0,0.0,FR,mobile
100623,1,3,0.0,0.0,0.0,FR,desktop
100624,0,2,0.0,0.0,0.0,UK,mobile
100625,0,1,0.0,0.0,0.0,DE,mobile
100626,1,2,0.0,0.0,0.0,UK,mobile
100627,1,1,0.0,0.0,0.0,UK,mobile
100628,0,3,0.0,0.0,0.0,DE,mobile
100629,0,3,0.0,0.0,0.0,UK,mobile
100630,0,1,1.0,0.0,0.0,UK,mobile
100631,1,3,0.0,0.0,0.0,ES,mobile
100632,0,1,1.0,0.0,0.0,FR,mobile
100633,0,2,0.0,0.0,0.0,DE,mobile
100634,0,2,1.0,0.0,0.0,UK,mobile
100635,0,1,0.0,0.0,0.0,DE,desktop
100636,1,2,0.0,0.0,0.0,UK,desktop
100637,0,1,0.0,0.0,0.0,UK,desktop
100638,1,2,1.0,1.0,32085.85,ES,mobile
100639,1,1,0.0,0.0,0.0,DE,mobile
100640,1,2,0.0,0.0,0.0,FR,mobile
100641,0,1,0.0,0.0,0.0,UK,mobile
100642,1,3,1.0,1.0,49615.82,ES,mobile
100643,0,1,1.0,0.0,0.0,FR,tablet
100644,0,1,1.0,0.0,0.0,DE,mobile
100645,0,1,0.0,0.0,0.0,DE,mobile
100646,1,1,1.0,0.0,0.0,UK,desktop
100647,0,2,0.0,0.0,0.0,UK,tablet
100648,1,1,0.0,0.0,0.0,DE,desktop
100649,1,2,0.0,0.0,0.0,UK,mobile
100650,0,1,0.0,0.0,0.0,UK,mobile
100651,1,2,0.0,0.0,0.0,ES,mobile
100652,1,2,1.0,0.0,0.0,FR,mobile
100653,1,3,0.0,0.0,0.0,DE,mobile
100654,0,2,0.0,0.0,0.0,FR,mobile
100655,0,2,0.0,0.0,0.0,FR,tablet
100656,0,1,0.0,0.0,0.0,UK,mobile
100657,1,1,0.0,0.0,0.0,UK,desktop
100658,0,2,0.0,0.0,0.0,UK,desktop
100659,1,3,1.0,0.0,0.0,UK,mobile
100660,1,2,0.0,0.0,0.0,DE,desktop
100661,1,2,0.0,0.0,0.0,UK,mobile
100662,0,2,0.0,0.0,0.0,FR,mobile
100663,0,1,0.0,0.0,0.0,UK,desktop
100664,0,3,2.0,0.0,0.0,UK,mobile
100665,0,2,0.0,0.0,0.0,UK,tablet
100666,1,3,0.0,0.0,0.0,UK,mobile
100667,1,2,0.0,0.0,0.0,UK,mobile
100668,0,2,0.0,0.0,0.0,UK,mobile
100669,1,3,1.0,0.0,0.0,UK,mobile
100670,1,2,0.0,0.0,0.0,DE,mobile
100671,1,2,0.0,0.0,0.0,UK,desktop
100672,1,1,0.0,0.0,0.0,UK,desktop
100673,1,2,1.0,0.0,0.0,FR,desktop
100674,1,1,0.0,0.0,0.0,UK,mobile
100675,1,1,0.0,0.0,0.0,ES,desktop
100676,0,2,0.0,0.0,0.0,FR,desktop
100677,0,2,0.0,0.0,0.0,UK,desktop
100678,0,1,0.0,0.0,0.0,FR,mobile
100679,1,1,1.0,0.0,0.0,UK,desktop
100680,1,1,0.0,0.0,0.0,FR,desktop
100681,0,3,0.0,0.0,0.0,UK,mobile
100682,0,1,0.0,0.0,0.0,ES,desktop
100683,1,2,1.0,0.0,0.0,UK,mobile
100684,1,2,0.0,0.0,0.0,FR,mobile
100685,1,3,0.0,0.0,0.0,FR,mobile
100686,0,2,0.0,0.0,0.0,UK,mobile
100687,0,1,1.0,1.0,13688.1,UK,mobile
100688,0,3,1.0,0.0,0.0,DE,desktop
100689,1,1,0.0,0.0,0.0,DE,mobile
100690,0,1,1.0,1.0,12290.52,UK,desktop
100691,0,1,0.0,0.0,0.0,DE,desktop
100692,1,1,1.0,0.0,0.0,ES,mobile
100693,0,3,1.0,0.0,0.0,ES,desktop
100694,1,2,0.0,0.0,0.0,UK,tablet
100695,0,1,0.0,0.0,0.0,DE,desktop
100696,1,2,0.0,0.0,0.0,UK,desktop
100697,1,1,0.0,0.0,0.0,ES,tablet
100698,0,1,1.0,0.0,0.0,FR,mobile
100699,0,1,1.0,0.0,0.0,UK,mobile
100700,0,1,0.0,0.0,0.0,DE,desktop
100701,0,1,0.0,0.0,0.0,UK,mobile
100702,0,1,1.0,0.0,0.0,ES,mobile
100703,0,2,0.0,0.0,0.0,ES,mobile
100704,1,1,0.0,0.0,0.0,DE,desktop
100705,1,1,0.0,0.0,0.0,UK,mobile
100706,1,1,0.0,0.0,0.0,DE,tablet
100707,0,3,1.0,0.0,0.0,UK,mobile
100708,0,1,0.0,0.0,0.0,UK,mobile
100709,0,1,0.0,0.0,0.0,DE,mobile
100710,0,2,0.0,0.0,0.0,UK,mobile
100711,1,1,0.0,0.0,0.0,UK,desktop
100712,0,2,0.0,0.0,0.0,ES,desktop
100713,0,1,0.0,0.0,0.0,UK,desktop
100714,0,3,1.0,0.0,0.0,UK,mobile
100715,1,2,0.0,0.0,0.0,ES,mobile
100716,0,1,1.0,0.0,0.0,UK,desktop
100717,0,1,0.0,0.0,0.0,DE,tablet
100718,0,2,0.0,0.0,0.0,ES,mobile
100719,0,1,0.0,0.0,0.0,ES,mobile
100720,0,1,0.0,0.0,0.0,DE,mobile
100721,0,3,0.0,0.0,0.0,UK,desktop
100722,0,2,0.0,0.0,0.0,UK,desktop
100723,0,2,1.0,0.0,0.0,DE,mobile
100724,0,1,0.0,0.0,0.0,ES,mobile
100725,0,2,0.0,0.0,0.0,FR,desktop
100726,0,3,1.0,0.0,0.0,UK,mobile
100727,0,2,1.0,1.0,37328.86,UK,mobile
100728,0,1,1.0,0.0,0.0,UK,mobile
100729,1,2,0.0,0.0,0.0,DE,mobile
100730,0,3,0.0,0.0,0.0,UK,mobile
100731,0,2,1.0,0.0,0.0,ES,desktop
100732,1,2,0.0,0.0,0.0,DE,desktop
100733,1,2,1.0,1.0,1000.0,UK,desktop
100734,0,1,0.0,0.0,0.0,FR,desktop
100735,1,2,0.0,0.0,0.0,UK,mobile
100736,0,2,0.0,0.0,0.0,FR,desktop
100737,0,1,0.0,0.0,0.0,DE,mobile
100738,0,2,0.0,0.0,0.0,DE,desktop
100739,1,1,0.0,0.0,0.0,DE,tablet
100740,1,2,0.0,0.0,0.0,UK,mobile
100741,0,1,0.0,0.0,0.0,UK,mobile
100742,1,3,0.0,0.0,0.0,DE,mobile
100743,0,1,1.0,0.0,0.0,UK,mobile
100744,0,1,0.0,0.0,0.0,UK,mobile
100745,0,1,0.0,0.0,0.0,UK,desktop
100746,0,3,1.0,1.0,29689.94,DE,tablet
100747,1,1,0.0,0.0,0.0,UK,mobile
100748,1,1,0.0,0.0,0.0,DE,mobile
100749,1,1,0.0,0.0,0.0,ES,mobile
100750,0,2,0.0,0.0,0.0,UK,desktop
100751,1,1,1.0,1.0,31008.86,UK,mobile
100752,0,1,1.0,0.0,0.0,UK,mobile
100753,1,1,0.0,0.0,0.0,ES,mobile
100754,1,1,1.0,1.0,36538.29,UK,mobile
100755,0,1,1.0,0.0,0.0,UK,mobile
100756,0,1,0.0,0.0,0.0,UK,desktop
100757,0,2,1.0,0.0,0.0,DE,mobile
100758,1,2,0.0,0.0,0.0,UK,desktop
100759,0,1,0.0,0.0,0.0,DE,mobile
100760,0,2,0.0,0.0,0.0,ES,desktop
100761,1,1,0.0,0.0,0.0,UK,desktop
100762,1,1,1.0,0.0,0.0,DE,mobile
100763,0,1,0.0,0.0,0.0,UK,mobile
100764,0,3,0.0,0.0,0.0,ES,mobile
100765,0,1,0.0,0.0,0.0,DE,desktop
100766,1,2,0.0,0.0,0.0,ES,mobile
100767,0,1,0.0,0.0,0.0,UK,tablet
100768,0,1,0.0,0.0,0.0,UK,mobile
100769,1,1,1.0,0.0,0.0,UK,desktop
100770,0,1,0.0,0.0,0.0,UK,desktop
100771,0,2,0.0,0.0,0.0,UK,desktop
100772,1,1,0.0,0.0,0.0,UK,mobile
100773,0,1,0.0,0.0,0.0,UK,mobile
100774,1,2,0.0,0.0,0.0,UK,desktop
100775,0,1,1.0,0.0,0.0,DE,mobile
100776,1,2,0.0,0.0,0.0,FR,mobile
100777,1,2,0.0,0.0,0.0,UK,mobile
100778,0,1,0.0,0.0,0.0,UK,mobile
100779,1,1,0.0,0.0,0.0,UK,mobile
100780,1,2,0.0,0.0,0.0,ES,mobile
100781,1,2,0.0,0.0,0.0,UK,mobile
100782,0,2,0.0,0.0,0.0,DE,desktop
100783,0,2,0.0,0.0,0.0,ES,desktop
100784,0,1,0.0,0.0,0.0,DE,desktop
100785,0,2,0.0,0.0,0.0,DE,tablet
100786,1,2,0.0,0.0,0.0,DE,mobile
100787,1,2,1.0,1.0,25392.65,ES,mobile
100788,0,1,1.0,0.0,0.0,FR,mobile
100789,1,3,0.0,0.0,0.0,FR,mobile
100790,0,2,1.0,1.0,27823.13,FR,tablet
100791,0,1,0.0,0.0,0.0,FR,mobile
100792,1,3,1.0,1.0,45821.67,FR,mobile
100793,1,2,0.0,0.0,0.0,UK,mobile
100794,0,1,0.0,0.0,0.0,UK,mobile
100795,0,2,0.0,0.0,0.0,UK,desktop
100796,0,1,0.0,0.0,0.0,UK,mobile
100797,0,2,1.0,0.0,0.0,UK,tablet
100798,1,1,0.0,0.0,0.0,UK,mobile
100799,0,2,1.0,0.0,0.0,FR,mobile
100800,0,3,1.0,0.0,0.0,UK,desktop
100801,1,2,0.0,0.0,0.0,DE,mobile
100802,1,1,0.0,0.0,0.0,UK,desktop
100803,0,2,2.0,0.0,0.0,UK,tablet
100804,1,2,0.0,0.0,0.0,DE,desktop
100805,1,1,0.0,0.0,0.0,FR,desktop
100806,0,2,0.0,0.0,0.0,UK,mobile
100807,1,1,0.0,0.0,0.0,ES,tablet
100808,0,1,0.0,0.0,0.0,ES,mobile
100809,1,1,0.0,0.0,0.0,UK,desktop
100810,0,3,0.0,0.0,0.0,UK,tablet
100811,1,2,0.0,0.0,0.0,ES,tablet
100812,1,3,2.0,0.0,0.0,FR,desktop
100813,0,1,0.0,0.0,0.0,FR,mobile
100814,1,2,0.0,0.0,0.0,DE,tablet
100815,0,2,0.0,0.0,0.0,UK,desktop
100816,0,1,1.0,0.0,0.0,UK,tablet
100817,0,2,0.0,0.0,0.0,UK,desktop
100818,1,3,1.0,1.0,56422.88,DE,mobile
100819,0,2,0.0,0.0,0.0,FR,mobile
100820,1,3,0.0,0.0,0.0,DE,mobile
100821,1,1,0.0,0.0,0.0,UK,desktop
100822,0,2,0.0,0.0,0.0,UK,mobile
100823,1,2,0.0,0.0,0.0,FR,mobile
100824,1,2,0.0,0.0,0.0,DE,mobile
100825,1,2,1.0,0.0,0.0,FR,desktop
100826,0,2,0.0,0.0,0.0,UK,mobile
100827,1,2,1.0,0.0,0.0,ES,mobile
100828,1,3,2.0,1.0,30154.89,UK,mobile
100829,1,1,0.0,0.0,0.0,ES,mobile
100830,1,2,0.0,0.0,0.0,UK,mobile
100831,0,1,0.0,0.0,0.0,DE,mobile
100832,1,1,0.0,0.0,0.0,UK,mobile
100833,1,2,0.0,0.0,0.0,ES,tablet
100834,0,2,0.0,0.0,0.0,FR,desktop
100835,0,1,0.0,0.0,0.0,UK,mobile
100836,0,1,0.0,0.0,0.0,UK,tablet
100837,1,1,0.0,0.0,0.0,UK,mobile
100838,1,1,0.0,0.0,0.0,UK,mobile
100839,0,2,1.0,0.0,0.0,ES,mobile
100840,1,2,1.0,0.0,0.0,UK,mobile
100841,0,1,1.0,1.0,34125.11,DE,mobile
100842,1,3,3.0,1.0,66163.52,FR,mobile
100843,0,2,0.0,0.0,0.0,DE,mobile
100844,1,3,2.0,1.0,60083.89,UK,desktop
100845,1,1,0.0,0.0,0.0,UK,mobile
100846,0,1,0.0,0.0,0.0,DE,mobile
100847,0,1,0.0,0.0,0.0,ES,mobile
100848,1,3,2.0,2.0,79029.5,UK,mobile
100849,1,1,0.0,0.0,0.0,UK,mobile
100850,0,2,1.0,0.0,0.0,FR,mobile
100851,0,2,1.0,1.0,16594.3,ES,desktop
100852,1,1,0.0,0.0,0.0,UK,mobile
100853,1,2,0.0,0.0,0.0,UK,mobile
100854,0,3,2.0,0.0,0.0,ES,desktop
100855,0,2,1.0,1.0,21479.29,UK,mobile
100856,0,2,1.0,0.0,0.0,UK,mobile
100857,0,2,0.0,0.0,0.0,FR,desktop
100858,0,1,0.0,0.0,0.0,ES,mobile
100859,0,2,0.0,0.0,0.0,UK,mobile
100860,0,2,0.0,0.0,0.0,FR,mobile
100861,0,1,0.0,0.0,0.0,FR,mobile
100862,0,1,0.0,0.0,0.0,FR,mobile
100863,0,2,0.0,0.0,0.0,FR,mobile
100864,0,2,1.0,0.0,0.0,FR,mobile
100865,0,1,0.0,0.0,0.0,UK,mobile
100866,1,1,0.0,0.0,0.0,FR,desktop
100867,0,2,1.0,1.0,33389.41,FR,mobile
100868,0,3,0.0,0.0,0.0,FR,mobile
100869,1,1,0.0,0.0,0.0,ES,mobile
100870,1,1,0.0,0.0,0.0,UK,desktop
100871,0,1,1.0,1.0,29379.44,DE,mobile
100872,0,2,0.0,0.0,0.0,DE,desktop
100873,1,2,2.0,0.0,0.0,UK,mobile
100874,0,1,1.0,0.0,0.0,FR,mobile
100875,1,2,1.0,1.0,22154.11,UK,mobile
100876,1,3,1.0,1.0,34241.54,UK,mobile
100877,1,1,0.0,0.0,0.0,UK,mobile
100878,1,1,0.0,0.0,0.0,UK,mobile
100879,0,1,0.0,0.0,0.0,UK,mobile
100880,1,2,1.0,0.0,0.0,DE,mobile
100881,1,1,0.0,0.0,0.0,UK,desktop
100882,1,3,0.0,0.0,0.0,DE,desktop
100883,1,1,0.0,0.0,0.0,FR,mobile
100884,1,3,1.0,1.0,61656.44,ES,mobile
100885,1,3,1.0,0.0,0.0,FR,mobile
100886,1,2,0.0,0.0,0.0,UK,desktop
100887,0,2,0.0,0.0,0.0,DE,mobile
100888,1,1,0.0,0.0,0.0,UK,tablet
100889,1,2,1.0,1.0,45399.16,FR,mobile
100890,1,2,1.0,0.0,0.0,ES,mobile
100891,0,3,0.0,0.0,0.0,UK,mobile
100892,1,1,0.0,0.0,0.0,UK,desktop
100893,1,2,0.0,0.0,0.0,DE,mobile
100894,1,2,1.0,0.0,0.0,ES,mobile
100895,1,3,1.0,1.0,41236.35,DE,tablet
100896,0,1,0.0,0.0,0.0,UK,mobile
100897,1,2,1.0,0.0,0.0,DE,desktop
100898,0,2,0.0,0.0,0.0,UK,mobile
100899,1,2,0.0,0.0,0.0,DE,desktop
100900,1,1,0.0,0.0,0.0,ES,mobile
100901,1,1,0.0,0.0,0.0,DE,mobile
100902,1,1,0.0,0.0,0.0,ES,desktop
100903,1,1,1.0,1.0,49406.54,UK,mobile
100904,1,1,1.0,0.0,0.0,DE,mobile
100905,1,3,0.0,0.0,0.0,DE,mobile
100906,1,1,0.0,0.0,0.0,UK,mobile
100907,0,3,1.0,0.0,0.0,ES,mobile
100908,1,1,0.0,0.0,0.0,UK,mobile
100909,1,2,1.0,0.0,0.0,DE,mobile
100910,0,1,0.0,0.0,0.0,DE,mobile
100911,0,2,0.0,0.0,0.0,DE,mobile
100912,0,1,1.0,0.0,0.0,UK,mobile
100913,1,1,1.0,0.0,0.0,FR,desktop
100914,0,2,1.0,0.0,0.0,FR,desktop
100915,1,2,1.0,0.0,0.0,ES,desktop
100916,0,1,0.0,0.0,0.0,UK,mobile
100917,1,2,0.0,0.0,0.0,UK,mobile
100918,0,1,0.0,0.0,0.0,DE,mobile
100919,0,2,0.0,0.0,0.0,UK,mobile
100920,0,1,0.0,0.0,0.0,FR,mobile
100921,0,2,0.0,0.0,0.0,FR,mobile
100922,1,2,1.0,0.0,0.0,ES,mobile
100923,0,3,0.0,0.0,0.0,FR,tablet
100924,0,2,1.0,1.0,46019.36,FR,mobile
100925,1,1,1.0,0.0,0.0,UK,mobile
100926,1,2,1.0,0.0,0.0,UK,mobile
100927,0,2,0.0,0.0,0.0,UK,mobile
100928,1,2,1.0,1.0,33665.84,UK,desktop
100929,1,2,0.0,0.0,0.0,FR,mobile
100930,0,2,1.0,0.0,0.0,DE,mobile
100931,1,1,1.0,1.0,45749.91,FR,mobile
100932,0,3,0.0,0.0,0.0,DE,mobile
100933,1,1,0.0,0.0,0.0,ES,mobile
100934,0,1,0.0,0.0,0.0,DE,desktop
100935,0,1,0.0,0.0,0.0,DE,desktop
100936,1,2,0.0,0.0,0.0,FR,desktop
100937,1,1,0.0,0.0,0.0,UK,mobile
100938,1,2,0.0,0.0,0.0,UK,desktop
100939,0,1,0.0,0.0,0.0,UK,mobile
100940,0,2,1.0,0.0,0.0,ES,mobile
100941,0,1,0.0,0.0,0.0,DE,desktop
100942,1,2,0.0,0.0,0.0,UK,mobile
100943,0,3,0.0,0.0,0.0,FR,mobile
100944,0,2,0.0,0.0,0.0,DE,desktop
100945,0,2,0.0,0.0,0.0,UK,mobile
100946,1,1,0.0,0.0,0.0,UK,mobile
100947,0,1,0.0,0.0,0.0,ES,mobile
100948,0,2,0.0,0.0,0.0,UK,desktop
100949,1,2,2.0,1.0,17774.3,UK,tablet
100950,1,1,1.0,0.0,0.0,FR,desktop
100951,0,2,0.0,0.0,0.0,ES,mobile
100952,1,2,0.0,0.0,0.0,FR,mobile
100953,0,3,0.0,0.0,0.0,UK,mobile
100954,1,2,1.0,0.0,0.0,UK,mobile
100955,1,2,0.0,0.0,0.0,FR,mobile
100956,1,3,0.0,0.0,0.0,FR,mobile
100957,1,1,0.0,0.0,0.0,DE,mobile
100958,1,1,0.0,0.0,0.0,UK,tablet
100959,1,2,0.0,0.0,0.0,ES,mobile
100960,1,2,1.0,0.0,0.0,UK,mobile
100961,1,2,0.0,0.0,0.0,UK,mobile
100962,1,2,0.0,0.0,0.0,UK,desktop
100963,0,2,0.0,0.0,0.0,UK,desktop
100964,0,1,0.0,0.0,0.0,FR,desktop
100965,0,2,1.0,0.0,0.0,FR,desktop
100966,1,2,1.0,0.0,0.0,UK,mobile
100967,0,3,0.0,0.0,0.0,FR,mobile
100968,1,2,0.0,0.0,0.0,UK,mobile
100969,1,2,0.0,0.0,0.0,DE,mobile
100970,0,1,0.0,0.0,0.0,ES,mobile
100971,0,1,0.0,0.0,0.0,UK,mobile
100972,0,2,1.0,1.0,40151.38,FR,tablet
100973,0,2,0.0,0.0,0.0,UK,tablet
100974,0,1,0.0,0.0,0.0,UK,desktop
100975,0,1,1.0,0.0,0.0,UK,desktop
100976,1,3,0.0,0.0,0.0,DE,desktop
100977,0,1,0.0,0.0,0.0,FR,mobile
100978,0,1,0.0,0.0,0.0,UK,mobile
100979,1,2,0.0,0.0,0.0,DE,desktop
100980,0,1,0.0,0.0,0.0,FR,desktop
100981,0,1,0.0,0.0,0.0,DE,mobile
100982,1,1,0.0,0.0,0.0,FR,tablet
100983,0,1,0.0,0.0,0.0,FR,mobile
100984,1,1,0.0,0.0,0.0,UK,mobile
100985,1,1,0.0,0.0,0.0,UK,desktop
100986,1,2,0.0,0.0,0.0,ES,mobile
100987,1,2,1.0,0.0,0.0,UK,mobile
100988,1,1,0.0,0.0,0.0,ES,mobile
100989,0,1,1.0,0.0,0.0,FR,desktop
100990,0,1,0.0,0.0,0.0,UK,mobile
100991,0,1,0.0,0.0,0.0,UK,desktop
100992,0,3,1.0,0.0,0.0,UK,mobile
100993,1,2,1.0,1.0,37906.43,ES,mobile
100994,1,2,1.0,0.0,0.0,UK,tablet
100995,0,1,0.0,0.0,0.0,UK,mobile
100996,1,3,1.0,0.0,0.0,UK,tablet
100997,0,1,0.0,0.0,0.0,UK,mobile
100998,1,2,1.0,0.0,0.0,FR,tablet
100999,0,3,0.0,0.0,0.0,UK,mobile
101000,1,1,0.0,0.0,0.0,DE,mobile
101001,0,1,0.0,0.0,0.0,UK,mobile
101002,1,2,0.0,0.0,0.0,UK,mobile
101003,1,3,1.0,0.0,0.0,FR,mobile
101004,1,1,0.0,0.0,0.0,UK,mobile
101005,1,3,0.0,0.0,0.0,ES,mobile
101006,1,1,1.0,1.0,55274.39,FR,mobile
101007,0,1,0.0,0.0,0.0,UK,mobile
101008,1,3,0.0,0.0,0.0,FR,desktop
101009,0,1,0.0,0.0,0.0,UK,mobile
101010,1,1,0.0,0.0,0.0,UK,desktop
101011,1,1,0.0,0.0,0.0,ES,desktop
101012,1,1,0.0,0.0,0.0,DE,desktop
101013,1,3,0.0,0.0,0.0,ES,mobile
101014,0,1,0.0,0.0,0.0,FR,desktop
101015,1,3,0.0,0.0,0.0,FR,tablet
101016,1,2,0.0,0.0,0.0,UK,desktop
101017,0,1,0.0,0.0,0.0,UK,mobile
101018,0,2,1.0,0.0,0.0,DE,desktop
101019,0,2,0.0,0.0,0.0,UK,desktop
101020,1,1,0.0,0.0,0.0,DE,mobile
101021,0,2,1.0,0.0,0.0,DE,mobile
101022,0,1,0.0,0.0,0.0,UK,mobile
101023,0,2,0.0,0.0,0.0,FR,desktop
101024,1,3,3.0,2.0,80204.71,DE,mobile
101025,0,1,0.0,0.0,0.0,UK,desktop
101026,0,3,1.0,0.0,0.0,DE,mobile
101027,1,1,0.0,0.0,0.0,FR,mobile
101028,0,2,0.0,0.0,0.0,UK,mobile
101029,1,1,0.0,0.0,0.0,FR,mobile
101030,1,3,2.0,0.0,0.0,ES,tablet
101031,0,1,0.0,0.0,0.0,UK,desktop
101032,0,1,0.0,0.0,0.0,DE,desktop
101033,0,1,0.0,0.0,0.0,UK,mobile
101034,1,3,0.0,0.0,0.0,DE,desktop
101035,1,1,0.0,0.0,0.0,DE,mobile
101036,1,1,0.0,0.0,0.0,UK,mobile
101037,0,2,1.0,0.0,0.0,UK,mobile
101038,0,1,0.0,0.0,0.0,DE,desktop
101039,1,2,0.0,0.0,0.0,FR,desktop
101040,0,1,0.0,0.0,0.0,DE,tablet
101041,0,2,0.0,0.0,0.0,UK,mobile
101042,1,2,1.0,1.0,31840.86,ES,desktop
101043,0,1,0.0,0.0,0.0,DE,mobile
101044,1,1,0.0,0.0,0.0,ES,mobile
101045,0,1,0.0,0.0,0.0,UK,mobile
101046,0,1,0.0,0.0,0.0,FR,mobile
101047,0,3,0.0,0.0,0.0,FR,mobile
101048,1,2,0.0,0.0,0.0,UK,mobile
101049,0,3,0.0,0.0,0.0,FR,desktop
101050,0,2,0.0,0.0,0.0,UK,desktop
101051,1,3,1.0,0.0,0.0,DE,mobile
101052,1,1,0.0,0.0,0.0,FR,tablet
101053,1,1,0.0,0.0,0.0,UK,mobile
101054,0,1,1.0,0.0,0.0,DE,mobile
101055,0,3,1.0,0.0,0.0,FR,desktop
101056,0,2,2.0,1.0,27789.05,UK,mobile
101057,1,1,0.0,0.0,0.0,ES,mobile
101058,1,1,0.0,0.0,0.0,ES,mobile
101059,0,2,1.0,0.0,0.0,FR,mobile
101060,0,1,0.0,0.0,0.0,UK,desktop
101061,0,2,0.0,0.0,0.0,DE,mobile
101062,0,1,0.0,0.0,0.0,FR,mobile
101063,0,3,0.0,0.0,0.0,UK,mobile
101064,1,1,1.0,0.0,0.0,FR,desktop
101065,1,2,1.0,1.0,36948.34,FR,mobile
101066,1,1,0.0,0.0,0.0,FR,desktop
101067,0,2,2.0,0.0,0.0,UK,mobile
101068,0,1,0.0,0.0,0.0,FR,mobile
101069,1,1,0.0,0.0,0.0,ES,mobile
101070,1,2,1.0,1.0,27828.23,UK,mobile
