invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
859087,Wall Clock,45,2021-09-19 20:00,89.7,0.48,15.8,Furniture,Online,Not Returned,Low,4036.5,VIP
441926,Desk Lamp,32,2021-09-19 21:00,77.26,0.06,18.17,Accessories,In-store,Not Returned,Medium,2472.32,VIP
440526,Headphones,40,2021-09-19 22:00,25.09,0.33,23.36,Stationery,Online,Not Returned,Low,1003.6,VIP
268157,Notebook,17,2021-09-19 23:00,67.33,0.29,29.41,Accessories,Online,Not Returned,High,1144.61,VIP
997371,T-shirt,46,2021-09-20 01:00,36.43,0.46,13.42,Accessories,In-store,Not Returned,Medium,1675.78,VIP
244542,USB Cable,47,2021-09-20 02:00,64.64,0.31,24.04,Stationery,Online,Not Returned,Low,3038.08,VIP
742931,Blue Pen,31,2021-09-20 04:00,90.42,0.29,24.38,Accessories,Online,Not Returned,Low,2803.02,VIP
281844,Office Chair,48,2021-09-20 10:00,29.56,0.42,13.89,Stationery,Online,Not Returned,Medium,1418.8799999999999,VIP
622797,T-shirt,29,2021-09-20 11:00,70.32,0.01,18.44,Apparel,In-store,Not Returned,Medium,2039.2799999999997,VIP
725710,Desk Lamp,42,2021-09-20 12:00,51.21,0.11,5.64,Electronics,Online,Not Returned,High,2150.82,VIP
461013,USB Cable,32,2021-09-20 15:00,99.14,0.06,26.74,Electronics,Online,Not Returned,Low,3172.48,VIP
902133,Blue Pen,43,2021-09-20 16:00,89.48,0.35,23.49,Accessories,In-store,Not Returned,High,3847.6400000000003,VIP
245931,Desk Lamp,14,2021-09-20 17:00,81.78,0.2,7.92,Stationery,Online,Not Returned,Low,1144.92,VIP
741844,Blue Pen,28,2021-09-20 20:00,90.01,0.35,5.02,Apparel,Online,Not Returned,Medium,2520.28,VIP
328495,Office Chair,46,2021-09-20 21:00,36.62,0.19,8.14,Accessories,In-store,Not Returned,High,1684.52,VIP
115021,Wall Clock,18,2021-09-21 00:00,84.88,0.13,23.99,Apparel,In-store,Not Returned,High,1527.84,VIP
825223,Wall Clock,29,2021-09-21 01:00,63.84,0.29,12.55,Furniture,In-store,Not Returned,Medium,1851.3600000000001,VIP
541259,Backpack,34,2021-09-21 03:00,84.99,0.45,14.54,Accessories,In-store,Not Returned,Low,2889.66,VIP
164361,T-shirt,44,2021-09-21 05:00,60.23,0.21,25.73,Electronics,Online,Not Returned,High,2650.12,VIP
896787,Wall Clock,14,2021-09-21 06:00,96.08,0.33,7.4,Accessories,In-store,Not Returned,Medium,1345.12,VIP
198841,Notebook,18,2021-09-21 07:00,79.23,0.46,25.68,Furniture,In-store,Not Returned,High,1426.14,VIP
804364,Blue Pen,45,2021-09-21 08:00,67.61,0.43,8.05,Electronics,Online,Not Returned,High,3042.45,VIP
346300,Wall Clock,45,2021-09-21 09:00,77.21,0.1,20.69,Furniture,Online,Not Returned,High,3474.45,VIP
260786,Desk Lamp,38,2021-09-21 10:00,54.33,0.49,27.24,Stationery,Online,Returned,Medium,2064.54,VIP
641486,Backpack,26,2021-09-21 11:00,41.32,0.05,22.04,Furniture,Online,Not Returned,Medium,1074.32,VIP
358466,Desk Lamp,33,2021-09-21 14:00,92.72,0.09,17.44,Apparel,Online,Not Returned,High,3059.7599999999998,VIP
643028,Office Chair,22,2021-09-21 16:00,60.18,0.45,8.11,Furniture,Online,Not Returned,High,1323.96,VIP
365954,Backpack,37,2021-09-21 17:00,57.16,0.24,7.92,Apparel,Online,Not Returned,High,2114.92,VIP
358308,Backpack,43,2021-09-21 18:00,60.46,0.15,7.24,Furniture,In-store,Not Returned,High,2599.78,VIP
199855,White Mug,40,2021-09-21 19:00,51.02,0.37,20.21,Accessories,Online,Not Returned,Medium,2040.8000000000002,VIP
834480,Desk Lamp,21,2021-09-21 20:00,94.69,0.41,20.68,Accessories,In-store,Not Returned,Low,1988.49,VIP
592281,Backpack,-40,2021-09-21 23:00,-37.01,1.8371652985118967,,Stationery,Online,Returned,High,1480.3999999999999,VIP
895903,Office Chair,29,2021-09-22 01:00,72.55,0.47,23.31,Electronics,Online,Not Returned,High,2103.95,VIP
116065,Wall Clock,37,2021-09-22 05:00,77.18,0.44,12.96,Accessories,In-store,Returned,Medium,2855.6600000000003,VIP
445600,USB Cable,47,2021-09-22 08:00,38.16,0.16,19.89,Stationery,Online,Not Returned,High,1793.5199999999998,VIP
597721,Blue Pen,48,2021-09-22 09:00,79.58,0.4,26.36,Accessories,In-store,Not Returned,Low,3819.84,VIP
414731,Desk Lamp,23,2021-09-22 15:00,80.75,0.01,22.38,Accessories,In-store,Not Returned,Medium,1857.25,VIP
645389,USB Cable,43,2021-09-22 19:00,32.16,0.11,23.89,Accessories,Online,Not Returned,Medium,1382.8799999999999,VIP
664679,Blue Pen,49,2021-09-22 20:00,59.19,0.16,20.46,Furniture,In-store,Not Returned,Medium,2900.31,VIP
306935,Wall Clock,37,2021-09-22 21:00,39.27,0.27,17.08,Accessories,Online,Not Returned,High,1452.99,VIP
290477,Wall Clock,19,2021-09-23 00:00,59.17,0.25,7.34,Stationery,Online,Not Returned,High,1124.23,VIP
565787,Blue Pen,44,2021-09-23 04:00,90.86,0.08,24.82,Electronics,Online,Not Returned,Low,3997.84,VIP
914892,White Mug,34,2021-09-23 06:00,36.73,0.11,9.71,Apparel,Online,Not Returned,High,1248.82,VIP
514287,USB Cable,49,2021-09-23 08:00,76.01,0.23,19.94,Stationery,In-store,Not Returned,Low,3724.4900000000002,VIP
279354,Notebook,39,2021-09-23 10:00,89.85,0.28,12.12,Furniture,In-store,Not Returned,High,3504.1499999999996,VIP
716013,Notebook,32,2021-09-23 11:00,57.25,0.18,19.18,Accessories,Online,Not Returned,Low,1832.0,VIP
444352,USB Cable,47,2021-09-23 14:00,22.87,0.23,27.65,Accessories,Online,Returned,Low,1074.89,VIP
548032,Wireless Mouse,23,2021-09-23 15:00,51.76,0.19,24.54,Stationery,In-store,Not Returned,Medium,1190.48,VIP
468427,White Mug,25,2021-09-23 16:00,84.9,0.43,27.91,Accessories,In-store,Not Returned,High,2122.5,VIP
185779,Wireless Mouse,36,2021-09-23 17:00,90.26,0.45,17.35,Furniture,Online,Not Returned,Low,3249.36,VIP
103060,Backpack,35,2021-09-23 18:00,49.02,0.16,10.11,Stationery,In-store,Not Returned,High,1715.7,VIP
439974,White Mug,20,2021-09-23 21:00,95.08,0.45,14.92,Electronics,Online,Not Returned,High,1901.6,VIP
645007,Office Chair,44,2021-09-23 23:00,82.08,0.13,10.57,Electronics,In-store,Not Returned,Medium,3611.52,VIP
614583,Desk Lamp,33,2021-09-24 01:00,93.86,0.02,11.03,Furniture,Online,Not Returned,High,3097.38,VIP
386422,Notebook,34,2021-09-24 05:00,32.6,0.42,24.27,Accessories,In-store,Not Returned,Low,1108.4,VIP
115141,White Mug,43,2021-09-24 07:00,52.83,0.3,13.15,Apparel,In-store,Not Returned,Medium,2271.69,VIP
430057,USB Cable,15,2021-09-24 08:00,93.59,0.11,27.5,Electronics,Online,Not Returned,Medium,1403.8500000000001,VIP
920047,Wireless Mouse,39,2021-09-24 09:00,49.36,0.48,18.97,Electronics,In-store,Not Returned,Medium,1925.04,VIP
746346,Wireless Mouse,44,2021-09-24 10:00,44.15,0.08,11.28,Stationery,Online,Not Returned,Medium,1942.6,VIP
389596,Backpack,22,2021-09-24 13:00,48.61,0.32,10.05,Furniture,In-store,Not Returned,High,1069.42,VIP
515941,White Mug,26,2021-09-24 14:00,72.6,0.03,8.44,Furniture,Online,Not Returned,High,1887.6,VIP
830420,White Mug,47,2021-09-24 17:00,88.69,0.12,19.27,Furniture,Online,Not Returned,High,4168.43,VIP
213535,Backpack,46,2021-09-24 18:00,44.52,0.24,24.58,Furniture,In-store,Not Returned,Low,2047.92,VIP
242770,Desk Lamp,40,2021-09-24 19:00,72.47,0.09,20.04,Apparel,Online,Not Returned,High,2898.8,VIP
339947,Blue Pen,35,2021-09-24 20:00,41.23,0.25,9.3,Accessories,In-store,Returned,High,1443.05,VIP
710999,Notebook,13,2021-09-24 21:00,87.03,0.25,28.4,Electronics,Online,Not Returned,Medium,1131.39,VIP
996165,Office Chair,41,2021-09-24 23:00,68.12,0.25,17.22,Apparel,In-store,Not Returned,Medium,2792.92,VIP
984094,Headphones,35,2021-09-25 02:00,55.51,0.28,8.88,Electronics,Online,Not Returned,High,1942.85,VIP
924255,Notebook,29,2021-09-25 05:00,63.9,0.38,21.55,Furniture,In-store,Returned,High,1853.1,VIP
695446,Wall Clock,24,2021-09-25 06:00,75.05,0.15,12.62,Furniture,In-store,Not Returned,High,1801.1999999999998,VIP
131912,USB Cable,-50,2021-09-25 12:00,-72.41,0.06,,Accessories,In-store,Not Returned,Low,3620.5,VIP
613676,Backpack,38,2021-09-25 14:00,51.04,0.38,20.2,Furniture,Online,Not Returned,High,1939.52,VIP
590913,Notebook,36,2021-09-25 15:00,74.85,0.46,12.53,Furniture,Online,Not Returned,Medium,2694.6,VIP
378652,Backpack,44,2021-09-25 17:00,25.03,0.32,11.41,Accessories,Online,Not Returned,High,1101.3200000000002,VIP
101919,Headphones,29,2021-09-25 20:00,81.74,0.11,23.67,Electronics,In-store,Not Returned,High,2370.46,VIP
929027,T-shirt,28,2021-09-25 21:00,67.45,0.45,10.82,Stationery,Online,Not Returned,High,1888.6000000000001,VIP
183721,Desk Lamp,28,2021-09-26 06:00,67.17,0.3,14.42,Accessories,In-store,Not Returned,High,1880.76,VIP
910672,Blue Pen,41,2021-09-26 08:00,75.49,0.16,29.44,Furniture,Online,Not Returned,Low,3095.0899999999997,VIP
449525,T-shirt,33,2021-09-26 09:00,78.22,0.0,11.56,Stationery,In-store,Not Returned,Medium,2581.2599999999998,VIP
908118,T-shirt,33,2021-09-26 11:00,64.37,0.09,18.94,Apparel,Online,Not Returned,Low,2124.21,VIP
636208,USB Cable,48,2021-09-26 12:00,23.19,0.33,22.61,Accessories,In-store,Not Returned,Medium,1113.1200000000001,VIP
631720,Blue Pen,48,2021-09-26 13:00,57.4,0.03,24.8,Electronics,In-store,Not Returned,High,2755.2,VIP
556791,T-shirt,21,2021-09-26 14:00,48.26,0.29,23.25,Accessories,In-store,Not Returned,Low,1013.4599999999999,VIP
734795,USB Cable,45,2021-09-26 15:00,79.2,0.31,17.52,Accessories,Online,Returned,Medium,3564.0,VIP
848935,Wireless Mouse,31,2021-09-26 18:00,37.57,0.11,29.58,Apparel,In-store,Not Returned,Low,1164.67,VIP
789270,Wall Clock,44,2021-09-26 19:00,84.43,0.37,21.82,Furniture,Online,Not Returned,Medium,3714.92,VIP
746052,Headphones,26,2021-09-26 20:00,45.35,0.17,21.77,Apparel,In-store,Not Returned,High,1179.1000000000001,VIP
261298,Desk Lamp,16,2021-09-26 21:00,82.01,0.03,26.61,Stationery,In-store,Not Returned,High,1312.16,VIP
212557,USB Cable,41,2021-09-27 00:00,27.26,0.42,20.11,Furniture,Online,Not Returned,Low,1117.66,VIP
973192,Wall Clock,47,2021-09-27 01:00,74.15,0.37,13.73,Stationery,In-store,Not Returned,High,3485.05,VIP
645734,USB Cable,32,2021-09-27 03:00,71.25,0.37,25.24,Furniture,In-store,Not Returned,Low,2280.0,VIP
596409,Backpack,24,2021-09-27 05:00,45.32,0.26,5.6,Accessories,Online,Not Returned,Low,1087.68,VIP
726549,T-shirt,38,2021-09-27 07:00,50.1,0.03,9.21,Apparel,Online,Not Returned,Medium,1903.8,VIP
792749,T-shirt,47,2021-09-27 10:00,54.42,0.2,20.36,Electronics,In-store,Not Returned,High,2557.7400000000002,VIP
803060,Blue Pen,31,2021-09-27 11:00,63.38,0.08,6.88,Stationery,Online,Not Returned,High,1964.78,VIP
648866,White Mug,45,2021-09-27 14:00,40.45,0.25,13.43,Stationery,In-store,Not Returned,Low,1820.2500000000002,VIP
699067,Backpack,43,2021-09-27 15:00,62.02,0.39,23.72,Stationery,In-store,Not Returned,Medium,2666.86,VIP
556610,Headphones,49,2021-09-27 20:00,64.88,0.22,23.71,Apparel,In-store,Not Returned,Low,3179.12,VIP
898028,USB Cable,-42,2021-09-27 22:00,-59.15,1.794328150875471,,Furniture,Online,Not Returned,Low,2484.2999999999997,VIP
689643,Notebook,36,2021-09-27 23:00,31.76,0.4,19.01,Electronics,Online,Not Returned,Medium,1143.3600000000001,VIP
637262,Desk Lamp,48,2021-09-28 00:00,81.36,0.28,28.81,Electronics,Online,Not Returned,Low,3905.2799999999997,VIP
297745,Blue Pen,11,2021-09-28 01:00,96.91,0.4,29.76,Furniture,In-store,Not Returned,Medium,1066.01,VIP
351366,Desk Lamp,34,2021-09-28 03:00,76.15,0.38,9.76,Electronics,In-store,Returned,High,2589.1000000000004,VIP
956634,Wireless Mouse,25,2021-09-28 06:00,75.06,0.09,15.28,Apparel,Online,Not Returned,Low,1876.5,VIP
174442,White Mug,25,2021-09-28 07:00,72.29,0.32,6.54,Stationery,Online,Not Returned,High,1807.2500000000002,VIP
679886,USB Cable,25,2021-09-28 09:00,90.57,0.48,10.09,Stationery,Online,Not Returned,Low,2264.25,VIP
658046,Notebook,47,2021-09-28 11:00,82.89,0.32,20.13,Stationery,In-store,Not Returned,Medium,3895.83,VIP
910636,White Mug,46,2021-09-28 12:00,99.52,0.38,26.52,Stationery,Online,Not Returned,Medium,4577.92,VIP
227309,Blue Pen,33,2021-09-28 13:00,58.6,0.23,28.98,Furniture,In-store,Not Returned,High,1933.8,VIP
790288,Headphones,-41,2021-09-28 14:00,-65.97,0.16,,Stationery,In-store,Not Returned,High,2704.77,VIP
284681,USB Cable,30,2021-09-28 16:00,98.44,0.22,24.72,Apparel,In-store,Not Returned,Low,2953.2,VIP
654840,Desk Lamp,31,2021-09-28 17:00,91.63,0.41,10.11,Furniture,In-store,Not Returned,High,2840.5299999999997,VIP
503552,Desk Lamp,33,2021-09-28 18:00,47.53,0.06,21.85,Apparel,In-store,Not Returned,Medium,1568.49,VIP
409181,Headphones,26,2021-09-28 19:00,47.74,0.36,13.44,Electronics,In-store,Not Returned,Low,1241.24,VIP
659119,USB Cable,26,2021-09-28 21:00,73.07,0.39,27.66,Electronics,In-store,Not Returned,Low,1899.8199999999997,VIP
143563,Wall Clock,44,2021-09-28 22:00,72.62,0.13,19.02,Furniture,Online,Not Returned,Medium,3195.28,VIP
118361,Desk Lamp,31,2021-09-28 23:00,64.94,0.4,16.57,Electronics,In-store,Not Returned,High,2013.1399999999999,VIP
174469,Notebook,35,2021-09-29 01:00,54.82,0.22,10.3,Apparel,In-store,Not Returned,High,1918.7,VIP
610571,Wall Clock,-23,2021-09-29 03:00,-49.07,0.44,,Furniture,Online,Not Returned,Medium,1128.61,VIP
770979,Office Chair,-46,2021-09-29 06:00,-32.95,1.832966524075761,,Electronics,Online,Not Returned,High,1515.7,VIP
334295,Notebook,16,2021-09-29 07:00,63.41,0.43,19.79,Accessories,Online,Not Returned,Medium,1014.56,VIP
716767,USB Cable,49,2021-09-29 08:00,63.29,0.37,12.01,Electronics,Online,Returned,Medium,3101.21,VIP
484474,USB Cable,14,2021-09-29 10:00,89.73,0.1,10.85,Stationery,Online,Not Returned,Medium,1256.22,VIP
108798,Headphones,46,2021-09-29 11:00,36.82,0.41,25.54,Furniture,In-store,Returned,Medium,1693.72,VIP
936127,Headphones,18,2021-09-29 13:00,91.13,0.31,25.53,Accessories,Online,Not Returned,Low,1640.34,VIP
868230,Wall Clock,43,2021-09-29 15:00,73.83,0.18,9.09,Stationery,Online,Not Returned,Medium,3174.69,VIP
854547,White Mug,44,2021-09-29 16:00,95.67,0.3,15.67,Electronics,In-store,Returned,Medium,4209.4800000000005,VIP
776542,Office Chair,32,2021-09-29 18:00,70.67,0.43,22.53,Stationery,Online,Not Returned,High,2261.44,VIP
633703,Backpack,36,2021-09-29 20:00,82.06,0.07,9.97,Accessories,In-store,Not Returned,High,2954.16,VIP
508224,Wall Clock,26,2021-09-29 21:00,85.19,0.2,22.94,Furniture,Online,Not Returned,High,2214.94,VIP
711926,Headphones,31,2021-09-29 22:00,52.81,0.31,29.6,Accessories,Online,Not Returned,High,1637.1100000000001,VIP
557291,Office Chair,40,2021-09-30 00:00,55.5,0.49,8.07,Stationery,In-store,Not Returned,Medium,2220.0,VIP
501336,Desk Lamp,36,2021-09-30 01:00,82.86,0.5,10.62,Accessories,Online,Not Returned,Medium,2982.96,VIP
734493,White Mug,30,2021-09-30 03:00,39.45,0.45,19.28,Electronics,Online,Not Returned,High,1183.5,VIP
116259,Wireless Mouse,35,2021-09-30 05:00,77.95,0.09,21.64,Furniture,Online,Returned,Low,2728.25,VIP
384243,Backpack,26,2021-09-30 06:00,61.12,0.3,27.2,Electronics,In-store,Not Returned,High,1589.12,VIP
421402,Blue Pen,29,2021-09-30 09:00,83.8,0.33,23.89,Accessories,In-store,Not Returned,Medium,2430.2,VIP
373949,Wall Clock,47,2021-09-30 11:00,40.97,0.11,11.13,Apparel,In-store,Not Returned,Medium,1925.59,VIP
609212,T-shirt,21,2021-09-30 12:00,59.53,0.05,23.52,Furniture,In-store,Not Returned,High,1250.13,VIP
143147,Wall Clock,36,2021-09-30 14:00,44.1,0.03,27.68,Furniture,In-store,Not Returned,Medium,1587.6000000000001,VIP
176215,Office Chair,32,2021-09-30 22:00,50.39,0.06,19.95,Stationery,In-store,Not Returned,Medium,1612.48,VIP
457509,Blue Pen,25,2021-10-01 00:00,77.27,0.41,22.62,Accessories,In-store,Not Returned,Medium,1931.75,VIP
373129,Notebook,24,2021-10-01 01:00,80.8,0.27,23.09,Accessories,Online,Not Returned,Low,1939.1999999999998,VIP
374535,Backpack,41,2021-10-01 02:00,88.97,0.31,9.71,Furniture,Online,Not Returned,High,3647.77,VIP
361968,Notebook,45,2021-10-01 04:00,30.21,0.45,17.31,Electronics,Online,Not Returned,High,1359.45,VIP
444543,Headphones,26,2021-10-01 07:00,47.56,0.11,10.76,Apparel,In-store,Not Returned,Low,1236.56,VIP
873360,T-shirt,33,2021-10-01 09:00,41.83,0.44,26.45,Stationery,Online,Not Returned,Medium,1380.3899999999999,VIP
614060,Desk Lamp,36,2021-10-01 10:00,30.06,0.41,17.47,Apparel,In-store,Not Returned,High,1082.1599999999999,VIP
667211,Notebook,39,2021-10-01 12:00,30.54,0.04,6.33,Stationery,Online,Not Returned,Medium,1191.06,VIP
790200,Blue Pen,48,2021-10-01 16:00,75.63,0.43,7.85,Stationery,In-store,Not Returned,Medium,3630.24,VIP
433304,USB Cable,26,2021-10-01 18:00,60.41,0.48,22.26,Electronics,Online,Not Returned,Medium,1570.6599999999999,VIP
228165,Notebook,19,2021-10-01 19:00,64.02,0.45,19.14,Accessories,In-store,Not Returned,Low,1216.3799999999999,VIP
395673,Desk Lamp,23,2021-10-01 22:00,75.13,0.28,16.84,Stationery,In-store,Not Returned,Low,1727.9899999999998,VIP
549622,Wireless Mouse,41,2021-10-01 23:00,31.21,0.16,11.6,Apparel,In-store,Not Returned,Low,1279.6100000000001,VIP
768301,Wall Clock,19,2021-10-02 00:00,89.46,0.21,21.47,Apparel,Online,Not Returned,High,1699.7399999999998,VIP
625957,Headphones,44,2021-10-02 01:00,95.23,0.16,24.5,Furniture,Online,Not Returned,High,4190.12,VIP
841142,Headphones,14,2021-10-02 02:00,90.75,0.01,20.9,Stationery,Online,Not Returned,High,1270.5,VIP
806443,Backpack,21,2021-10-02 05:00,49.79,0.29,20.95,Furniture,Online,Not Returned,Low,1045.59,VIP
644611,Wireless Mouse,25,2021-10-02 06:00,99.14,0.27,9.47,Stationery,Online,Not Returned,Medium,2478.5,VIP
620766,Wall Clock,14,2021-10-02 10:00,93.46,0.0,14.52,Electronics,Online,Not Returned,Medium,1308.4399999999998,VIP
401951,Blue Pen,35,2021-10-02 11:00,45.49,0.19,22.32,Stationery,In-store,Not Returned,Medium,1592.15,VIP
737703,Blue Pen,49,2021-10-02 15:00,73.07,0.25,23.23,Apparel,Online,Not Returned,Low,3580.43,VIP
556295,Notebook,16,2021-10-02 17:00,74.28,0.4,16.45,Apparel,In-store,Not Returned,Low,1188.48,VIP
688321,Wireless Mouse,17,2021-10-02 19:00,99.31,0.01,12.67,Furniture,Online,Not Returned,Low,1688.27,VIP
972910,T-shirt,37,2021-10-02 21:00,35.07,0.06,8.61,Stationery,In-store,Not Returned,Low,1297.59,VIP
286168,Wall Clock,-13,2021-10-03 00:00,-99.37,1.2009295608092527,,Stationery,Online,Not Returned,Medium,1291.81,VIP
321666,Backpack,24,2021-10-03 01:00,71.46,0.21,20.81,Electronics,Online,Not Returned,Medium,1715.04,VIP
365237,Wall Clock,32,2021-10-03 03:00,54.59,0.25,19.04,Apparel,In-store,Not Returned,High,1746.88,VIP
387062,Backpack,-35,2021-10-03 04:00,-93.76,1.6319674811938378,,Furniture,Online,Not Returned,High,3281.6000000000004,VIP
293708,Headphones,38,2021-10-03 05:00,48.82,0.41,18.12,Apparel,Online,Not Returned,High,1855.16,VIP
240466,Blue Pen,27,2021-10-03 07:00,76.3,0.07,28.02,Accessories,In-store,Not Returned,High,2060.1,VIP
224501,Wall Clock,23,2021-10-03 08:00,71.51,0.24,17.77,Accessories,Online,Not Returned,Low,1644.73,VIP
884516,Wireless Mouse,21,2021-10-03 09:00,81.68,0.12,6.7,Accessories,Online,Not Returned,High,1715.2800000000002,VIP
716798,T-shirt,20,2021-10-03 10:00,91.13,0.02,22.84,Furniture,Online,Returned,High,1822.6,VIP
335603,Desk Lamp,40,2021-10-03 13:00,38.68,0.22,20.5,Stationery,Online,Not Returned,Medium,1547.2,VIP
614908,Blue Pen,21,2021-10-03 16:00,48.44,0.21,6.44,Accessories,Online,Not Returned,Medium,1017.24,VIP
947127,Wireless Mouse,30,2021-10-03 18:00,50.8,0.42,29.09,Electronics,Online,Not Returned,High,1524.0,VIP
823809,Office Chair,29,2021-10-03 19:00,47.96,0.44,8.35,Accessories,Online,Not Returned,High,1390.84,VIP
256837,Office Chair,44,2021-10-03 21:00,49.13,0.08,26.21,Electronics,Online,Not Returned,Low,2161.7200000000003,VIP
619676,Notebook,29,2021-10-03 23:00,57.29,0.3,16.01,Accessories,Online,Not Returned,Low,1661.41,VIP
662345,Wireless Mouse,20,2021-10-04 01:00,81.57,0.04,27.31,Stationery,Online,Not Returned,Low,1631.3999999999999,VIP
369289,USB Cable,18,2021-10-04 05:00,87.8,0.0,19.15,Electronics,Online,Not Returned,Medium,1580.3999999999999,VIP
286869,Notebook,39,2021-10-04 07:00,86.85,0.12,25.95,Electronics,Online,Not Returned,Low,3387.1499999999996,VIP
208138,Backpack,46,2021-10-04 12:00,53.78,0.29,13.71,Stationery,In-store,Returned,High,2473.88,VIP
831385,Backpack,42,2021-10-04 13:00,59.47,0.43,6.62,Apparel,In-store,Not Returned,Medium,2497.74,VIP
732956,USB Cable,22,2021-10-04 16:00,61.86,0.32,20.48,Furniture,In-store,Not Returned,Low,1360.92,VIP
604788,Desk Lamp,15,2021-10-04 18:00,76.18,0.43,23.84,Stationery,In-store,Not Returned,High,1142.7,VIP
156815,White Mug,29,2021-10-04 21:00,85.09,0.23,8.66,Stationery,Online,Not Returned,Low,2467.61,VIP
944355,Backpack,32,2021-10-05 02:00,90.53,0.29,13.2,Electronics,In-store,Not Returned,Medium,2896.96,VIP
285102,USB Cable,33,2021-10-05 04:00,80.3,0.06,7.58,Furniture,In-store,Not Returned,High,2649.9,VIP
430048,White Mug,35,2021-10-05 05:00,46.99,0.33,24.53,Furniture,In-store,Not Returned,Low,1644.65,VIP
857596,Blue Pen,16,2021-10-05 08:00,74.93,0.04,17.25,Furniture,In-store,Not Returned,High,1198.88,VIP
679835,Office Chair,46,2021-10-05 13:00,86.89,0.1,19.15,Electronics,Online,Returned,High,3996.94,VIP
600812,White Mug,25,2021-10-05 14:00,82.99,0.36,28.1,Apparel,Online,Not Returned,Low,2074.75,VIP
334907,Headphones,19,2021-10-05 15:00,82.34,0.36,14.75,Accessories,In-store,Not Returned,High,1564.46,VIP
958312,Headphones,47,2021-10-05 17:00,28.72,0.2,9.04,Accessories,In-store,Not Returned,Medium,1349.84,VIP
476606,Notebook,29,2021-10-05 21:00,68.77,0.13,29.07,Accessories,Online,Not Returned,High,1994.33,VIP
783775,Blue Pen,35,2021-10-05 22:00,91.94,0.47,10.49,Apparel,In-store,Not Returned,Low,3217.9,VIP
380141,Desk Lamp,37,2021-10-06 00:00,86.92,0.2,23.05,Apparel,Online,Not Returned,Low,3216.04,VIP
221266,Backpack,28,2021-10-06 01:00,84.62,0.35,10.16,Accessories,Online,Not Returned,Low,2369.36,VIP
588241,Office Chair,34,2021-10-06 03:00,60.96,0.32,20.34,Furniture,In-store,Returned,Medium,2072.64,VIP
795202,T-shirt,21,2021-10-06 06:00,81.39,0.05,16.4,Electronics,Online,Not Returned,Low,1709.19,VIP
547154,Office Chair,42,2021-10-06 07:00,88.47,0.0,15.91,Accessories,Online,Not Returned,Low,3715.74,VIP
629983,Desk Lamp,-25,2021-10-06 08:00,-43.94,0.41,,Electronics,In-store,Not Returned,Low,1098.5,VIP
326812,Blue Pen,38,2021-10-06 09:00,57.61,0.33,16.17,Furniture,In-store,Not Returned,Low,2189.18,VIP
682787,White Mug,-49,2021-10-06 10:00,-86.67,1.550533917440113,,Furniture,Online,Returned,Low,4246.83,VIP
900667,Backpack,19,2021-10-06 12:00,60.6,0.36,27.93,Accessories,Online,Not Returned,Low,1151.4,VIP
757726,USB Cable,34,2021-10-06 14:00,79.32,0.13,8.5,Accessories,In-store,Not Returned,High,2696.8799999999997,VIP
474612,Headphones,33,2021-10-06 17:00,42.15,0.31,23.9,Electronics,Online,Not Returned,High,1390.95,VIP
106764,Office Chair,33,2021-10-06 18:00,85.41,0.19,6.01,Accessories,In-store,Not Returned,Medium,2818.5299999999997,VIP
738119,Desk Lamp,28,2021-10-06 20:00,94.92,0.5,23.63,Stationery,In-store,Not Returned,High,2657.76,VIP
394067,Notebook,30,2021-10-06 22:00,51.04,0.32,28.33,Furniture,In-store,Not Returned,Medium,1531.2,VIP
355033,White Mug,21,2021-10-06 23:00,91.88,0.14,8.91,Stationery,In-store,Not Returned,Low,1929.48,VIP
982143,Backpack,19,2021-10-07 00:00,72.98,0.29,15.55,Apparel,In-store,Not Returned,Low,1386.6200000000001,VIP
116292,Office Chair,46,2021-10-07 01:00,45.03,0.07,28.59,Accessories,In-store,Not Returned,High,2071.38,VIP
383083,USB Cable,32,2021-10-07 02:00,92.94,0.39,6.38,Accessories,In-store,Not Returned,Medium,2974.08,VIP
343772,Wall Clock,-27,2021-10-07 03:00,-41.27,0.41,,Electronics,In-store,Not Returned,High,1114.2900000000002,VIP
751809,Wireless Mouse,25,2021-10-07 07:00,94.35,0.45,15.87,Stationery,Online,Not Returned,Medium,2358.75,VIP
546021,Headphones,39,2021-10-07 08:00,77.11,0.31,23.29,Electronics,Online,Not Returned,High,3007.29,VIP
455642,Headphones,47,2021-10-07 12:00,50.88,0.13,21.48,Apparel,In-store,Not Returned,High,2391.36,VIP
880448,Blue Pen,33,2021-10-07 15:00,34.14,0.19,8.93,Electronics,Online,Not Returned,High,1126.6200000000001,VIP
269573,T-shirt,47,2021-10-07 16:00,71.46,0.2,28.79,Stationery,In-store,Not Returned,Medium,3358.62,VIP
157207,Desk Lamp,30,2021-10-07 17:00,94.12,0.46,14.22,Apparel,Online,Not Returned,Medium,2823.6000000000004,VIP
162157,Backpack,31,2021-10-07 18:00,54.83,0.36,9.74,Accessories,In-store,Not Returned,High,1699.73,VIP
234288,T-shirt,27,2021-10-07 19:00,82.94,0.44,18.31,Stationery,In-store,Not Returned,High,2239.38,VIP
777432,White Mug,38,2021-10-07 20:00,62.1,0.19,24.7,Stationery,In-store,Not Returned,Low,2359.8,VIP
