user_id,impression,purchase,revenue,converted
18309,1,0,0.0,False
18310,1,0,0.0,False
18311,5,0,0.0,False
18312,3,0,0.0,False
18313,2,0,0.0,False
18314,3,0,0.0,False
18315,5,0,0.0,False
18316,2,0,0.0,False
18317,3,0,0.0,False
18318,2,0,0.0,False
18319,1,0,0.0,False
18320,3,0,0.0,False
18321,2,0,0.0,False
18322,2,0,0.0,False
18323,2,0,0.0,False
18324,3,0,0.0,False
18325,4,0,0.0,False
18326,3,0,0.0,False
18327,5,0,0.0,False
18328,3,0,0.0,False
18329,2,0,0.0,False
18330,1,0,0.0,False
18331,3,0,0.0,False
18332,3,0,0.0,False
18333,2,0,0.0,False
18334,1,0,0.0,False
18335,1,0,0.0,False
18336,5,0,0.0,False
18337,3,0,0.0,False
18338,1,0,0.0,False
18339,1,0,0.0,False
18340,4,0,0.0,False
18341,4,0,0.0,False
18342,1,0,0.0,False
18343,5,0,0.0,False
18344,1,0,0.0,False
18345,2,0,0.0,False
18346,3,0,0.0,False
18347,5,0,0.0,False
18348,2,0,0.0,False
18349,5,0,0.0,False
18350,2,0,0.0,False
18351,3,0,0.0,False
18352,3,0,0.0,False
18353,4,0,0.0,False
18354,2,0,0.0,False
18355,4,0,0.0,False
18356,2,0,0.0,False
18357,4,0,0.0,False
18358,3,0,0.0,False
18359,5,0,0.0,False
18360,4,0,0.0,False
18361,2,0,0.0,False
18362,2,0,0.0,False
18363,3,0,0.0,False
18364,2,0,0.0,False
18365,1,0,0.0,False
18366,5,0,0.0,False
18367,4,0,0.0,False
18368,5,0,0.0,False
18369,3,0,0.0,False
18370,4,0,0.0,False
18371,4,0,0.0,False
18372,1,0,0.0,False
18373,3,0,0.0,False
18374,2,0,0.0,False
18375,1,0,0.0,False
18376,1,0,0.0,False
18377,5,0,0.0,False
18378,5,0,0.0,False
18379,5,0,0.0,False
18380,1,0,0.0,False
18381,2,0,0.0,False
18382,4,0,0.0,False
18383,5,0,0.0,False
18384,2,0,0.0,False
18385,3,0,0.0,False
18386,5,0,0.0,False
18387,4,0,0.0,False
18388,3,0,0.0,False
18389,3,0,0.0,False
18390,4,0,0.0,False
18391,5,0,0.0,False
18392,1,0,0.0,False
18393,4,0,0.0,False
18394,4,0,0.0,False
18395,4,0,0.0,False
18396,3,0,0.0,False
18397,2,0,0.0,False
18398,1,0,0.0,False
18399,5,0,0.0,False
18400,5,0,0.0,False
18401,2,0,0.0,False
18402,4,0,0.0,False
18403,1,0,0.0,False
18404,5,0,0.0,False
18405,5,0,0.0,False
18406,4,0,0.0,False
18407,2,0,0.0,False
18408,1,0,0.0,False
18409,2,0,0.0,False
18410,2,0,0.0,False
18411,1,0,0.0,False
18412,1,0,0.0,False
18413,5,0,0.0,False
18414,5,0,0.0,False
18415,1,0,0.0,False
18416,3,0,0.0,False
18417,5,0,0.0,False
18418,3,0,0.0,False
18419,1,0,0.0,False
18420,5,0,0.0,False
18421,2,0,0.0,False
18422,1,0,0.0,False
18423,4,0,0.0,False
18424,3,0,0.0,False
18425,1,0,0.0,False
18426,1,0,0.0,False
18427,5,0,0.0,False
18428,5,0,0.0,False
18429,5,0,0.0,False
18430,4,0,0.0,False
18431,5,0,0.0,False
18432,1,0,0.0,False
18433,5,0,0.0,False
18434,2,0,0.0,False
18435,5,0,0.0,False
18436,4,0,0.0,False
18437,2,0,0.0,False
18438,1,0,0.0,False
18439,1,0,0.0,False
18440,3,0,0.0,False
18441,2,0,0.0,False
18442,3,0,0.0,False
18443,2,0,0.0,False
18444,2,0,0.0,False
18445,4,0,0.0,False
18446,3,0,0.0,False
18447,4,0,0.0,False
18448,2,0,0.0,False
18449,1,0,0.0,False
18450,2,0,0.0,False
18451,4,0,0.0,False
18452,3,0,0.0,False
18453,3,0,0.0,False
18454,4,0,0.0,False
18455,3,0,0.0,False
18456,5,0,0.0,False
18457,1,0,0.0,False
18458,1,0,0.0,False
18459,1,0,0.0,False
18460,3,0,0.0,False
18461,3,0,0.0,False
18462,2,0,0.0,False
18463,2,0,0.0,False
18464,1,0,0.0,False
18465,5,0,0.0,False
18466,2,0,0.0,False
18467,2,0,0.0,False
18468,3,0,0.0,False
18469,5,0,0.0,False
18470,1,0,0.0,False
18471,2,0,0.0,False
18472,5,0,0.0,False
18473,5,0,0.0,False
18474,1,0,0.0,False
18475,5,0,0.0,False
18476,5,0,0.0,False
18477,5,0,0.0,False
18478,2,0,0.0,False
18479,1,0,0.0,False
18480,5,0,0.0,False
18481,5,0,0.0,False
18482,2,0,0.0,False
18483,1,0,0.0,False
18484,3,0,0.0,False
18485,2,0,0.0,False
18486,1,0,0.0,False
18487,5,0,0.0,False
18488,1,0,0.0,False
18489,1,0,0.0,False
18490,1,0,0.0,False
18491,3,0,0.0,False
18492,1,0,0.0,False
18493,3,0,0.0,False
18494,5,0,0.0,False
18495,3,0,0.0,False
18496,5,0,0.0,False
18497,5,0,0.0,False
18498,3,0,0.0,False
18499,2,0,0.0,False
18500,4,0,0.0,False
18501,1,0,0.0,False
18502,4,0,0.0,False
18503,1,0,0.0,False
18504,1,0,0.0,False
18505,5,0,0.0,False
18506,1,0,0.0,False
18507,1,0,0.0,False
18508,3,0,0.0,False
18509,4,0,0.0,False
18510,3,0,0.0,False
18511,1,0,0.0,False
18512,5,0,0.0,False
18513,3,0,0.0,False
18514,3,0,0.0,False
18515,2,0,0.0,False
18516,1,0,0.0,False
18517,5,0,0.0,False
18518,3,0,0.0,False
18519,3,0,0.0,False
18520,5,0,0.0,False
18521,1,0,0.0,False
18522,2,0,0.0,False
18523,3,0,0.0,False
18524,2,0,0.0,False
18525,4,0,0.0,False
18526,1,0,0.0,False
18527,4,0,0.0,False
18528,4,0,0.0,False
