005930,semiconductor,565873.35,668,2026-03-27
005930,biotech,736036.07,694,2026-03-12
000660,semiconductor,758567.04,496,2026-04-05
005930,semiconductor,883236.05,533,2026-02-17
035420,internet,537257.3,629,2026-04-20
068270,biotech,609294.95,771,2026-04-06
035420,semiconductor,584576.11,416,2026-03-27
035420,semiconductor,394154.68,474,2026-03-21
000660,internet,437205.0,956,2026-03-15
068270,internet,958244.79,57,2026-03-09
068270,semiconductor,467192.33,890,2026-01-08
035420,internet,889291.52,452,2026-01-13
035420,biotech,259708.21,729,2026-02-22
005930,biotech,736571.61,575,2026-02-10
068270,biotech,662246.76,213,2026-02-09
068270,internet,250169.72,66,2026-02-15
035420,internet,240618.47,803,2026-01-08
035420,biotech,63599.51,74,2026-04-25
005930,semiconductor,115578.06,150,2026-04-08
005930,semiconductor,777810.14,685,2026-03-02
035420,internet,513246.42,951,2026-02-04
000660,internet,112709.35,364,2026-04-03
000660,semiconductor,950303.62,299,2026-01-19
035420,biotech,334587.39,945,2026-01-23
000660,biotech,280119.66,367,2026-04-02
000660,biotech,432729.62,120,2026-03-28
000660,internet,431240.72,224,2026-02-24
000660,internet,910805.45,742,2026-03-21
035420,semiconductor,571531.43,679,2026-01-13
005930,internet,389923.38,322,2026-01-22
035420,semiconductor,733801.88,553,2026-02-10
000660,biotech,118187.02,169,2026-02-14
000660,biotech,831408.05,417,2026-03-22
000660,internet,163956.01,68,2026-03-08
000660,internet,200692.94,299,2026-02-24
000660,internet,101615.43,725,2026-01-15
005930,internet,229587.55,870,2026-02-18
068270,biotech,721627.66,352,2026-04-18
068270,semiconductor,373352.21,949,2026-01-28
035420,semiconductor,392222.22,668,2026-01-27
000660,biotech,897278.54,150,2026-03-17
000660,internet,134825.05,707,2026-03-26
005930,semiconductor,933662.42,738,2026-04-23
000660,internet,208605.43,926,2026-03-13
005930,semiconductor,314517.44,532,2026-01-04
035420,semiconductor,333149.6,542,2026-04-19
035420,semiconductor,95776.71,110,2026-02-16
035420,semiconductor,502169.34,505,2026-02-14
035420,semiconductor,99737.27,22,2026-02-05
005930,internet,733671.13,658,2026-01-06
035420,biotech,886148.9,109,2026-01-23
005930,semiconductor,330536.4,737,2026-04-07
068270,biotech,750241.72,335,2026-04-12
005930,biotech,239254.51,365,2026-01-28
035420,internet,683523.33,58,2026-02-22
000660,semiconductor,304213.04,62,2026-02-14
005930,semiconductor,915515.27,779,2026-02-17
068270,biotech,442960.54,930,2026-03-15
000660,semiconductor,910762.59,893,2026-04-11
005930,biotech,543080.67,239,2026-01-20
035420,internet,258815.08,613,2026-02-12
035420,biotech,66100.28,708,2026-03-09
000660,semiconductor,302303.69,745,2026-01-25
005930,internet,542062.5,765,2026-01-12
068270,internet,679856.98,982,2026-03-04
035420,internet,72415.22,340,2026-04-01
035420,semiconductor,326587.04,54,2026-02-27
068270,internet,724628.66,166,2026-02-02
068270,semiconductor,760072.19,480,2026-04-26
068270,biotech,990698.45,640,2026-01-24
068270,biotech,662361.62,809,2026-04-22
005930,semiconductor,264112.2,501,2026-03-10
005930,biotech,854834.72,516,2026-01-19
035420,semiconductor,820567.58,369,2026-04-15
035420,internet,296909.73,58,2026-03-20
000660,biotech,496488.85,568,2026-03-09
000660,biotech,705591.73,891,2026-01-20
068270,semiconductor,475289.75,575,2026-01-18
000660,internet,773033.89,745,2026-01-26
005930,biotech,122427.26,303,2026-02-22
000660,biotech,569516.66,311,2026-01-03
000660,biotech,473264.56,437,2026-01-11
068270,semiconductor,180149.11,340,2026-01-18
035420,internet,279878.27,591,2026-01-16
068270,internet,523324.2,705,2026-04-27
000660,biotech,591062.79,148,2026-01-25
000660,internet,217290.7,879,2026-02-18
000660,biotech,230602.27,892,2026-01-27
005930,biotech,713395.6,820,2026-01-16
000660,biotech,769444.7,150,2026-02-08
000660,internet,270437.84,436,2026-03-17
035420,biotech,783045.57,95,2026-04-09
005930,biotech,795199.82,997,2026-04-28
000660,internet,652645.5,737,2026-02-28
068270,biotech,538949.44,953,2026-03-22
005930,internet,77711.28,460,2026-04-13
005930,biotech,906313.94,447,2026-04-23
035420,biotech,993592.26,681,2026-01-07
005930,internet,422835.28,638,2026-02-03
035420,semiconductor,472147.08,867,2026-02-17
000660,semiconductor,288451.31,989,2026-01-27
000660,semiconductor,278378.97,67,2026-02-13
068270,internet,530660.01,724,2026-01-09
005930,biotech,958504.09,287,2026-02-24
005930,semiconductor,952936.21,718,2026-04-11
068270,internet,456126.74,597,2026-02-19
035420,semiconductor,385397.87,312,2026-03-07
000660,semiconductor,448475.59,141,2026-03-10
068270,internet,567280.48,118,2026-01-08
005930,internet,614112.36,567,2026-04-14
005930,internet,115557.21,280,2026-03-05
005930,internet,140300.39,292,2026-04-04
000660,semiconductor,782566.68,13,2026-03-02
005930,semiconductor,562139.83,257,2026-04-23
005930,semiconductor,422232.77,190,2026-02-09
005930,semiconductor,445737.54,575,2026-02-05
005930,biotech,240532.24,624,2026-02-21
005930,internet,888597.66,351,2026-03-04
068270,biotech,745138.5,429,2026-03-09
005930,semiconductor,451497.74,315,2026-02-05
005930,internet,307866.65,194,2026-02-16
035420,internet,816358.84,560,2026-04-24
000660,semiconductor,565347.45,977,2026-01-16
035420,internet,567272.11,211,2026-04-27
000660,internet,541716.49,986,2026-03-10
000660,semiconductor,393624.74,569,2026-04-15
005930,internet,771055.02,111,2026-01-01
035420,semiconductor,213484.77,90,2026-01-24
000660,internet,728610.3,900,2026-02-01
035420,internet,168868.99,518,2026-02-25
005930,biotech,816717.36,486,2026-01-13
000660,biotech,681888.88,254,2026-03-17
035420,semiconductor,740703.92,184,2026-01-23
068270,semiconductor,346384.82,483,2026-03-04
068270,biotech,65258.77,52,2026-04-03
068270,biotech,718514.79,279,2026-02-23
068270,internet,526033.49,911,2026-01-01
005930,internet,458116.15,462,2026-03-16
000660,semiconductor,963437.67,967,2026-03-19
068270,internet,885373.97,98,2026-04-04
068270,internet,350722.18,31,2026-03-25
005930,internet,347220.0,384,2026-03-18
068270,internet,910782.71,219,2026-04-16
068270,semiconductor,571415.73,135,2026-01-11
005930,internet,441072.69,911,2026-01-05
005930,biotech,625229.53,897,2026-03-01
000660,biotech,461128.54,28,2026-02-05
035420,biotech,245131.34,688,2026-04-01
005930,biotech,746812.41,224,2026-02-23
035420,biotech,621047.56,413,2026-01-24
000660,internet,460417.98,578,2026-04-26
000660,semiconductor,978249.02,331,2026-02-26
005930,biotech,577720.65,91,2026-02-20
005930,semiconductor,379197.96,213,2026-03-27
035420,biotech,540950.44,812,2026-04-02
068270,biotech,705289.91,163,2026-03-23
035420,internet,121804.43,239,2026-04-27
005930,biotech,711007.6,412,2026-04-03
035420,biotech,304031.93,811,2026-02-03
000660,internet,585476.97,82,2026-01-16
000660,semiconductor,549468.41,68,2026-04-02
005930,semiconductor,161212.74,994,2026-02-21
035420,internet,749708.47,569,2026-01-27
068270,biotech,643944.53,423,2026-01-13
068270,semiconductor,64625.15,77,2026-03-17
005930,internet,959701.96,429,2026-01-13
000660,biotech,752437.82,271,2026-04-06
005930,biotech,57903.95,63,2026-02-03
068270,internet,130086.25,418,2026-04-15
035420,semiconductor,537090.07,932,2026-02-19
068270,semiconductor,569532.17,50,2026-02-18
068270,semiconductor,136821.91,378,2026-01-23
035420,internet,78028.85,746,2026-01-14
005930,internet,285181.78,305,2026-03-18
035420,biotech,626395.14,340,2026-04-18
000660,internet,846567.24,559,2026-03-19
068270,internet,319139.52,513,2026-02-03
000660,biotech,755737.42,897,2026-03-14
068270,internet,782205.4,730,2026-01-06
035420,semiconductor,366926.45,965,2026-04-01
000660,semiconductor,683139.9,577,2026-03-21
000660,semiconductor,880036.77,132,2026-04-06
000660,biotech,666856.21,558,2026-03-28
000660,biotech,525076.11,521,2026-03-26
005930,semiconductor,335993.77,265,2026-03-11
000660,internet,316986.18,12,2026-02-06
000660,semiconductor,297224.77,47,2026-01-16
005930,semiconductor,797196.26,869,2026-01-18
035420,internet,823419.4,605,2026-03-03
068270,semiconductor,57566.18,149,2026-04-27
068270,biotech,558776.12,286,2026-01-26
068270,semiconductor,836710.99,823,2026-04-23
068270,semiconductor,360405.41,186,2026-02-26
035420,semiconductor,352678.51,838,2026-01-06
035420,semiconductor,527975.85,671,2026-01-22
005930,biotech,890157.72,85,2026-03-16
035420,biotech,467250.07,735,2026-01-15
005930,internet,220290.59,567,2026-04-15
068270,internet,458128.16,256,2026-04-21
000660,semiconductor,745781.0,27,2026-02-22
000660,semiconductor,377968.46,647,2026-03-10
035420,biotech,165420.62,124,2026-04-02
005930,biotech,627365.05,215,2026-03-23
035420,biotech,304220.76,127,2026-03-28
068270,internet,579034.52,184,2026-01-01
035420,internet,711608.32,184,2026-02-01
005930,biotech,361174.56,150,2026-02-01
000660,semiconductor,555878.86,214,2026-04-17
005930,semiconductor,370346.25,649,2026-04-26
005930,internet,158571.48,803,2026-01-03
035420,biotech,532414.81,830,2026-01-17
000660,semiconductor,864443.46,260,2026-01-03
035420,semiconductor,647005.13,425,2026-02-28
068270,semiconductor,744750.69,82,2026-04-24
005930,semiconductor,830318.94,345,2026-01-19
068270,internet,321233.34,208,2026-02-19
035420,biotech,434340.22,792,2026-03-11
005930,biotech,418434.79,241,2026-02-19
068270,biotech,113624.93,543,2026-02-12
035420,semiconductor,755927.46,344,2026-04-20
005930,semiconductor,120400.15,843,2026-01-13
000660,internet,269971.01,230,2026-03-10
005930,internet,259105.76,703,2026-02-08
035420,internet,401095.49,516,2026-04-20
035420,biotech,382447.69,105,2026-03-11
000660,biotech,850209.23,914,2026-04-28
000660,semiconductor,148494.65,57,2026-01-04
068270,semiconductor,604527.91,878,2026-04-13
000660,internet,693599.74,509,2026-01-03
005930,internet,639450.1,550,2026-03-07
068270,semiconductor,379614.53,911,2026-01-26
005930,internet,625141.17,798,2026-04-26
068270,biotech,599866.42,479,2026-02-10
068270,biotech,444222.65,276,2026-02-16
068270,internet,226104.14,246,2026-03-02
000660,biotech,912446.59,309,2026-03-15
068270,semiconductor,605434.69,187,2026-04-19
000660,internet,676535.23,745,2026-01-06
005930,internet,654923.63,972,2026-02-01
000660,semiconductor,834621.82,926,2026-02-14
005930,internet,615538.1,799,2026-02-07
005930,internet,830565.54,489,2026-03-23
000660,biotech,714001.39,213,2026-01-28
068270,semiconductor,490790.62,543,2026-02-21
068270,internet,833110.55,837,2026-04-14
000660,biotech,457535.69,375,2026-03-24
068270,internet,905912.85,113,2026-01-06
000660,biotech,760604.5,191,2026-01-06
068270,internet,998947.98,308,2026-01-27
068270,semiconductor,865122.11,374,2026-03-03
035420,internet,338828.76,790,2026-01-03
068270,internet,392405.49,508,2026-02-11
000660,internet,126211.13,510,2026-03-22
000660,internet,776135.72,123,2026-01-04
068270,internet,845263.65,244,2026-02-03
035420,semiconductor,871211.58,147,2026-03-25
068270,semiconductor,656406.13,28,2026-03-02
000660,semiconductor,419768.95,285,2026-04-19
035420,internet,932682.54,704,2026-04-05
035420,internet,495820.97,670,2026-04-18
068270,biotech,814193.36,477,2026-02-25
000660,internet,951740.66,198,2026-02-27
035420,biotech,404466.49,480,2026-03-21
068270,semiconductor,101671.21,580,2026-03-25
005930,biotech,311523.8,860,2026-01-07
068270,semiconductor,220388.21,981,2026-02-22
000660,internet,480265.52,439,2026-02-18
068270,biotech,790147.46,384,2026-03-11
035420,biotech,701415.52,175,2026-03-28
068270,biotech,431792.84,982,2026-02-05
005930,biotech,660448.73,447,2026-02-11
068270,internet,99389.88,17,2026-01-08
000660,biotech,919888.62,349,2026-04-23
068270,biotech,676093.14,528,2026-04-13
035420,internet,699281.09,164,2026-01-23
068270,internet,168959.53,188,2026-04-05
000660,semiconductor,641499.01,640,2026-01-08
035420,internet,787115.96,375,2026-04-28
035420,semiconductor,976575.98,954,2026-01-10
000660,semiconductor,130848.31,532,2026-02-18
035420,biotech,267897.49,285,2026-02-06
068270,biotech,121080.14,792,2026-01-20
035420,semiconductor,771327.88,817,2026-04-08
068270,internet,808378.54,119,2026-04-08
005930,biotech,69494.77,659,2026-03-28
005930,semiconductor,337355.08,45,2026-01-26
000660,internet,787963.17,175,2026-03-24
035420,internet,143653.78,40,2026-03-11
068270,biotech,813614.65,462,2026-04-06
000660,biotech,346105.34,949,2026-04-28
000660,internet,128158.71,256,2026-03-10
005930,internet,104129.79,193,2026-02-09
000660,semiconductor,379709.25,539,2026-03-12
068270,semiconductor,869092.82,280,2026-03-23
035420,semiconductor,989978.57,402,2026-04-20
000660,internet,546622.13,854,2026-04-09
035420,biotech,846318.9,336,2026-01-03
068270,biotech,167070.95,816,2026-04-27
005930,biotech,908133.11,886,2026-01-17
005930,biotech,589340.95,197,2026-02-14
035420,biotech,268335.39,560,2026-04-25
005930,internet,184162.37,431,2026-04-28
005930,biotech,861547.75,652,2026-01-22
000660,biotech,623658.43,431,2026-04-23
068270,biotech,185851.07,215,2026-04-03
000660,internet,899285.94,85,2026-01-27
035420,semiconductor,806130.07,711,2026-04-25
035420,semiconductor,290013.73,734,2026-02-20
035420,internet,300084.98,534,2026-01-10
000660,semiconductor,645962.49,726,2026-01-22
068270,semiconductor,576620.6,982,2026-01-24
000660,biotech,951077.8,288,2026-02-08
068270,internet,276239.32,708,2026-01-07
005930,semiconductor,783890.47,710,2026-04-23
000660,biotech,458485.95,922,2026-02-07
005930,biotech,427972.42,103,2026-02-13
035420,semiconductor,774748.67,633,2026-03-17
068270,internet,634372.68,210,2026-04-10
068270,internet,167230.77,393,2026-04-01
005930,semiconductor,847221.38,10,2026-04-03
035420,biotech,254725.72,809,2026-03-12
005930,semiconductor,156013.35,962,2026-04-08
035420,biotech,710843.42,116,2026-04-10
000660,internet,763231.17,692,2026-03-17
005930,biotech,693523.47,862,2026-04-23
068270,biotech,397591.52,623,2026-01-13
068270,internet,548498.86,242,2026-01-03
035420,internet,327890.6,158,2026-03-02
035420,internet,655239.97,282,2026-02-19
068270,biotech,330871.81,559,2026-03-05
035420,biotech,313591.45,308,2026-04-26
005930,biotech,730247.47,114,2026-04-23
068270,biotech,804756.78,261,2026-03-14
068270,internet,857057.5,947,2026-02-16
068270,semiconductor,938710.29,977,2026-04-16
000660,biotech,108718.04,146,2026-03-16
068270,internet,192948.66,663,2026-01-25
035420,biotech,229923.75,929,2026-02-22
000660,semiconductor,763618.28,969,2026-04-10
035420,internet,329553.4,204,2026-02-27
068270,semiconductor,56534.06,469,2026-01-21
068270,biotech,731264.54,992,2026-03-18
068270,internet,330318.73,697,2026-03-16
005930,biotech,231079.34,679,2026-03-26
005930,semiconductor,869978.76,637,2026-02-21
000660,semiconductor,554882.17,303,2026-01-15
