invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
377354,Desk Lamp,41,2021-04-13 09:00,60.25,0.44,7.92,Electronics,Online,Not Returned,Medium,2470.25,VIP
534368,Blue Pen,33,2021-04-14 00:00,72.54,0.18,13.4,Electronics,In-store,Not Returned,Medium,2393.82,VIP
980979,Office Chair,17,2021-04-14 11:00,75.28,0.22,17.4,Electronics,In-store,Not Returned,Medium,1279.76,VIP
313596,Backpack,19,2021-04-14 23:00,63.21,0.15,5.07,Electronics,Online,Not Returned,High,1200.99,VIP
945308,Wireless Mouse,33,2021-04-15 06:00,55.92,0.07,10.53,Electronics,In-store,Returned,Medium,1845.36,VIP
970229,Wall Clock,35,2021-04-15 09:00,47.39,0.19,27.87,Electronics,Online,Not Returned,Low,1658.65,VIP
110514,Headphones,29,2021-04-16 11:00,97.17,0.17,26.98,Electronics,In-store,Not Returned,High,2817.93,VIP
933147,Desk Lamp,48,2021-04-16 16:00,34.72,0.08,16.86,Electronics,Online,Not Returned,Low,1666.56,VIP
728373,Wireless Mouse,37,2021-04-16 19:00,34.95,0.37,26.09,Electronics,Online,Not Returned,High,1293.15,VIP
738103,Desk Lamp,33,2021-04-17 05:00,50.84,0.42,9.96,Electronics,Online,Not Returned,High,1677.72,VIP
241488,Desk Lamp,48,2021-04-17 20:00,90.3,0.23,8.04,Electronics,Online,Returned,Medium,4334.4,VIP
758772,Blue Pen,42,2021-04-17 21:00,26.77,0.38,27.11,Electronics,Online,Not Returned,Medium,1124.34,VIP
309097,T-shirt,24,2021-04-18 05:00,99.9,0.21,13.68,Electronics,Online,Not Returned,High,2397.6000000000004,VIP
993061,T-shirt,44,2021-04-18 17:00,38.17,0.41,23.6,Electronics,Online,Not Returned,Low,1679.48,VIP
471557,Office Chair,36,2021-04-19 05:00,61.27,0.13,14.58,Electronics,Online,Not Returned,High,2205.7200000000003,VIP
945753,Wall Clock,31,2021-04-19 14:00,55.33,0.11,20.02,Electronics,Online,Not Returned,Low,1715.23,VIP
382533,Wall Clock,22,2021-04-19 15:00,91.34,0.38,24.06,Electronics,Online,Not Returned,Low,2009.48,VIP
793539,Desk Lamp,27,2021-04-19 23:00,60.63,0.04,18.47,Electronics,Online,Not Returned,Low,1637.01,VIP
505257,USB Cable,33,2021-04-20 10:00,47.71,0.16,28.62,Electronics,Online,Not Returned,Low,1574.43,VIP
170793,Desk Lamp,47,2021-04-21 00:00,69.22,0.28,27.01,Electronics,Online,Returned,High,3253.34,VIP
178113,Wall Clock,38,2021-04-21 23:00,47.95,0.03,9.36,Electronics,In-store,Not Returned,Low,1822.1,VIP
386268,Notebook,24,2021-04-22 06:00,85.27,0.36,6.89,Electronics,Online,Not Returned,Medium,2046.48,VIP
346549,Notebook,18,2021-04-22 12:00,90.97,0.22,12.12,Electronics,In-store,Not Returned,High,1637.46,VIP
737514,Blue Pen,22,2021-04-23 13:00,73.48,0.01,17.87,Electronics,In-store,Not Returned,Medium,1616.5600000000002,VIP
229065,T-shirt,21,2021-04-23 23:00,50.95,0.12,22.69,Electronics,In-store,Not Returned,High,1069.95,VIP
515769,T-shirt,42,2021-04-24 14:00,45.83,0.08,17.23,Electronics,In-store,Not Returned,Low,1924.86,VIP
964631,USB Cable,38,2021-04-24 22:00,26.4,0.49,29.53,Electronics,In-store,Not Returned,Low,1003.2,VIP
720160,White Mug,32,2021-04-25 08:00,42.82,0.33,11.03,Electronics,In-store,Returned,Low,1370.24,VIP
392552,Blue Pen,-16,2021-04-26 02:00,-89.6,1.8449727093602144,,Electronics,In-store,Not Returned,High,1433.6,VIP
246479,T-shirt,14,2021-04-26 04:00,98.19,0.2,19.36,Electronics,Online,Returned,High,1374.66,VIP
910194,T-shirt,26,2021-04-26 13:00,71.14,0.14,22.87,Electronics,In-store,Not Returned,High,1849.64,VIP
632860,Office Chair,37,2021-04-27 00:00,72.21,0.26,12.58,Electronics,Online,Not Returned,High,2671.77,VIP
787635,Wall Clock,25,2021-04-27 04:00,46.21,0.33,24.4,Electronics,Online,Not Returned,Low,1155.25,VIP
718532,T-shirt,20,2021-04-27 11:00,71.92,0.04,25.66,Electronics,Online,Not Returned,High,1438.4,VIP
353516,White Mug,19,2021-04-27 13:00,59.59,0.12,23.05,Electronics,Online,Returned,Medium,1132.21,VIP
832760,Desk Lamp,27,2021-04-27 14:00,51.83,0.27,12.72,Electronics,In-store,Not Returned,High,1399.41,VIP
822321,Wall Clock,45,2021-04-27 16:00,30.44,0.32,20.1,Electronics,In-store,Not Returned,Medium,1369.8,VIP
476826,Wireless Mouse,40,2021-04-27 18:00,75.41,0.01,29.81,Electronics,Online,Not Returned,Medium,3016.4,VIP
905408,Wall Clock,21,2021-04-27 21:00,87.95,0.37,16.91,Electronics,In-store,Not Returned,Medium,1846.95,VIP
986226,T-shirt,44,2021-04-27 23:00,50.05,0.21,11.92,Electronics,Online,Returned,Medium,2202.2,VIP
870488,USB Cable,49,2021-04-28 13:00,89.59,0.06,22.42,Electronics,In-store,Not Returned,High,4389.91,VIP
310536,T-shirt,39,2021-04-28 15:00,62.22,0.13,18.39,Electronics,Online,Not Returned,Low,2426.58,VIP
931080,Notebook,-28,2021-04-29 03:00,-68.95,1.5436977796733364,,Electronics,In-store,Not Returned,Low,1930.6,VIP
304580,White Mug,29,2021-04-29 15:00,62.65,0.02,19.4,Electronics,Online,Not Returned,Medium,1816.85,VIP
574081,Office Chair,46,2021-04-29 17:00,82.37,0.19,13.36,Electronics,In-store,Not Returned,High,3789.02,VIP
684436,Notebook,35,2021-04-29 22:00,74.19,0.05,6.67,Electronics,Online,Not Returned,High,2596.65,VIP
933358,Office Chair,37,2021-04-29 23:00,99.01,0.49,18.59,Electronics,Online,Not Returned,High,3663.37,VIP
357231,Office Chair,41,2021-04-30 08:00,40.81,0.12,8.14,Electronics,In-store,Not Returned,Medium,1673.21,VIP
690642,Desk Lamp,43,2021-04-30 12:00,91.6,0.26,14.1,Electronics,In-store,Not Returned,Medium,3938.8,VIP
658180,Blue Pen,38,2021-04-30 15:00,33.5,0.36,14.45,Electronics,Online,Returned,Medium,1273.0,VIP
181238,White Mug,12,2021-05-01 04:00,94.27,0.06,9.99,Electronics,Online,Not Returned,Medium,1131.24,VIP
325825,Notebook,33,2021-05-01 05:00,32.12,0.12,14.56,Electronics,Online,Not Returned,Medium,1059.9599999999998,VIP
736438,USB Cable,48,2021-05-02 00:00,98.58,0.13,14.75,Electronics,In-store,Returned,Medium,4731.84,VIP
574768,Blue Pen,49,2021-05-02 04:00,95.03,0.21,9.66,Electronics,In-store,Not Returned,Medium,4656.47,VIP
724762,USB Cable,47,2021-05-02 11:00,56.09,0.4,29.73,Electronics,Online,Not Returned,Medium,2636.23,VIP
719212,Wall Clock,12,2021-05-02 18:00,99.31,0.02,12.64,Electronics,In-store,Not Returned,Medium,1191.72,VIP
394366,Wall Clock,-42,2021-05-02 23:00,-83.51,0.23,,Electronics,In-store,Not Returned,Low,3507.42,VIP
649656,Wireless Mouse,23,2021-05-03 11:00,94.43,0.25,6.1,Electronics,In-store,Not Returned,Low,2171.8900000000003,VIP
100801,Office Chair,46,2021-05-03 18:00,25.35,0.31,22.33,Electronics,Online,Not Returned,High,1166.1,VIP
398113,USB Cable,41,2021-05-04 00:00,86.73,0.23,28.85,Electronics,In-store,Not Returned,Medium,3555.9300000000003,VIP
261792,Headphones,-14,2021-05-04 06:00,-87.7,1.4370884590971094,,Electronics,Online,Returned,High,1227.8,VIP
319188,T-shirt,34,2021-05-04 12:00,44.43,0.14,26.45,Electronics,Online,Not Returned,Low,1510.62,VIP
256810,Desk Lamp,48,2021-05-04 22:00,71.27,0.07,5.96,Electronics,Online,Not Returned,High,3420.96,VIP
633857,Desk Lamp,44,2021-05-05 07:00,32.35,0.2,22.77,Electronics,Online,Not Returned,Medium,1423.4,VIP
319894,Desk Lamp,42,2021-05-05 15:00,95.55,0.35,22.03,Electronics,Online,Not Returned,Low,4013.1,VIP
656357,Wall Clock,30,2021-05-05 19:00,68.96,0.16,6.53,Electronics,Online,Not Returned,Low,2068.8,VIP
968173,Office Chair,24,2021-05-05 20:00,50.7,0.36,19.93,Electronics,Online,Not Returned,Low,1216.8000000000002,VIP
245006,USB Cable,44,2021-05-05 23:00,57.1,0.07,18.96,Electronics,Online,Not Returned,Low,2512.4,VIP
531231,White Mug,28,2021-05-06 15:00,63.53,0.38,10.98,Electronics,In-store,Not Returned,High,1778.84,VIP
218104,Wireless Mouse,39,2021-05-06 20:00,56.83,0.29,10.87,Electronics,In-store,Not Returned,Low,2216.37,VIP
112818,Blue Pen,20,2021-05-06 21:00,68.94,0.13,20.19,Electronics,In-store,Not Returned,Low,1378.8,VIP
708278,Headphones,27,2021-05-07 03:00,59.93,0.24,26.34,Electronics,In-store,Not Returned,High,1618.11,VIP
309966,USB Cable,26,2021-05-07 04:00,52.96,0.17,22.14,Electronics,In-store,Not Returned,High,1376.96,VIP
145784,Wall Clock,15,2021-05-07 06:00,68.51,0.49,15.72,Electronics,Online,Not Returned,Low,1027.65,VIP
921391,Backpack,17,2021-05-07 09:00,68.79,0.27,21.47,Electronics,In-store,Not Returned,Low,1169.43,VIP
355564,USB Cable,47,2021-05-07 11:00,87.1,0.5,28.9,Electronics,In-store,Not Returned,High,4093.7,VIP
840126,Backpack,36,2021-05-07 15:00,35.22,0.13,10.32,Electronics,Online,Returned,Low,1267.92,VIP
159072,Wall Clock,24,2021-05-08 05:00,73.84,0.48,5.91,Electronics,Online,Not Returned,Low,1772.16,VIP
489962,Backpack,42,2021-05-08 14:00,74.27,0.36,11.55,Electronics,Online,Not Returned,High,3119.34,VIP
378060,Headphones,45,2021-05-08 18:00,85.35,0.42,22.93,Electronics,In-store,Not Returned,Medium,3840.75,VIP
416689,T-shirt,33,2021-05-09 01:00,64.13,0.15,26.7,Electronics,In-store,Returned,High,2116.29,VIP
116304,Headphones,20,2021-05-09 06:00,97.15,0.23,9.0,Electronics,In-store,Not Returned,Medium,1943.0,VIP
824071,T-shirt,40,2021-05-09 09:00,85.79,0.18,6.8,Electronics,In-store,Not Returned,Medium,3431.6000000000004,VIP
210777,Desk Lamp,48,2021-05-09 10:00,84.93,0.37,23.7,Electronics,In-store,Not Returned,High,4076.64,VIP
354174,USB Cable,20,2021-05-09 18:00,65.3,0.07,21.02,Electronics,In-store,Not Returned,Low,1306.0,VIP
416783,USB Cable,18,2021-05-12 15:00,72.26,0.43,11.45,Electronics,Online,Returned,High,1300.68,VIP
538895,White Mug,36,2021-05-13 03:00,77.45,0.38,26.18,Electronics,Online,Not Returned,Medium,2788.2000000000003,VIP
486354,White Mug,33,2021-05-13 22:00,54.1,0.03,18.18,Electronics,Online,Not Returned,Medium,1785.3,VIP
187566,T-shirt,25,2021-05-14 02:00,62.77,0.35,21.51,Electronics,Online,Not Returned,High,1569.25,VIP
956051,Desk Lamp,49,2021-05-14 14:00,77.77,0.21,17.97,Electronics,Online,Not Returned,High,3810.73,VIP
355539,Blue Pen,41,2021-05-15 02:00,75.72,0.02,9.98,Electronics,Online,Not Returned,High,3104.52,VIP
853696,Wireless Mouse,33,2021-05-15 08:00,78.99,0.03,7.41,Electronics,Online,Not Returned,Low,2606.67,VIP
122369,Wireless Mouse,23,2021-05-15 12:00,93.48,0.17,6.14,Electronics,Online,Not Returned,Medium,2150.04,VIP
491413,Office Chair,38,2021-05-15 18:00,62.24,0.49,25.14,Electronics,In-store,Not Returned,High,2365.12,VIP
367439,Wall Clock,21,2021-05-15 19:00,87.36,0.42,25.54,Electronics,In-store,Not Returned,High,1834.56,VIP
971061,Office Chair,41,2021-05-16 00:00,39.49,0.08,5.74,Electronics,Online,Not Returned,High,1619.09,VIP
224034,Notebook,29,2021-05-16 01:00,97.48,0.4,14.26,Electronics,In-store,Not Returned,Low,2826.92,VIP
792272,Wall Clock,49,2021-05-16 12:00,91.28,0.48,9.68,Electronics,Online,Not Returned,Medium,4472.72,VIP
462578,Blue Pen,22,2021-05-16 21:00,58.61,0.48,14.79,Electronics,Online,Not Returned,High,1289.42,VIP
536572,Backpack,19,2021-05-16 23:00,69.31,0.24,18.3,Electronics,In-store,Not Returned,Low,1316.89,VIP
560258,Wall Clock,21,2021-05-17 01:00,59.0,0.23,24.22,Electronics,Online,Not Returned,Medium,1239.0,VIP
937742,Office Chair,26,2021-05-17 02:00,91.12,0.12,5.29,Electronics,Online,Returned,Low,2369.12,VIP
364954,Notebook,20,2021-05-17 13:00,92.34,0.01,16.13,Electronics,Online,Not Returned,High,1846.8,VIP
308271,Backpack,38,2021-05-17 15:00,53.98,0.37,25.69,Electronics,Online,Not Returned,Low,2051.24,VIP
834782,Desk Lamp,39,2021-05-19 10:00,46.46,0.39,16.89,Electronics,Online,Returned,High,1811.94,VIP
318431,White Mug,33,2021-05-19 16:00,69.09,0.03,19.56,Electronics,In-store,Not Returned,Low,2279.9700000000003,VIP
194488,Desk Lamp,33,2021-05-20 03:00,48.01,0.22,14.6,Electronics,Online,Not Returned,High,1584.33,VIP
768036,Wall Clock,38,2021-05-20 07:00,98.34,0.14,6.64,Electronics,Online,Not Returned,High,3736.92,VIP
766775,Wireless Mouse,39,2021-05-21 06:00,68.19,0.35,22.12,Electronics,Online,Returned,Medium,2659.41,VIP
832558,Wall Clock,31,2021-05-21 09:00,68.84,0.26,28.41,Electronics,Online,Not Returned,Medium,2134.04,VIP
607730,Desk Lamp,48,2021-05-21 10:00,80.86,0.42,13.69,Electronics,In-store,Not Returned,Medium,3881.28,VIP
325864,Office Chair,13,2021-05-23 04:00,97.61,0.19,11.95,Electronics,In-store,Returned,High,1268.93,VIP
742064,USB Cable,49,2021-05-23 09:00,89.78,0.13,22.42,Electronics,Online,Returned,Medium,4399.22,VIP
279428,T-shirt,41,2021-05-23 14:00,76.68,0.09,5.47,Electronics,In-store,Returned,Low,3143.88,VIP
975729,Headphones,-49,2021-05-23 16:00,-62.66,1.7565197972453113,,Electronics,In-store,Not Returned,Low,3070.34,VIP
668423,Wireless Mouse,43,2021-05-23 21:00,86.36,0.28,17.75,Electronics,In-store,Returned,Medium,3713.48,VIP
137067,Blue Pen,39,2021-05-23 22:00,69.87,0.24,13.91,Electronics,Online,Not Returned,High,2724.9300000000003,VIP
369580,Wireless Mouse,45,2021-05-26 17:00,54.79,0.04,13.37,Electronics,Online,Not Returned,High,2465.55,VIP
874008,Headphones,18,2021-05-27 01:00,99.44,0.24,5.87,Electronics,In-store,Not Returned,High,1789.92,VIP
580338,Backpack,30,2021-05-27 11:00,66.91,0.32,24.79,Electronics,Online,Not Returned,Low,2007.3,VIP
143988,Backpack,47,2021-05-27 15:00,41.96,0.39,15.38,Electronics,Online,Not Returned,High,1972.12,VIP
335132,Wireless Mouse,48,2021-05-28 08:00,89.19,0.4,7.5,Electronics,Online,Returned,High,4281.12,VIP
824276,Headphones,46,2021-05-28 14:00,44.85,0.4,29.47,Electronics,In-store,Not Returned,Low,2063.1,VIP
430328,Desk Lamp,49,2021-05-30 04:00,88.09,0.49,7.0,Electronics,Online,Not Returned,High,4316.41,VIP
869362,Blue Pen,42,2021-05-30 18:00,71.06,0.02,5.7,Electronics,Online,Not Returned,High,2984.52,VIP
143013,Backpack,14,2021-05-31 16:00,94.8,0.39,22.98,Electronics,Online,Not Returned,Medium,1327.2,VIP
231436,Wall Clock,29,2021-06-01 06:00,83.62,0.34,24.64,Electronics,Online,Not Returned,Low,2424.98,VIP
703760,Wall Clock,40,2021-06-01 15:00,50.77,0.5,29.53,Electronics,In-store,Not Returned,High,2030.8,VIP
361674,Notebook,25,2021-06-01 19:00,61.31,0.05,26.37,Electronics,In-store,Not Returned,Low,1532.75,VIP
107928,Desk Lamp,27,2021-06-02 06:00,61.52,0.33,12.4,Electronics,Online,Not Returned,Low,1661.0400000000002,VIP
179064,Wireless Mouse,32,2021-06-02 12:00,80.31,0.15,28.77,Electronics,In-store,Not Returned,Medium,2569.92,VIP
181060,Blue Pen,47,2021-06-02 22:00,79.67,0.29,24.81,Electronics,Online,Not Returned,Medium,3744.49,VIP
777751,Desk Lamp,44,2021-06-03 05:00,52.39,0.42,22.83,Electronics,Online,Not Returned,High,2305.16,VIP
245152,Notebook,39,2021-06-03 09:00,26.25,0.03,15.11,Electronics,Online,Not Returned,Medium,1023.75,VIP
967050,Wall Clock,17,2021-06-03 10:00,95.34,0.08,9.06,Electronics,In-store,Not Returned,Medium,1620.78,VIP
635888,Headphones,30,2021-06-03 18:00,56.3,0.45,19.49,Electronics,In-store,Not Returned,High,1689.0,VIP
872718,Blue Pen,28,2021-06-03 20:00,49.35,0.13,5.64,Electronics,In-store,Not Returned,Low,1381.8,VIP
839860,USB Cable,16,2021-06-03 23:00,84.2,0.27,16.62,Electronics,In-store,Not Returned,Low,1347.2,VIP
718636,T-shirt,42,2021-06-04 00:00,82.03,0.25,5.96,Electronics,Online,Not Returned,Medium,3445.26,VIP
536421,T-shirt,28,2021-06-04 06:00,78.26,0.29,18.96,Electronics,In-store,Not Returned,Medium,2191.28,VIP
585077,Desk Lamp,38,2021-06-04 08:00,96.49,0.05,23.19,Electronics,In-store,Not Returned,Low,3666.62,VIP
125457,Office Chair,32,2021-06-04 12:00,61.41,0.45,25.19,Electronics,In-store,Not Returned,Low,1965.12,VIP
100559,T-shirt,49,2021-06-04 21:00,94.54,0.11,17.4,Electronics,In-store,Not Returned,Low,4632.46,VIP
343950,White Mug,36,2021-06-05 07:00,64.74,0.49,24.8,Electronics,In-store,Not Returned,Medium,2330.64,VIP
100037,Notebook,42,2021-06-05 09:00,28.38,0.15,23.83,Electronics,In-store,Not Returned,Low,1191.96,VIP
803645,Wall Clock,29,2021-06-05 18:00,56.39,0.44,8.65,Electronics,In-store,Not Returned,Low,1635.31,VIP
952224,Wireless Mouse,43,2021-06-06 11:00,35.17,0.14,15.12,Electronics,Online,Not Returned,High,1512.3100000000002,VIP
554472,Backpack,41,2021-06-06 21:00,74.04,0.5,12.58,Electronics,In-store,Not Returned,High,3035.6400000000003,VIP
704091,Office Chair,31,2021-06-07 00:00,54.76,0.28,11.08,Electronics,Online,Not Returned,Low,1697.56,VIP
890944,Wireless Mouse,16,2021-06-07 18:00,86.09,0.11,14.67,Electronics,Online,Not Returned,Medium,1377.44,VIP
350703,T-shirt,23,2021-06-07 19:00,55.96,0.14,28.79,Electronics,In-store,Not Returned,Low,1287.08,VIP
962219,White Mug,40,2021-06-08 22:00,74.25,0.07,9.19,Electronics,In-store,Not Returned,Low,2970.0,VIP
508916,White Mug,30,2021-06-09 08:00,87.05,0.09,22.19,Electronics,Online,Not Returned,High,2611.5,VIP
167381,Office Chair,44,2021-06-09 21:00,64.21,0.24,22.76,Electronics,Online,Not Returned,Medium,2825.24,VIP
994576,Blue Pen,-20,2021-06-10 11:00,-95.91,1.7073008364454827,,Electronics,In-store,Not Returned,Medium,1918.2,VIP
345840,USB Cable,43,2021-06-10 20:00,83.7,0.01,25.52,Electronics,Online,Not Returned,High,3599.1,VIP
543035,USB Cable,17,2021-06-11 03:00,95.73,0.2,24.5,Electronics,Online,Not Returned,Low,1627.41,VIP
592545,Wireless Mouse,33,2021-06-11 15:00,51.47,0.49,6.8,Electronics,In-store,Not Returned,High,1698.51,VIP
830281,Desk Lamp,34,2021-06-11 20:00,80.47,0.47,16.32,Electronics,In-store,Not Returned,Medium,2735.98,VIP
266129,Wall Clock,48,2021-06-12 15:00,85.63,0.4,11.65,Electronics,In-store,Not Returned,Low,4110.24,VIP
642112,Notebook,46,2021-06-12 21:00,68.91,0.05,20.82,Electronics,Online,Not Returned,Low,3169.86,VIP
148926,USB Cable,44,2021-06-13 00:00,99.81,0.4,20.21,Electronics,In-store,Not Returned,High,4391.64,VIP
794096,White Mug,42,2021-06-13 12:00,69.98,0.32,23.77,Electronics,Online,Not Returned,Medium,2939.1600000000003,VIP
897278,Desk Lamp,34,2021-06-13 20:00,32.09,0.31,25.67,Electronics,Online,Not Returned,High,1091.0600000000002,VIP
466338,Notebook,40,2021-06-14 05:00,73.6,0.07,8.72,Electronics,Online,Not Returned,High,2944.0,VIP
889012,Wall Clock,19,2021-06-14 16:00,96.27,0.4,27.91,Electronics,Online,Not Returned,High,1829.13,VIP
820892,T-shirt,12,2021-06-15 00:00,94.35,0.05,24.32,Electronics,In-store,Not Returned,Medium,1132.1999999999998,VIP
913287,White Mug,23,2021-06-15 04:00,90.88,0.43,8.02,Electronics,In-store,Not Returned,Medium,2090.24,VIP
858272,Blue Pen,24,2021-06-16 08:00,79.89,0.24,17.56,Electronics,In-store,Not Returned,High,1917.36,VIP
411896,Office Chair,21,2021-06-16 12:00,72.02,0.44,12.61,Electronics,In-store,Not Returned,Low,1512.4199999999998,VIP
541209,White Mug,24,2021-06-16 16:00,92.67,0.45,15.37,Electronics,Online,Returned,Low,2224.08,VIP
435076,Blue Pen,21,2021-06-17 07:00,72.9,0.2,18.55,Electronics,Online,Returned,Low,1530.9,VIP
273790,Blue Pen,15,2021-06-17 09:00,81.54,0.2,28.14,Electronics,Online,Not Returned,Low,1223.1,VIP
849045,T-shirt,29,2021-06-18 00:00,95.39,0.45,18.09,Electronics,In-store,Not Returned,Low,2766.31,VIP
923375,Desk Lamp,38,2021-06-18 23:00,89.84,0.06,10.5,Electronics,In-store,Not Returned,High,3413.92,VIP
334456,Desk Lamp,42,2021-06-19 01:00,81.17,0.15,13.38,Electronics,In-store,Not Returned,Low,3409.14,VIP
125825,Desk Lamp,49,2021-06-22 18:00,97.38,0.18,18.1,Electronics,In-store,Not Returned,Medium,4771.62,VIP
725107,Desk Lamp,-24,2021-06-23 14:00,-68.91,1.816381095178777,,Electronics,Online,Not Returned,High,1653.84,VIP
646312,T-shirt,34,2021-06-23 18:00,92.12,0.0,20.33,Electronics,In-store,Not Returned,Medium,3132.08,VIP
757116,USB Cable,49,2021-06-24 04:00,54.54,0.44,17.75,Electronics,In-store,Not Returned,Medium,2672.46,VIP
184821,Headphones,23,2021-06-25 02:00,63.35,0.39,24.88,Electronics,In-store,Not Returned,High,1457.05,VIP
362070,Headphones,41,2021-06-25 11:00,94.92,0.27,15.38,Electronics,Online,Not Returned,High,3891.72,VIP
389194,USB Cable,41,2021-06-26 06:00,28.98,0.16,21.87,Electronics,Online,Not Returned,High,1188.18,VIP
373672,Wall Clock,45,2021-06-26 15:00,33.04,0.32,13.28,Electronics,Online,Not Returned,Low,1486.8,VIP
661424,Notebook,39,2021-06-26 18:00,28.15,0.07,13.45,Electronics,In-store,Not Returned,High,1097.85,VIP
636364,Wall Clock,28,2021-06-26 20:00,84.39,0.37,10.34,Electronics,In-store,Not Returned,High,2362.92,VIP
639473,Wall Clock,27,2021-06-27 09:00,64.58,0.21,9.97,Electronics,Online,Not Returned,High,1743.66,VIP
362530,Blue Pen,42,2021-06-27 13:00,70.41,0.27,7.07,Electronics,Online,Not Returned,Medium,2957.22,VIP
214310,Wireless Mouse,19,2021-06-28 10:00,94.61,0.11,6.79,Electronics,In-store,Not Returned,High,1797.59,VIP
144772,Wall Clock,42,2021-06-28 23:00,78.89,0.04,22.56,Electronics,Online,Not Returned,Medium,3313.38,VIP
614743,Wall Clock,28,2021-06-29 05:00,73.08,0.06,19.47,Electronics,In-store,Not Returned,Low,2046.24,VIP
416855,Backpack,23,2021-06-29 13:00,87.35,0.29,17.14,Electronics,In-store,Not Returned,Medium,2009.05,VIP
693453,Headphones,32,2021-06-30 01:00,89.67,0.43,17.05,Electronics,In-store,Not Returned,Medium,2869.44,VIP
593197,Desk Lamp,48,2021-06-30 03:00,78.21,0.42,20.61,Electronics,Online,Not Returned,Medium,3754.08,VIP
984317,T-shirt,48,2021-06-30 06:00,78.66,0.28,14.7,Electronics,In-store,Not Returned,Medium,3775.68,VIP
816502,Blue Pen,43,2021-07-01 00:00,95.94,0.24,8.62,Electronics,In-store,Not Returned,Low,4125.42,VIP
147361,White Mug,36,2021-07-01 06:00,34.63,0.01,27.75,Electronics,In-store,Not Returned,Medium,1246.68,VIP
296164,Wall Clock,32,2021-07-02 06:00,53.76,0.17,23.4,Electronics,Online,Not Returned,High,1720.32,VIP
456440,Wall Clock,22,2021-07-02 12:00,84.35,0.43,24.13,Electronics,Online,Not Returned,High,1855.7,VIP
889703,T-shirt,40,2021-07-02 23:00,84.89,0.06,19.62,Electronics,In-store,Not Returned,High,3395.6,VIP
430828,Wall Clock,31,2021-07-03 08:00,63.07,0.25,10.66,Electronics,In-store,Not Returned,Medium,1955.17,VIP
316194,Backpack,33,2021-07-03 11:00,94.72,0.33,8.47,Electronics,Online,Not Returned,High,3125.76,VIP
896060,Office Chair,-49,2021-07-04 03:00,-71.26,1.3088991532689165,,Electronics,In-store,Not Returned,Low,3491.74,VIP
104576,Notebook,28,2021-07-04 19:00,83.95,0.3,29.37,Electronics,Online,Returned,Medium,2350.6,VIP
223980,Wireless Mouse,21,2021-07-05 16:00,83.92,0.44,16.31,Electronics,In-store,Not Returned,High,1762.32,VIP
435689,Headphones,27,2021-07-05 22:00,48.83,0.07,21.81,Electronics,In-store,Not Returned,Low,1318.41,VIP
576186,Wall Clock,19,2021-07-06 03:00,68.98,0.1,12.32,Electronics,Online,Not Returned,Low,1310.62,VIP
319073,Office Chair,37,2021-07-06 06:00,86.07,0.24,13.95,Electronics,Online,Not Returned,High,3184.59,VIP
585825,Office Chair,39,2021-07-06 17:00,42.27,0.2,9.49,Electronics,In-store,Not Returned,Medium,1648.5300000000002,VIP
168304,Desk Lamp,27,2021-07-06 23:00,74.54,0.29,6.41,Electronics,Online,Not Returned,High,2012.58,VIP
465750,Blue Pen,48,2021-07-07 00:00,92.85,0.35,12.53,Electronics,In-store,Not Returned,Low,4456.799999999999,VIP
622058,White Mug,36,2021-07-07 07:00,58.16,0.19,9.61,Electronics,In-store,Not Returned,High,2093.76,VIP
345191,White Mug,15,2021-07-07 08:00,73.52,0.06,20.22,Electronics,Online,Not Returned,Low,1102.8,VIP
638411,Blue Pen,34,2021-07-07 23:00,40.92,0.09,9.55,Electronics,Online,Not Returned,Medium,1391.28,VIP
821975,Wireless Mouse,47,2021-07-08 01:00,36.58,0.37,17.18,Electronics,In-store,Not Returned,Low,1719.26,VIP
380488,Notebook,27,2021-07-08 07:00,97.65,0.1,14.99,Electronics,Online,Not Returned,Medium,2636.55,VIP
855137,Notebook,22,2021-07-08 08:00,85.75,0.06,22.17,Electronics,In-store,Not Returned,High,1886.5,VIP
639068,USB Cable,33,2021-07-09 06:00,89.92,0.18,21.79,Electronics,Online,Not Returned,Medium,2967.36,VIP
753939,USB Cable,22,2021-07-09 09:00,72.64,0.32,7.9,Electronics,Online,Not Returned,High,1598.08,VIP
400706,Desk Lamp,18,2021-07-10 11:00,57.32,0.3,21.67,Electronics,In-store,Not Returned,High,1031.76,VIP
316096,Wall Clock,23,2021-07-11 18:00,91.18,0.48,15.36,Electronics,In-store,Not Returned,High,2097.1400000000003,VIP
233964,Wall Clock,29,2021-07-12 14:00,54.73,0.25,14.18,Electronics,In-store,Not Returned,Medium,1587.1699999999998,VIP
914456,Headphones,24,2021-07-13 01:00,52.07,0.29,6.94,Electronics,In-store,Not Returned,High,1249.68,VIP
425499,Desk Lamp,17,2021-07-13 11:00,68.91,0.33,19.32,Electronics,In-store,Not Returned,High,1171.47,VIP
850782,Wireless Mouse,48,2021-07-13 17:00,70.46,0.13,16.28,Electronics,In-store,Not Returned,High,3382.08,VIP
118402,Notebook,25,2021-07-14 00:00,87.19,0.01,6.77,Electronics,Online,Not Returned,Medium,2179.75,VIP
537922,Notebook,44,2021-07-15 08:00,44.67,0.0,12.78,Electronics,In-store,Not Returned,High,1965.48,VIP
