invoiceno,description,quantity,invoicedate,unitprice,discount,shippingcost,category,saleschannel,returnstatus,orderpriority,total_revenue,grade
368718,Blue Pen,36,2021-10-24 11:00,42.05,0.08,11.98,Furniture,Online,Not Returned,High,1513.8,VIP
434937,T-shirt,14,2021-10-24 14:00,95.09,0.06,17.84,Furniture,Online,Returned,High,1331.26,VIP
281980,Wireless Mouse,35,2021-10-25 00:00,99.06,0.1,11.25,Furniture,In-store,Not Returned,High,3467.1,VIP
941847,Office Chair,42,2021-10-25 04:00,57.77,0.29,10.28,Furniture,Online,Not Returned,Medium,2426.34,VIP
911730,Blue Pen,31,2021-10-25 08:00,91.7,0.16,22.1,Furniture,In-store,Not Returned,High,2842.7000000000003,VIP
306329,Notebook,24,2021-10-25 14:00,94.7,0.34,9.37,Furniture,Online,Not Returned,Low,2272.8,VIP
686801,Wireless Mouse,20,2021-10-25 16:00,53.06,0.26,22.79,Furniture,In-store,Not Returned,High,1061.2,VIP
659486,Desk Lamp,34,2021-10-25 20:00,36.46,0.12,6.0,Furniture,Online,Not Returned,High,1239.64,VIP
959983,Notebook,36,2021-10-26 07:00,65.06,0.46,20.46,Furniture,In-store,Returned,High,2342.16,VIP
634940,Blue Pen,13,2021-10-26 17:00,90.75,0.17,16.96,Furniture,In-store,Not Returned,Medium,1179.75,VIP
317201,Backpack,43,2021-10-27 00:00,55.11,0.21,19.19,Furniture,Online,Not Returned,Medium,2369.73,VIP
732549,USB Cable,14,2021-10-27 11:00,87.3,0.4,13.1,Furniture,In-store,Not Returned,High,1222.2,VIP
555139,Backpack,30,2021-10-27 15:00,94.94,0.16,12.49,Furniture,In-store,Not Returned,Low,2848.2,VIP
170560,Wall Clock,34,2021-10-27 16:00,64.65,0.45,20.16,Furniture,In-store,Not Returned,High,2198.1000000000004,VIP
524986,Headphones,43,2021-10-27 20:00,26.1,0.14,13.48,Furniture,Online,Not Returned,Medium,1122.3,VIP
409642,Desk Lamp,36,2021-10-28 12:00,87.75,0.45,16.06,Furniture,Online,Not Returned,Low,3159.0,VIP
522122,Desk Lamp,37,2021-10-28 19:00,54.23,0.44,9.48,Furniture,Online,Not Returned,High,2006.51,VIP
564702,Backpack,37,2021-10-28 21:00,33.96,0.04,20.26,Furniture,Online,Not Returned,High,1256.52,VIP
759285,Wall Clock,24,2021-10-29 06:00,54.69,0.12,20.69,Furniture,Online,Not Returned,Low,1312.56,VIP
418415,Office Chair,42,2021-10-29 15:00,68.08,0.38,6.37,Furniture,Online,Returned,Medium,2859.36,VIP
376109,Notebook,44,2021-10-29 20:00,80.23,0.14,23.74,Furniture,In-store,Not Returned,Medium,3530.1200000000003,VIP
470522,Wireless Mouse,39,2021-10-30 05:00,95.95,0.32,23.76,Furniture,Online,Not Returned,High,3742.05,VIP
715493,White Mug,19,2021-10-30 15:00,65.08,0.47,26.28,Furniture,In-store,Returned,Low,1236.52,VIP
332321,Headphones,41,2021-10-30 16:00,34.45,0.15,12.78,Furniture,Online,Returned,Low,1412.45,VIP
674592,T-shirt,39,2021-10-31 09:00,92.29,0.47,20.46,Furniture,In-store,Not Returned,Medium,3599.3100000000004,VIP
436239,Office Chair,41,2021-10-31 14:00,99.88,0.27,10.99,Furniture,Online,Not Returned,Medium,4095.08,VIP
650755,USB Cable,27,2021-11-02 21:00,62.56,0.19,8.23,Furniture,In-store,Not Returned,High,1689.12,VIP
755408,Headphones,43,2021-11-02 23:00,57.47,0.47,29.28,Furniture,In-store,Not Returned,Medium,2471.21,VIP
339190,Wall Clock,23,2021-11-03 20:00,83.8,0.29,12.15,Furniture,In-store,Not Returned,High,1927.4,VIP
108888,T-shirt,35,2021-11-03 21:00,72.41,0.35,7.2,Furniture,In-store,Not Returned,Medium,2534.35,VIP
349434,Backpack,46,2021-11-04 10:00,69.45,0.42,12.17,Furniture,Online,Not Returned,High,3194.7000000000003,VIP
989602,Headphones,45,2021-11-04 11:00,33.11,0.19,5.11,Furniture,Online,Not Returned,Low,1489.95,VIP
280926,USB Cable,29,2021-11-04 13:00,93.81,0.28,14.26,Furniture,Online,Returned,Medium,2720.49,VIP
279504,Office Chair,17,2021-11-06 03:00,69.82,0.18,25.11,Furniture,In-store,Not Returned,High,1186.9399999999998,VIP
382648,Headphones,46,2021-11-06 06:00,62.25,0.05,16.47,Furniture,Online,Not Returned,Low,2863.5,VIP
121050,Office Chair,32,2021-11-06 09:00,87.2,0.48,5.14,Furniture,In-store,Not Returned,High,2790.4,VIP
676209,Backpack,19,2021-11-06 16:00,81.31,0.09,16.13,Furniture,Online,Not Returned,Medium,1544.89,VIP
139023,Headphones,42,2021-11-07 06:00,75.63,0.23,8.85,Furniture,Online,Not Returned,Medium,3176.46,VIP
547166,Desk Lamp,21,2021-11-07 09:00,96.07,0.48,26.5,Furniture,Online,Returned,High,2017.47,VIP
591112,Headphones,45,2021-11-07 15:00,80.62,0.19,23.91,Furniture,In-store,Returned,Low,3627.9,VIP
669503,USB Cable,35,2021-11-07 16:00,37.4,0.36,15.75,Furniture,Online,Not Returned,High,1309.0,VIP
349045,Backpack,46,2021-11-08 01:00,71.08,0.2,23.38,Furniture,In-store,Not Returned,Low,3269.68,VIP
670517,Backpack,29,2021-11-08 02:00,98.01,0.41,5.11,Furniture,Online,Not Returned,Low,2842.29,VIP
162583,Notebook,43,2021-11-08 04:00,39.49,0.07,18.1,Furniture,Online,Not Returned,High,1698.0700000000002,VIP
953575,Desk Lamp,14,2021-11-09 11:00,73.5,0.19,12.18,Furniture,In-store,Not Returned,Medium,1029.0,VIP
631562,USB Cable,44,2021-11-09 17:00,97.1,0.49,19.19,Furniture,Online,Not Returned,Medium,4272.4,VIP
516706,Office Chair,15,2021-11-10 03:00,68.69,0.22,22.19,Furniture,Online,Not Returned,Low,1030.35,VIP
272507,Notebook,36,2021-11-10 05:00,35.66,0.36,12.57,Furniture,Online,Not Returned,High,1283.7599999999998,VIP
445250,Notebook,-29,2021-11-10 09:00,-78.1,0.37,,Furniture,In-store,Not Returned,High,2264.9,VIP
810419,Wireless Mouse,31,2021-11-10 19:00,78.4,0.22,21.92,Furniture,In-store,Not Returned,Low,2430.4,VIP
971643,White Mug,40,2021-11-10 23:00,71.87,0.14,15.53,Furniture,In-store,Not Returned,Medium,2874.8,VIP
404893,Wall Clock,29,2021-11-11 01:00,61.5,0.31,28.96,Furniture,In-store,Not Returned,High,1783.5,VIP
998342,Desk Lamp,38,2021-11-11 08:00,65.23,0.01,10.38,Furniture,Online,Not Returned,High,2478.74,VIP
637717,Blue Pen,33,2021-11-11 09:00,60.77,0.25,14.04,Furniture,In-store,Not Returned,High,2005.41,VIP
914957,USB Cable,37,2021-11-11 17:00,42.87,0.29,8.08,Furniture,Online,Not Returned,Low,1586.1899999999998,VIP
299888,White Mug,43,2021-11-11 19:00,23.91,0.5,24.67,Furniture,In-store,Not Returned,Medium,1028.13,VIP
519614,Headphones,46,2021-11-12 08:00,54.31,0.33,12.01,Furniture,Online,Not Returned,High,2498.26,VIP
864705,USB Cable,17,2021-11-13 16:00,91.49,0.4,16.3,Furniture,Online,Not Returned,High,1555.33,VIP
742006,USB Cable,26,2021-11-13 17:00,84.99,0.45,10.89,Furniture,Online,Not Returned,High,2209.74,VIP
245711,Office Chair,45,2021-11-14 07:00,87.51,0.14,6.57,Furniture,In-store,Returned,Medium,3937.95,VIP
160481,Notebook,45,2021-11-15 08:00,54.23,0.03,5.79,Furniture,Online,Not Returned,Medium,2440.35,VIP
949760,Wall Clock,43,2021-11-15 11:00,97.41,0.26,19.92,Furniture,Online,Not Returned,Medium,4188.63,VIP
661465,Notebook,30,2021-11-15 17:00,50.93,0.49,11.61,Furniture,Online,Not Returned,High,1527.9,VIP
932985,Wireless Mouse,46,2021-11-16 05:00,95.1,0.39,5.03,Furniture,Online,Not Returned,High,4374.599999999999,VIP
642057,White Mug,46,2021-11-16 22:00,85.08,0.36,18.36,Furniture,Online,Not Returned,Low,3913.68,VIP
660591,USB Cable,21,2021-11-17 07:00,49.31,0.08,22.55,Furniture,Online,Not Returned,High,1035.51,VIP
280394,White Mug,27,2021-11-17 10:00,43.92,0.22,26.73,Furniture,Online,Not Returned,High,1185.84,VIP
678668,Wireless Mouse,39,2021-11-17 20:00,77.23,0.46,9.54,Furniture,In-store,Not Returned,High,3011.9700000000003,VIP
805191,Wireless Mouse,36,2021-11-17 23:00,83.26,0.01,17.49,Furniture,In-store,Not Returned,Medium,2997.36,VIP
963517,Desk Lamp,44,2021-11-18 05:00,51.43,0.44,29.33,Furniture,In-store,Not Returned,Medium,2262.92,VIP
299548,Desk Lamp,32,2021-11-18 17:00,60.72,0.43,14.44,Furniture,Online,Not Returned,Medium,1943.04,VIP
860151,T-shirt,35,2021-11-19 09:00,53.78,0.28,8.3,Furniture,Online,Not Returned,Low,1882.3,VIP
818580,Office Chair,35,2021-11-19 10:00,41.84,0.48,5.26,Furniture,Online,Not Returned,Medium,1464.4,VIP
828993,Office Chair,27,2021-11-19 16:00,62.19,0.36,26.85,Furniture,In-store,Not Returned,Medium,1679.13,VIP
400388,Wireless Mouse,22,2021-11-19 18:00,47.2,0.08,6.12,Furniture,Online,Not Returned,Low,1038.4,VIP
940765,Headphones,36,2021-11-19 20:00,56.16,0.38,6.07,Furniture,In-store,Not Returned,Low,2021.76,VIP
175028,Wireless Mouse,29,2021-11-20 02:00,41.24,0.31,19.55,Furniture,In-store,Not Returned,Low,1195.96,VIP
705507,Wireless Mouse,23,2021-11-20 13:00,68.25,0.11,23.55,Furniture,In-store,Not Returned,Medium,1569.75,VIP
219783,Wireless Mouse,49,2021-11-20 14:00,74.74,0.23,19.27,Furniture,In-store,Not Returned,High,3662.26,VIP
242290,Office Chair,16,2021-11-21 04:00,94.28,0.23,17.32,Furniture,In-store,Not Returned,High,1508.48,VIP
230439,Notebook,38,2021-11-22 01:00,85.75,0.25,16.99,Furniture,In-store,Not Returned,High,3258.5,VIP
876796,Wall Clock,-24,2021-11-23 10:00,-95.2,0.39,,Furniture,In-store,Not Returned,Low,2284.8,VIP
288691,Wireless Mouse,46,2021-11-24 12:00,28.62,0.37,24.72,Furniture,In-store,Not Returned,Medium,1316.52,VIP
924322,Wall Clock,43,2021-11-24 14:00,48.58,0.16,19.99,Furniture,In-store,Not Returned,Low,2088.94,VIP
410495,Wall Clock,13,2021-11-24 18:00,90.72,0.0,25.07,Furniture,In-store,Not Returned,Medium,1179.36,VIP
621817,Blue Pen,49,2021-11-24 23:00,25.22,0.2,8.02,Furniture,Online,Returned,Low,1235.78,VIP
594897,White Mug,-37,2021-11-25 06:00,-71.57,0.38,,Furniture,Online,Not Returned,High,2648.09,VIP
484333,Backpack,46,2021-11-25 07:00,58.4,0.12,10.08,Furniture,In-store,Not Returned,Low,2686.4,VIP
733556,Wireless Mouse,16,2021-11-25 08:00,93.99,0.42,6.46,Furniture,Online,Not Returned,High,1503.84,VIP
238691,Blue Pen,17,2021-11-25 12:00,60.57,0.31,24.47,Furniture,Online,Not Returned,High,1029.69,VIP
355027,Notebook,40,2021-11-25 19:00,52.23,0.32,9.09,Furniture,Online,Returned,Medium,2089.2,VIP
787100,USB Cable,32,2021-11-25 22:00,41.08,0.13,7.6,Furniture,Online,Not Returned,Medium,1314.56,VIP
179311,White Mug,22,2021-11-26 01:00,50.21,0.2,9.68,Furniture,In-store,Not Returned,Medium,1104.62,VIP
691881,White Mug,28,2021-11-26 04:00,43.91,0.44,12.36,Furniture,Online,Returned,Medium,1229.48,VIP
617649,Headphones,-40,2021-11-28 01:00,-83.11,0.43,,Furniture,In-store,Not Returned,High,3324.4,VIP
177123,Backpack,26,2021-11-28 13:00,91.81,0.18,10.35,Furniture,Online,Not Returned,Medium,2387.06,VIP
268767,Desk Lamp,46,2021-11-28 20:00,51.28,0.21,7.94,Furniture,Online,Not Returned,Medium,2358.88,VIP
777090,Office Chair,24,2021-11-29 07:00,93.35,0.46,18.82,Furniture,Online,Not Returned,Low,2240.4,VIP
971627,Desk Lamp,39,2021-11-29 12:00,34.83,0.42,6.64,Furniture,In-store,Not Returned,Medium,1358.37,VIP
895016,White Mug,43,2021-11-29 22:00,59.67,0.39,10.85,Furniture,Online,Not Returned,Medium,2565.81,VIP
116738,Wireless Mouse,34,2021-11-30 11:00,43.65,0.46,17.88,Furniture,In-store,Not Returned,Medium,1484.1,VIP
593085,Office Chair,29,2021-12-02 05:00,51.6,0.41,16.33,Furniture,In-store,Not Returned,Low,1496.4,VIP
306084,Office Chair,31,2021-12-02 11:00,53.18,0.34,24.73,Furniture,Online,Not Returned,High,1648.58,VIP
487554,White Mug,35,2021-12-02 13:00,46.15,0.11,27.55,Furniture,Online,Not Returned,Medium,1615.25,VIP
308072,Notebook,36,2021-12-02 16:00,89.33,0.43,15.07,Furniture,Online,Not Returned,High,3215.88,VIP
738093,Wireless Mouse,42,2021-12-03 10:00,61.42,0.41,25.63,Furniture,In-store,Returned,Low,2579.64,VIP
969914,Blue Pen,24,2021-12-03 14:00,52.99,0.49,16.88,Furniture,Online,Not Returned,High,1271.76,VIP
225801,T-shirt,21,2021-12-04 00:00,48.21,0.04,19.82,Furniture,Online,Not Returned,Medium,1012.41,VIP
994030,White Mug,17,2021-12-04 01:00,76.91,0.04,20.37,Furniture,Online,Not Returned,Low,1307.47,VIP
124220,Wireless Mouse,28,2021-12-04 11:00,77.33,0.04,24.72,Furniture,Online,Not Returned,High,2165.24,VIP
797785,T-shirt,-42,2021-12-04 15:00,-78.01,1.088386740184205,,Furniture,Online,Not Returned,Medium,3276.42,VIP
350139,White Mug,38,2021-12-05 01:00,32.17,0.27,11.51,Furniture,Online,Not Returned,Medium,1222.46,VIP
642528,Notebook,45,2021-12-05 08:00,97.96,0.27,15.57,Furniture,Online,Not Returned,Medium,4408.2,VIP
445590,Blue Pen,22,2021-12-05 10:00,95.89,0.17,17.65,Furniture,Online,Not Returned,High,2109.58,VIP
568968,Office Chair,40,2021-12-05 11:00,36.56,0.45,29.47,Furniture,In-store,Returned,Low,1462.4,VIP
990965,White Mug,27,2021-12-05 12:00,48.55,0.41,20.16,Furniture,In-store,Not Returned,High,1310.85,VIP
265368,White Mug,41,2021-12-07 00:00,30.24,0.06,23.87,Furniture,In-store,Not Returned,Low,1239.84,VIP
592646,Office Chair,35,2021-12-07 07:00,60.73,0.33,21.5,Furniture,In-store,Not Returned,Medium,2125.55,VIP
268332,Headphones,40,2021-12-07 14:00,96.09,0.0,19.37,Furniture,In-store,Not Returned,High,3843.6,VIP
612193,White Mug,33,2021-12-08 06:00,83.68,0.5,12.81,Furniture,Online,Not Returned,Low,2761.44,VIP
768043,Wireless Mouse,26,2021-12-09 02:00,46.24,0.48,6.13,Furniture,In-store,Not Returned,Low,1202.24,VIP
872793,White Mug,27,2021-12-10 18:00,79.84,0.17,29.28,Furniture,Online,Returned,Low,2155.6800000000003,VIP
103743,White Mug,46,2021-12-11 03:00,36.86,0.36,13.37,Furniture,Online,Not Returned,Medium,1695.56,VIP
978247,White Mug,48,2021-12-11 06:00,60.88,0.46,9.87,Furniture,Online,Not Returned,Low,2922.24,VIP
729600,USB Cable,25,2021-12-11 07:00,54.51,0.29,21.43,Furniture,Online,Not Returned,High,1362.75,VIP
442543,Blue Pen,42,2021-12-11 12:00,71.03,0.27,29.54,Furniture,Online,Not Returned,High,2983.26,VIP
223323,T-shirt,-28,2021-12-12 02:00,-52.1,1.0935427921280931,,Furniture,Online,Not Returned,High,1458.8,VIP
564151,Wall Clock,16,2021-12-12 17:00,95.09,0.18,25.31,Furniture,In-store,Returned,High,1521.44,VIP
981779,Desk Lamp,34,2021-12-12 18:00,30.37,0.47,23.04,Furniture,In-store,Not Returned,Medium,1032.58,VIP
585820,Office Chair,38,2021-12-13 19:00,59.84,0.08,19.16,Furniture,In-store,Not Returned,High,2273.92,VIP
775748,Wall Clock,34,2021-12-13 21:00,97.63,0.3,19.46,Furniture,Online,Not Returned,Medium,3319.42,VIP
296945,Blue Pen,49,2021-12-14 01:00,75.55,0.42,15.77,Furniture,In-store,Not Returned,Medium,3701.95,VIP
644283,Desk Lamp,20,2021-12-14 09:00,57.96,0.44,11.92,Furniture,In-store,Not Returned,High,1159.2,VIP
214587,Backpack,26,2021-12-14 10:00,59.4,0.3,11.69,Furniture,In-store,Not Returned,Low,1544.4,VIP
726627,Notebook,31,2021-12-15 11:00,38.11,0.23,23.05,Furniture,In-store,Not Returned,Medium,1181.41,VIP
332275,Office Chair,15,2021-12-15 13:00,72.36,0.05,15.98,Furniture,Online,Not Returned,Medium,1085.4,VIP
996366,White Mug,44,2021-12-16 09:00,85.06,0.01,25.46,Furniture,In-store,Not Returned,High,3742.64,VIP
305719,Desk Lamp,25,2021-12-16 15:00,67.47,0.34,20.74,Furniture,Online,Not Returned,Medium,1686.75,VIP
651972,Wireless Mouse,29,2021-12-17 02:00,95.1,0.34,18.92,Furniture,In-store,Not Returned,Medium,2757.9,VIP
641285,Headphones,49,2021-12-17 10:00,92.13,0.43,5.35,Furniture,In-store,Not Returned,Medium,4514.37,VIP
163043,White Mug,40,2021-12-17 14:00,94.57,0.36,22.23,Furniture,Online,Not Returned,Low,3782.8,VIP
228131,Wall Clock,38,2021-12-17 19:00,65.86,0.0,22.25,Furniture,Online,Not Returned,High,2502.68,VIP
467390,White Mug,17,2021-12-18 02:00,95.16,0.48,25.87,Furniture,Online,Not Returned,Low,1617.72,VIP
634535,Wireless Mouse,19,2021-12-18 14:00,86.61,0.47,16.61,Furniture,Online,Not Returned,Medium,1645.59,VIP
300123,Wireless Mouse,15,2021-12-18 15:00,67.34,0.25,25.47,Furniture,Online,Not Returned,High,1010.1,VIP
472332,Backpack,47,2021-12-19 07:00,43.2,0.17,13.96,Furniture,In-store,Not Returned,High,2030.4,VIP
622247,Desk Lamp,35,2021-12-19 17:00,78.46,0.34,19.15,Furniture,In-store,Not Returned,High,2746.1,VIP
735181,Office Chair,27,2021-12-20 05:00,57.68,0.37,28.23,Furniture,In-store,Not Returned,Medium,1557.36,VIP
565996,USB Cable,41,2021-12-20 14:00,53.83,0.19,20.79,Furniture,In-store,Returned,Medium,2207.03,VIP
871812,White Mug,20,2021-12-20 19:00,55.77,0.21,26.86,Furniture,Online,Not Returned,High,1115.4,VIP
439233,Wireless Mouse,28,2021-12-20 23:00,43.51,0.13,10.67,Furniture,In-store,Not Returned,Medium,1218.28,VIP
290191,Backpack,25,2021-12-21 02:00,86.65,0.2,11.18,Furniture,In-store,Not Returned,Medium,2166.25,VIP
569965,Office Chair,37,2021-12-23 04:00,51.11,0.49,15.98,Furniture,Online,Not Returned,High,1891.07,VIP
824091,Desk Lamp,34,2021-12-23 14:00,36.37,0.08,28.3,Furniture,In-store,Not Returned,Medium,1236.58,VIP
131817,Wall Clock,32,2021-12-23 21:00,89.87,0.07,28.55,Furniture,Online,Not Returned,Medium,2875.84,VIP
142311,Desk Lamp,38,2021-12-24 06:00,56.56,0.1,12.11,Furniture,Online,Not Returned,High,2149.28,VIP
264334,T-shirt,27,2021-12-24 13:00,78.23,0.12,9.63,Furniture,Online,Not Returned,High,2112.21,VIP
703810,Backpack,33,2021-12-24 16:00,31.49,0.46,6.13,Furniture,In-store,Not Returned,Low,1039.1699999999998,VIP
148929,Wireless Mouse,35,2021-12-24 18:00,91.03,0.48,20.54,Furniture,In-store,Not Returned,High,3186.05,VIP
896240,Headphones,39,2021-12-24 21:00,89.66,0.2,16.13,Furniture,In-store,Not Returned,Medium,3496.74,VIP
646113,White Mug,25,2021-12-25 06:00,41.51,0.49,27.93,Furniture,Online,Not Returned,High,1037.75,VIP
883103,Office Chair,28,2021-12-25 09:00,70.45,0.17,13.22,Furniture,Online,Not Returned,Low,1972.6,VIP
278982,Backpack,34,2021-12-25 19:00,75.81,0.08,15.91,Furniture,In-store,Not Returned,Low,2577.54,VIP
428042,USB Cable,48,2021-12-25 21:00,85.13,0.17,12.97,Furniture,In-store,Not Returned,Medium,4086.24,VIP
760709,Backpack,45,2021-12-26 04:00,63.61,0.5,26.58,Furniture,In-store,Not Returned,Low,2862.45,VIP
163528,Wireless Mouse,24,2021-12-26 13:00,94.71,0.0,7.69,Furniture,Online,Not Returned,Low,2273.04,VIP
556388,Headphones,32,2021-12-27 04:00,55.57,0.22,27.73,Furniture,In-store,Returned,High,1778.24,VIP
127313,USB Cable,33,2021-12-27 11:00,82.75,0.45,9.37,Furniture,Online,Returned,Medium,2730.75,VIP
279480,Headphones,31,2021-12-27 13:00,90.58,0.12,10.61,Furniture,Online,Not Returned,Low,2807.98,VIP
240688,White Mug,18,2021-12-28 07:00,61.4,0.1,12.69,Furniture,Online,Not Returned,High,1105.2,VIP
931866,Backpack,17,2021-12-28 19:00,70.12,0.32,13.13,Furniture,Online,Not Returned,Low,1192.04,VIP
942495,Notebook,-27,2021-12-29 07:00,-74.33,1.5886713828931636,,Furniture,Online,Not Returned,Medium,2006.91,VIP
179794,White Mug,38,2021-12-29 14:00,99.98,0.22,5.82,Furniture,In-store,Not Returned,High,3799.24,VIP
884326,Office Chair,28,2021-12-29 18:00,70.89,0.18,28.74,Furniture,Online,Not Returned,Medium,1984.92,VIP
844809,Desk Lamp,-39,2021-12-31 14:00,-43.54,0.18,,Furniture,In-store,Not Returned,High,1698.06,VIP
671952,USB Cable,22,2022-01-01 04:00,72.95,0.14,23.79,Furniture,Online,Not Returned,Medium,1604.9,VIP
548636,Backpack,19,2022-01-01 16:00,89.17,0.45,21.5,Furniture,Online,Not Returned,Low,1694.23,VIP
594308,Notebook,40,2022-01-01 17:00,81.31,0.37,6.64,Furniture,Online,Not Returned,High,3252.4,VIP
350396,White Mug,41,2022-01-01 20:00,43.63,0.03,5.87,Furniture,Online,Not Returned,High,1788.8300000000002,VIP
726517,White Mug,49,2022-01-02 04:00,36.99,0.18,26.51,Furniture,Online,Not Returned,Medium,1812.51,VIP
786874,Wall Clock,30,2022-01-02 17:00,45.9,0.34,7.71,Furniture,Online,Not Returned,Medium,1377.0,VIP
995150,Headphones,28,2022-01-02 18:00,54.07,0.49,22.64,Furniture,Online,Not Returned,Medium,1513.96,VIP
859774,Notebook,30,2022-01-03 11:00,96.45,0.02,9.77,Furniture,In-store,Not Returned,High,2893.5,VIP
276978,T-shirt,41,2022-01-05 16:00,25.09,0.09,21.3,Furniture,In-store,Not Returned,Medium,1028.69,VIP
159332,Notebook,39,2022-01-05 17:00,89.79,0.15,15.19,Furniture,In-store,Not Returned,Low,3501.8100000000004,VIP
907784,White Mug,19,2022-01-05 20:00,68.1,0.05,11.15,Furniture,In-store,Not Returned,Low,1293.9,VIP
606357,Wireless Mouse,20,2022-01-06 04:00,62.46,0.14,29.95,Furniture,In-store,Not Returned,Medium,1249.2,VIP
108539,Office Chair,36,2022-01-06 05:00,62.16,0.43,19.32,Furniture,Online,Not Returned,Medium,2237.76,VIP
340310,Backpack,25,2022-01-06 09:00,76.25,0.03,11.22,Furniture,Online,Not Returned,Low,1906.25,VIP
445123,T-shirt,30,2022-01-07 08:00,78.4,0.13,19.34,Furniture,Online,Not Returned,Medium,2352.0,VIP
378747,USB Cable,29,2022-01-07 10:00,61.51,0.29,5.09,Furniture,Online,Not Returned,High,1783.79,VIP
379837,Office Chair,23,2022-01-07 19:00,65.06,0.28,15.09,Furniture,In-store,Not Returned,Medium,1496.38,VIP
456668,Wall Clock,48,2022-01-07 22:00,26.33,0.08,19.31,Furniture,In-store,Not Returned,Low,1263.84,VIP
785352,Wall Clock,27,2022-01-08 00:00,49.59,0.38,28.73,Furniture,In-store,Not Returned,Medium,1338.93,VIP
425969,T-shirt,42,2022-01-08 01:00,73.38,0.28,27.34,Furniture,In-store,Not Returned,Low,3081.96,VIP
340140,USB Cable,35,2022-01-08 06:00,80.01,0.36,11.94,Furniture,Online,Returned,High,2800.3500000000004,VIP
507435,USB Cable,20,2022-01-08 09:00,62.19,0.42,27.37,Furniture,Online,Not Returned,Medium,1243.8,VIP
855247,White Mug,26,2022-01-08 14:00,99.68,0.45,17.48,Furniture,Online,Returned,Low,2591.6800000000003,VIP
649753,White Mug,20,2022-01-10 02:00,51.53,0.47,22.05,Furniture,In-store,Not Returned,High,1030.6,VIP
610237,Notebook,26,2022-01-10 05:00,44.18,0.18,9.67,Furniture,Online,Not Returned,Medium,1148.68,VIP
694206,Office Chair,25,2022-01-11 05:00,68.15,0.36,5.98,Furniture,Online,Not Returned,High,1703.7500000000002,VIP
431145,White Mug,28,2022-01-12 11:00,93.89,0.4,17.54,Furniture,Online,Not Returned,Medium,2628.92,VIP
280685,White Mug,16,2022-01-12 13:00,87.73,0.21,12.31,Furniture,In-store,Not Returned,High,1403.68,VIP
369182,Headphones,35,2022-01-12 21:00,43.88,0.43,10.59,Furniture,In-store,Not Returned,High,1535.8000000000002,VIP
892846,Blue Pen,37,2022-01-12 22:00,48.07,0.49,27.45,Furniture,Online,Not Returned,Low,1778.59,VIP
120875,Backpack,43,2022-01-13 10:00,33.48,0.29,21.51,Furniture,In-store,Not Returned,Low,1439.64,VIP
361538,White Mug,32,2022-01-13 21:00,82.54,0.4,15.27,Furniture,In-store,Not Returned,Medium,2641.28,VIP
714134,Headphones,27,2022-01-14 05:00,46.34,0.32,25.17,Furniture,Online,Not Returned,High,1251.18,VIP
401286,USB Cable,26,2022-01-14 07:00,53.74,0.39,14.0,Furniture,In-store,Not Returned,Low,1397.24,VIP
708841,White Mug,30,2022-01-14 16:00,52.59,0.37,6.3,Furniture,In-store,Not Returned,Low,1577.7,VIP
707050,Wireless Mouse,26,2022-01-15 08:00,52.43,0.33,6.29,Furniture,Online,Not Returned,Medium,1363.18,VIP
810958,Notebook,38,2022-01-15 13:00,46.16,0.06,29.83,Furniture,Online,Not Returned,High,1754.08,VIP
768646,Backpack,39,2022-01-15 16:00,31.23,0.11,11.02,Furniture,In-store,Not Returned,High,1217.97,VIP
285217,Wall Clock,49,2022-01-16 01:00,54.89,0.1,8.85,Furniture,In-store,Not Returned,High,2689.61,VIP
250434,Wireless Mouse,43,2022-01-16 09:00,78.81,0.47,23.63,Furniture,In-store,Not Returned,Low,3388.83,VIP
720218,Wall Clock,39,2022-01-16 18:00,90.26,0.38,7.69,Furniture,Online,Not Returned,Low,3520.1400000000003,VIP
820643,Office Chair,24,2022-01-16 21:00,86.59,0.47,29.46,Furniture,In-store,Not Returned,High,2078.16,VIP
802124,Backpack,37,2022-01-17 01:00,64.45,0.49,9.1,Furniture,Online,Not Returned,High,2384.65,VIP
992215,Blue Pen,-29,2022-01-17 23:00,-38.71,0.33,,Furniture,In-store,Returned,High,1122.59,VIP
618680,White Mug,35,2022-01-18 08:00,52.91,0.26,18.59,Furniture,Online,Not Returned,Low,1851.85,VIP
136972,Blue Pen,46,2022-01-18 14:00,95.96,0.15,21.42,Furniture,In-store,Not Returned,High,4414.16,VIP
248388,Notebook,-22,2022-01-19 03:00,-60.14,1.861963602494172,,Furniture,In-store,Not Returned,High,1323.08,VIP
770534,Blue Pen,18,2022-01-19 14:00,89.58,0.11,9.1,Furniture,Online,Not Returned,Low,1612.44,VIP
531613,USB Cable,45,2022-01-19 19:00,95.08,0.15,27.12,Furniture,Online,Not Returned,High,4278.6,VIP
397391,Blue Pen,47,2022-01-20 07:00,78.6,0.12,18.39,Furniture,In-store,Not Returned,Low,3694.2,VIP
493650,Desk Lamp,31,2022-01-20 11:00,59.94,0.04,26.57,Furniture,Online,Not Returned,Low,1858.14,VIP
951612,Blue Pen,28,2022-01-20 13:00,54.19,0.29,18.86,Furniture,In-store,Not Returned,Low,1517.32,VIP
958440,T-shirt,17,2022-01-22 05:00,86.76,0.19,25.89,Furniture,In-store,Not Returned,Low,1474.92,VIP
619149,Backpack,28,2022-01-22 08:00,61.63,0.26,28.9,Furniture,Online,Not Returned,Low,1725.64,VIP
